ID,w3-assessemnt-result,w3-reflection-length,w3-1,w3-2,w3-3,w3-4,w3-5,w3-6,w3-7,w3-8,w4-assessemnt-result,w4-reflection-length,w4-1,w4-2,w4-3,w4-4,w4-5,w4-6,w4-7,w4-8
289,0.353853985,27.0575099,-0.570618139,0.696333174,0.057452059,-0.079748405,-0.253014718,0.480070611,1.399392873,-0.086085774,1.719582041,74.48408966,0.645740013,0.847959944,1.064173165,0.206845203,0.713607032,1.384439586,1.224068789,1.917430646
290,1.430926831,1.604628562,1.527663393,0.587072796,0.741218761,1.55118662,0.70380109,0.786100297,1.269833297,1.282804224,1.335919826,7.925177884,1.721497547,1.918965974,1.185127993,1.13312489,0.464185004,0.678246843,1.49701686,0.250141487
291,1.414186426,33.08603139,0.812589504,1.026113,0.231172722,0.591340667,1.15761571,1.142573664,0.564610763,0.489143583,1.691231232,-18.12978836,0.715925774,1.053545275,1.488347996,0.869658524,0.217826544,0.781739159,0.951623018,1.243855961
292,2.339417707,26.82367263,1.252185754,0.794473187,0.580071193,1.349963723,1.181688637,0.961995372,1.002369651,0.840338635,2.311700669,-7.95033261,1.590613727,1.458304213,1.251904123,1.417946648,1.5847244,1.134360693,1.764566319,2.150803775
293,2.94178496,64.93317943,1.788704786,1.817943271,1.103904099,1.347407486,1.840637343,1.472090938,2.320495674,0.815234741,3.911055746,41.38213771,1.861029892,1.813110088,0.978773801,2.479570653,2.96463396,2.054056143,2.284173032,1.489775385
294,4.024368725,52.56392313,1.071130874,0.951768314,0.805283189,1.42192583,1.563051207,1.667213939,2.295655373,2.304121948,4.362672658,9.741423776,2.167415293,1.682151437,2.011392606,2.535261353,2.299072531,1.911450675,1.147078328,1.431478203
295,1.930426149,54.97983624,0.942902383,1.167685118,0.22785589,0.835680899,1.485891962,1.013226213,1.199296288,-0.076594259,3.437866522,6.351492672,1.359908032,1.763597836,1.038027448,1.746432633,2.751254129,1.80352827,1.836681712,1.610725849
296,4.660224904,59.31159526,2.591044275,1.767329663,1.08063311,1.625510101,2.191140523,2.821477515,1.733895876,2.469891007,2.939314384,-12.27789037,1.655867903,2.175262792,1.263756515,1.232997081,1.166962234,2.056496892,0.859921075,1.712704732
297,2.728082918,61.63457777,1.052737117,1.949073474,1.598739105,1.633260966,1.460878586,1.673183634,2.529861989,1.8306515,2.988745374,50.64137644,1.924400146,1.359301961,1.996763583,1.544768349,1.530329327,1.429006139,1.922201169,1.170270533
298,2.939939433,2.758569329,1.930121862,1.650816837,1.97251967,1.186626391,0.312119537,1.465277672,0.625873626,0.014239975,2.672503951,61.83376726,1.407345274,1.03458873,0.987853658,1.479557829,1.347194072,1.930328677,1.474456582,1.340551207
299,1.564879389,30.90767172,0.814499781,1.351722252,1.216759133,0.451554524,0.183711085,0.664741711,0.779959565,0.457322446,2.992121847,49.75962811,1.706933891,0.525304062,0.966617506,1.76841158,1.582513331,1.413441907,1.92899738,0.897861014
300,2.351141053,-21.05693862,1.459836307,0.748530193,0.526165514,0.973174348,1.41429073,0.512432565,0.708605068,0.950987675,3.042064597,-63.49441038,1.907962916,1.847202501,1.297851196,0.954345815,1.720165793,1.480553591,1.850174758,1.442769621
301,3.843660463,18.75281555,2.07974841,1.221307702,-0.05680038,1.991727499,1.645620758,1.48760297,2.752625291,1.629089817,3.450319251,32.93524847,1.491041245,1.439662416,1.267551424,1.568240412,1.910151351,0.897570467,1.209284151,1.264248538
302,1.628177625,58.27637465,1.5701517,1.51605606,0.909503127,1.239343196,1.275519568,1.040134697,1.346089629,1.239055024,1.976334671,-12.01411014,1.339700508,1.176549813,1.513501137,1.054112441,0.471019695,1.400944091,1.094451754,1.438127833
303,2.83048746,32.32121034,1.682787959,1.200149926,0.515819756,1.121413267,1.251824031,1.654354874,1.642719229,0.666746429,2.557527533,30.52310622,1.631870838,1.416754869,1.07479687,1.483102594,0.721629756,1.660838105,1.307894363,0.576076862
304,2.209293938,2.662450194,1.344053722,1.414556083,1.669116994,1.287693086,1.296876959,1.610131975,1.746828897,1.385655257,3.319967678,105.9107594,2.297310428,2.262501276,1.900884874,1.502506905,2.534965347,1.306494679,2.728837181,1.020496836
305,3.337729743,34.77916181,1.227740084,1.872296951,0.790924597,1.628774299,1.16398361,1.665949915,0.985667152,0.671961834,2.103574161,63.62017569,1.900563964,0.989846449,1.132414396,1.354818092,0.923215008,1.083696199,1.751210634,0.728576405
306,3.135155218,53.43429779,0.842912233,1.033228461,0.614685179,1.236216353,1.358101099,1.230478263,2.424469065,1.616508742,4.285995151,69.71323886,1.617005425,0.85751611,1.802877644,2.227920384,2.440241612,1.320245836,2.138157204,1.220693881
307,2.706057497,105.2856144,1.455735221,1.825055939,-0.06053127,2.039366358,0.95225063,0.610151392,0.975870003,1.710661645,2.411023119,33.34760106,0.90107365,0.541498241,1.160229995,1.358170953,0.445684168,1.197072215,0.807496099,1.365385612
308,3.159746378,29.84184126,1.174027976,1.450799947,0.497600215,1.216383576,0.515764599,0.787584965,2.042906788,1.198259423,3.398823253,67.52091052,1.650039717,1.694722153,1.038521979,1.658172037,1.269139284,1.940048658,1.893991652,1.771979148
309,0.763063031,47.88142013,0.471940575,-0.52932978,0.732063646,1.270039237,0.616459378,-1.008523266,0.470323718,0.160161537,2.165654255,4.229419452,0.817693542,1.043637931,0.748958848,0.292760861,0.387329219,0.981621073,0.940857971,0.189045375
310,2.634039979,84.84806887,1.201504009,2.215570982,1.195623307,2.071384904,1.351059366,1.583195791,1.280432771,0.767900126,4.448675159,38.0885842,1.988364231,2.086223231,2.192043241,2.166601261,1.752644978,2.176299499,2.217912965,2.002007306
311,1.647343412,60.56967846,2.110141486,1.258429809,0.160232855,0.429517844,1.062721633,1.28405645,0.775900338,0.441259851,2.326080224,70.32054657,0.876324395,1.039050557,1.247316455,1.618680913,1.158607225,1.1622835,2.112061995,1.932589472
312,2.008201872,60.04657977,1.802784627,1.855492287,1.93392513,1.470821363,2.306910549,0.581722956,1.492894158,1.24064756,2.364249813,54.23711361,1.614305948,1.189642171,1.806365234,1.463882557,1.905315155,1.465860417,1.795956746,1.390112742
313,3.262083875,33.33802056,1.755965862,1.836836122,1.706389113,2.428583613,1.508814875,2.50971996,1.843304292,2.480181719,3.668499316,1.283219362,1.932724525,1.980520022,2.068678272,1.910676108,1.689427803,2.236844245,1.724638716,1.930729104
314,3.407706085,69.14048141,1.522358791,1.953508786,1.924260935,1.503850923,1.587983591,2.130115611,1.823755405,1.790201886,3.360121293,28.5782049,1.54700588,1.294168952,1.593285882,1.599675615,1.374313234,0.711649161,1.188107359,1.906725667
315,1.907539151,32.18062339,1.119731169,1.117849805,-0.195745069,1.527175747,1.181529926,1.299932733,1.865093486,0.918640725,1.818561199,48.29173773,1.559873168,0.658821443,0.638490872,0.975610781,0.740583838,1.158005987,1.900639412,0.936204998
316,2.543522771,38.33426874,1.321998029,1.59175273,0.130109263,2.025614767,1.74280431,1.00160816,0.16305226,1.349761153,3.372245071,56.64064117,2.44687887,1.830408096,1.743143347,1.901234422,1.28783003,2.412017534,2.360429867,1.766514601
317,2.841224721,42.60867243,1.58957535,1.7024334,0.73292245,1.712578242,1.337214026,1.918087183,1.339354608,0.127389868,2.043925743,105.4537935,1.982499573,1.062420848,1.281605089,1.368032657,1.451201269,1.512790492,1.917098107,1.004231176
318,3.769888968,31.29979853,1.633596901,2.349734704,1.245662933,1.659316478,2.190140956,1.864406806,1.925605625,0.608274959,3.853243978,19.68268865,1.361815951,2.301778723,1.514591829,2.138739814,2.169195422,2.347532719,1.849969939,2.110250128
319,2.318530813,86.64351179,1.363544407,0.997057364,1.199628326,1.890990879,1.484940236,1.87545943,1.216573014,0.119984313,3.068093681,53.96232899,1.944674819,1.35271375,1.929990768,2.015148143,1.200767014,1.137558506,1.399216589,0.792133196
320,3.769593866,24.88423682,1.663112896,2.567971474,2.339165649,1.945215579,1.236285375,1.866250867,1.613190803,1.843687149,4.020154578,86.1488485,2.436799055,2.008665149,1.203238151,2.130014838,1.126442234,2.203829001,1.633654713,1.287084807
321,2.287821152,25.71774686,1.965020546,2.052675044,1.103784538,1.345972969,1.476728954,1.453975092,1.72035765,1.840267929,3.123498228,19.68855621,1.977946388,1.055716652,1.311818529,1.975428585,1.253158806,1.793477404,2.338671582,0.899492796
322,3.043064691,42.93457769,1.703579269,1.954691415,2.398613502,1.883935696,2.565397829,1.995028568,1.48703619,0.89085008,3.56915171,43.23308285,1.583508247,1.686770084,1.913676756,1.865824553,1.73522561,2.113871021,0.416810773,1.252444829
323,2.918102799,53.7834874,1.872743366,1.52439732,1.429152594,0.757340434,0.531663818,1.588682572,1.227531667,0.219770487,3.143884944,69.9324709,2.275235398,2.057858617,0.951842232,2.342329101,0.667423073,1.812139671,1.41378144,1.120349134
324,1.855642472,10.83876674,0.742434673,0.151188223,0.499362118,0.675535245,0.855148722,0.986141328,1.48205555,1.118013299,2.364233141,6.641484911,0.942000882,-0.362815818,-0.094864793,1.318038239,0.990489041,0.964023074,1.035799852,1.58814952
325,2.991541896,41.38683879,1.819694777,0.749081552,1.415620401,0.987713935,0.638737347,1.194580647,1.343212385,2.029572067,2.605820241,46.18047621,0.667967703,0.643102373,0.28714081,0.819379119,0.936914053,0.420153475,0.500058982,0.226634195
326,3.043293425,69.60476615,1.405685123,1.791259258,0.368698552,2.478218712,1.272580913,1.686155676,1.964399053,2.529756554,3.619894997,45.39648503,1.962478103,1.824112787,1.747140312,1.914764648,1.601796422,1.651661567,2.286882765,1.643828066
327,3.018429666,47.98400937,2.096244395,2.390654137,0.789774208,2.277582402,2.130504327,1.901621807,1.794428788,1.206801485,3.397129258,39.39827675,2.125417215,2.550692331,1.325964572,2.181890717,1.32746619,2.66649363,2.004754781,2.43291087
328,1.7959749,25.28208497,1.149809206,0.812426744,1.409793085,1.735110537,1.906637396,0.963565147,1.88791101,0.439401102,2.989491267,33.33762692,2.252629079,1.821708887,1.305050908,1.622327352,0.931894059,1.796477465,1.119472965,0.824443608
329,1.59117859,71.88703904,0.808450859,0.921272203,0.130718561,1.171610683,0.475224836,0.812190093,0.894062267,-0.120483654,2.870760787,90.03367816,1.308491663,1.621346151,1.065352583,0.908465872,0.561766962,1.869044507,1.597934951,1.140540038
330,2.333101411,31.05719109,1.760015384,2.075558392,2.458698775,1.178122638,1.718171808,1.569121212,2.624127911,0.852168234,4.007631809,68.84101938,2.18149811,2.51117358,1.716895716,1.987351947,1.890469926,2.262142448,2.530778068,1.808168313
331,1.607033431,50.43011802,0.761668074,1.849922482,1.536097758,1.21032225,0.851322842,1.178970338,1.080148415,0.913469202,1.129596591,50.41341156,0.882411831,1.636630515,0.770071918,0.962408036,1.983871229,1.102960122,1.347274635,1.608097633
332,1.350820458,40.04361638,1.458137818,1.602476834,0.419550066,1.320938908,0.259008453,1.536153276,1.306012386,1.584918274,1.986523527,38.5501577,1.143281022,1.394175599,0.845133051,1.204566345,0.567028836,0.942231548,1.18988473,1.280359165
333,0.798083574,46.53053842,0.507549797,1.146723122,0.527782957,-0.713395035,0.184483579,0.54951972,0.053980853,-0.24499936,2.226006096,70.97382884,1.119520891,1.076007404,1.145211043,0.752494066,1.354092269,1.454837342,1.007849227,1.285937723
334,1.164686069,55.76809116,0.579026959,0.455717071,1.997540208,1.276539817,1.216154316,1.282883276,0.879366105,1.797088422,1.84111914,30.94826548,1.228300421,0.720752446,1.400236964,1.210286976,1.606255147,1.432224404,1.782204248,1.919072912
335,2.454693693,47.05822273,1.261213023,1.653432972,0.280129085,0.52392364,1.309073147,1.306391165,2.704405285,1.419525697,1.233727395,44.19744267,0.627781134,0.794218255,0.565483686,0.645779692,1.080856533,0.47440174,1.494663608,-0.086170001
336,2.668722453,23.56191112,1.683674036,2.060552413,1.21231555,2.407152877,1.194859898,1.582961046,1.470512022,2.029375623,3.09342102,-2.654303316,2.741658881,2.085721285,2.289150016,1.735938963,1.56050075,2.055514174,1.762265715,1.460841089
337,2.675552814,48.81075035,1.328960709,1.457472794,1.00405555,1.742408563,1.847673293,1.490543237,1.072282264,1.438670746,2.5512722,55.16780437,1.725284304,0.92020186,1.06513236,0.674035262,0.641725918,1.390758513,0.586965842,1.268874931
338,2.188173983,58.08455228,1.586055423,1.643553467,1.242749619,1.818086488,0.947033481,2.30811796,2.358706163,1.602434875,2.487935998,55.76116478,1.709450713,1.592912744,1.124789565,1.520739872,2.165723515,1.160314595,1.971408204,1.598038299
339,1.317653694,45.26058492,1.740960943,0.291360567,0.608505724,0.312984893,0.531627797,1.337166891,0.376627244,1.127053257,2.025804943,60.07426694,1.628771688,1.003709903,1.189216092,1.444988712,0.732570433,1.224010784,2.146328149,1.057375904
340,2.420293525,65.05914289,0.889351628,1.414659307,0.113679688,1.727872364,1.88724203,0.665526904,0.626070802,1.983716815,2.027214097,22.94009642,1.311441408,0.800019223,1.418614347,0.918671783,1.722314355,1.380402247,1.560294949,0.431977744
341,2.802922178,58.00137612,1.102821743,1.328938695,0.918229291,1.233005111,0.58427662,1.096898772,1.578324621,0.936056651,2.572535318,93.74458888,1.486370017,0.99281255,0.440486168,1.109728813,0.642154002,1.073555241,2.364905776,1.401279437
342,1.773117189,49.1384153,1.229971765,1.009460762,-0.57408596,0.769846971,1.228575959,1.268084657,0.987742813,1.551767802,1.498311563,76.24779417,0.466172758,0.045602154,0.702170281,0.325056816,0.822112746,0.73139215,0.909918944,0.408699702
343,0.150678884,38.30059591,1.21631948,0.13393703,0.246217231,0.33236829,1.000087277,0.731794913,0.86202356,0.363315518,2.422599847,56.7201596,1.437911015,0.947032843,1.178282605,1.231140319,2.317074543,1.535729468,1.65412358,1.425689301
344,3.079870756,21.96360617,1.088997237,1.386978639,0.916097395,0.917473262,0.83733793,1.290694379,2.053349798,0.773352799,3.028679329,35.61235011,0.801048731,0.840388677,0.721840761,1.304099138,1.183770304,1.194487278,1.131509915,1.314151028
345,1.130653161,3.997870897,0.59779864,0.727467388,0.616214665,0.171900195,0.365175647,0.346977586,0.942329473,0.300722577,2.569817199,31.78347425,0.768663505,0.526989669,0.188635535,1.26911673,1.161180951,0.857931019,1.694528102,0.97451094
346,1.22134632,43.60948362,0.14608531,0.544194165,1.370829811,1.002522137,1.307082904,1.023640762,0.811071246,1.181871509,1.919710878,29.22654481,1.627799923,0.739884656,1.166281308,1.162185451,0.617930075,0.997898709,1.075351172,1.684636919
347,2.592829946,34.38321683,1.074544871,0.618921231,0.549866518,1.289881205,0.292812367,0.461553624,0.893322245,1.193700705,2.902542417,53.61206977,0.986025794,0.596361817,-0.030381699,0.621898981,0.958064974,1.140516112,0.884442689,0.464141919
348,1.786196526,51.80043967,0.36064891,0.892138074,0.082729822,0.866449579,-0.118167131,0.976589202,1.692751435,0.240198339,2.298832717,79.29772334,1.057499522,1.816510029,0.090704266,0.727103027,0.352861069,0.866719149,1.114512188,0.633744804
349,0.185601321,24.50541584,0.096368374,0.660004322,0.973562442,0.838207402,0.500725269,0.965240485,1.104804979,0.235514472,1.428130891,39.12744237,0.417120949,1.152211592,1.112077331,0.720373419,0.569041768,1.358146799,0.522551016,1.699168618
350,4.224865066,29.91917222,1.684965832,1.614005755,1.408516917,1.902447613,1.14931448,1.959810727,2.674648856,2.173112839,3.3135327,28.45080881,2.378356368,1.418845599,1.675564034,1.4240632,1.110481497,1.544363339,2.284691342,2.068684921
351,3.21093259,24.2698813,1.777105797,1.349199708,1.235580136,2.05624873,2.168606966,2.137883402,1.844086076,2.717128193,2.332249569,51.03988635,2.043738572,2.207185694,1.307164043,0.839998033,1.746734074,1.758110261,1.615804754,2.100399741
352,4.15650576,-13.81167975,1.66451929,1.641094068,3.008221028,2.345354211,1.738226193,1.615716913,1.330708234,1.434020452,3.668344448,-29.37280787,2.141722448,2.211408819,1.489392181,2.06996872,1.241137413,1.765660444,1.710057141,1.246666023
353,1.22351314,54.32743007,0.380227772,0.919631339,0.262190656,0.437051396,1.298709573,1.344293443,0.540916826,1.243915063,3.281072478,41.57165374,0.869932477,1.913886207,1.131168185,1.49395306,1.152655973,2.049087065,0.590458055,1.464545541
354,1.719454783,-10.52273263,0.985971321,0.637903108,0.830925269,1.112520346,0.528097994,1.458103017,2.099120422,0.551518943,1.446577414,-19.72497492,1.323593164,1.172255799,0.959705496,0.790573242,0.860118858,1.003978291,1.843548876,1.548920543
355,2.275340142,77.57408017,0.365941356,1.433888502,-1.099822171,0.952045343,-0.441266033,1.19273306,1.894407896,0.847843545,2.442306603,72.35404042,0.882150432,1.269061475,0.179685353,1.2549696,1.673083457,1.367195217,1.105672785,0.994323038
356,3.983043103,62.65483229,2.1813474,2.032448653,1.322981739,1.766365382,1.836140901,2.517349626,2.372771231,1.502558798,4.293852184,-1.536300305,2.694391679,2.878323521,2.486395224,2.580876717,3.047508002,2.166526307,2.696511959,2.550433409
357,1.715888417,22.71153954,0.914560037,1.14314204,0.31906587,0.991553862,0.457169916,0.207597792,0.534944999,0.511251753,3.008651404,89.00519989,0.906550686,0.55767662,0.830307104,1.176007683,0.510146262,1.153338341,0.364814732,0.487873331
358,3.777481979,47.2949058,1.837795692,1.819293326,0.981280144,2.271404511,1.848957783,1.512903766,1.779416159,2.183999043,3.333000089,-1.947928698,1.377654595,2.221368406,1.630637725,1.370139903,1.010846314,1.266041602,2.005190812,2.228618235
359,3.442072656,41.26409601,2.558527241,1.91177743,1.390253901,1.461481124,1.137136893,1.99011727,1.631934702,1.343283855,3.07668177,44.20585618,0.428261088,1.700795209,0.539011801,0.719015799,0.217590362,1.388491521,0.831503927,0.716495938
360,3.563499257,34.34002623,2.008177282,2.179178992,2.01465441,2.531805404,2.234114786,1.819615592,2.548621189,1.431817013,2.389563361,-9.243007292,1.593919216,1.472103304,1.641357391,1.347716814,1.748128835,1.307066384,1.412017037,0.988069891
361,2.003489695,47.49995289,0.017918741,0.899702848,0.92331059,0.163905569,1.034216117,0.956392399,0.821493403,0.431540702,2.654836179,28.82861405,1.571900541,0.219482387,0.67823102,0.817418723,0.519976907,0.784070556,1.268865865,-0.019091631
362,3.055841724,88.10893627,0.887265346,1.379921017,0.839845826,1.652326419,1.411316793,1.519581674,1.654698224,1.903757522,3.488714089,80.39256913,1.68446627,1.788804828,1.76183588,1.482544359,0.79674089,1.587166409,1.680167314,1.446952003
363,3.73030723,72.55869139,1.698969075,1.187617447,-0.35195758,2.336992097,1.976345024,1.952749205,1.793977017,2.807048272,2.821908041,68.70142756,1.552137282,2.120404896,1.305684663,1.899164536,0.533144483,1.683905515,0.952737305,1.965749922
364,2.959827205,55.10064172,1.63729364,2.833272995,1.648761697,1.917745675,1.65680958,1.305641358,2.222801989,1.213433972,2.802373167,38.19192532,1.655829601,2.096979979,1.9298859,1.555804432,0.690660797,0.845719843,1.787977385,2.256641662
365,2.726097738,45.68246967,1.428829939,1.724256004,1.472544951,1.525642158,2.299322056,2.450806932,2.323097598,1.718418116,3.944782311,36.47685262,1.422869418,2.74045412,1.234328682,1.226817836,1.761659698,1.017985995,2.202254244,1.283297445
366,3.243537898,69.79586425,2.013919596,1.942132159,2.177861849,1.858445831,1.389577163,1.405440787,1.136153555,1.324815676,3.925532709,69.29255517,2.290166182,2.100436589,2.252007884,1.621992611,1.045944499,1.821564932,0.727649291,1.293129543
367,3.207580927,22.81452058,2.252404207,0.834093695,0.736344868,2.048963429,1.214347818,0.779100499,1.464038377,-0.4101123,3.624640878,43.56167581,1.436241597,1.455295861,0.600682909,1.134502289,1.664161475,1.637110342,0.786233058,0.311458351
368,2.305911208,12.3659375,1.3285426,1.31491519,1.206924664,1.702011151,2.384791201,1.60618055,2.309471863,1.208088339,2.376682746,-5.427471108,0.495040785,1.354045977,0.479142097,0.827409689,2.608578507,1.159829211,1.152702615,0.980011002
369,3.145663351,71.08034427,1.959590279,0.705503257,0.996639995,2.506805887,0.554297658,0.868878085,1.311494576,1.620177308,2.569638418,70.59057997,1.059616099,0.287464055,0.890222408,0.534600668,1.094258569,0.379665611,1.203382149,0.788083924
370,3.622591819,66.4084913,2.396563937,2.101189893,0.925866736,1.766521389,3.086252672,1.785668864,2.332890075,1.540019095,2.801724511,37.96098615,2.014142848,1.499565133,1.345635324,1.624490567,2.265403867,1.585367784,1.82003383,1.843040954
371,4.161350801,30.24988232,1.967569693,2.617288313,1.028516188,1.792621771,1.255209699,2.443003273,2.065838173,1.446575262,3.968344639,51.13997558,1.145958768,1.725807929,1.75937708,2.276358692,2.344964462,1.631366897,2.536366213,1.328838707
372,2.307278999,87.72713816,1.723192436,1.10902223,0.790871921,0.575165711,2.083174962,1.114411504,1.435010582,-0.26962427,2.94579058,-7.536242016,1.311326517,1.49111073,1.709988409,1.477859933,1.553296245,1.132184417,1.471173347,0.638430336
373,1.908990062,79.39770347,0.604963619,1.358187265,1.309422395,0.727533054,1.033610385,1.644572188,0.758879249,0.980597973,2.358554204,25.98758926,0.693794571,1.112923582,0.881339342,1.4895427,1.331242036,1.232611793,1.222419279,1.310527626
374,2.7812442,75.38538778,0.923039374,2.647678115,1.228308135,0.960160878,0.761858325,1.911592378,2.627978121,2.012267537,5.13871094,55.83923184,1.45373289,2.15788729,2.251182153,2.124885535,1.561108525,2.217374944,1.466624763,1.942436204
375,3.202554443,54.72379881,2.392953154,2.476771096,1.339784398,1.78910965,1.321126199,1.54402182,1.776999801,1.014309566,2.746334085,67.89904238,1.754147646,1.835840368,1.334345095,1.754266401,0.754439445,1.047056249,2.029010196,1.468139661
376,3.687344333,30.21844597,1.861329733,1.403308535,1.327862031,1.852124499,1.464343463,2.312431606,1.443498843,1.731711206,3.022683373,-16.6139542,0.945651057,1.255226524,1.097157261,0.936093141,0.629054423,1.721939215,1.303198596,1.900508727
377,0.904300605,38.1227909,0.237505612,0.469455611,0.472617732,0.270767007,0.744912435,-0.186211495,0.811706411,-0.351329481,1.094076114,64.21655449,1.613255609,0.173426987,0.427135013,0.54431611,0.52608553,0.030430321,1.272492725,0.024413352
378,0.034237952,23.46960841,0.008318489,1.191005475,1.183266438,0.169233525,0.227622775,0.131438446,0.972106839,0.117611718,0.497574902,52.71834945,0.933711439,1.189096518,1.238368549,0.925543472,1.091248056,1.230318131,1.525036731,0.613381292
379,2.436187842,39.68322856,1.914256781,1.907107763,1.278479857,1.833282153,1.553279421,1.229136471,2.376029252,1.254932947,3.347259766,32.62031745,1.621796289,1.783925924,1.344520583,1.142455408,1.295002216,2.040598444,1.575968102,1.32805041
380,1.825720819,47.00948751,0.602203453,0.925708978,-0.209194236,0.472889763,0.252258954,0.643812728,1.127788355,0.540153985,3.403573202,86.08576078,1.317468629,1.160177575,0.626447869,1.602097128,1.325715043,1.620962327,1.41548129,0.763382008
381,1.655727193,109.3103649,0.257817773,0.930962368,-0.12490157,0.668913218,1.04819104,0.985956129,1.11631983,0.072466193,3.419096912,101.2900237,1.212081968,1.857324881,2.048562234,1.164128691,1.607632021,1.718984496,1.065330514,1.437620351
382,0.456200675,28.08979227,-0.34645715,0.400601995,-0.517028006,-0.803388535,-0.389614869,0.048582098,0.902685887,-0.168475104,1.881266383,-0.453872064,0.419429658,1.316581986,0.267639913,0.482724174,1.429910032,0.920397694,1.718074261,1.247798377
383,3.410981093,61.35305605,1.308966324,2.064834784,0.684291273,1.97819455,0.417918503,1.180442368,1.481740082,2.006741235,4.009050335,61.06133348,2.270390283,2.09458741,2.483033998,1.908994722,0.809543938,2.003512951,2.18666187,2.292557515
384,2.512952498,76.54997623,1.47598726,0.997341437,1.176473175,1.59994328,2.142429133,0.557092637,0.156373145,1.565165943,1.662118402,16.28279659,1.00962223,1.420136132,1.567718244,0.613296433,1.455854569,0.742597605,1.506935963,1.72608763
385,4.661410954,63.01437171,2.077339685,2.874441078,2.638004162,2.649277014,1.301147786,1.642094584,2.323380779,1.992252604,4.111178151,50.42249241,2.153182563,2.066417149,2.428846834,2.167564339,1.859093167,1.365597574,2.225576691,0.865218675
386,1.772079854,75.02508234,1.895926895,1.556339291,1.078164287,1.819851659,1.445496609,1.092386548,1.80698742,0.934896222,2.087043207,61.48777806,2.028027444,2.038251868,1.045235619,1.730201374,1.621635356,1.73385104,1.869994233,1.506076312
387,3.501025948,43.28743286,1.529211231,1.429468471,2.268133775,2.114748016,2.213241996,2.013393708,1.761969637,1.913743193,4.964424061,30.70101784,2.462704492,1.957258165,2.475073634,2.309826508,2.096946015,2.154332497,2.905092328,2.605898732
388,2.384009192,30.05129874,1.221274361,1.382821008,1.195715755,1.575164694,1.413332834,0.34580757,1.072252043,1.229845053,0.792363905,-12.58046962,0.184290638,0.193138023,0.578474735,1.132016569,1.060308629,0.514093458,0.684535152,0.377385553
389,2.72371163,26.05061146,1.829852592,1.534287018,0.98448321,1.812106546,0.953883759,0.309886516,0.823054883,1.525023011,2.013751877,23.14233613,1.242616862,1.384532914,1.083395967,0.007895262,0.863275906,0.954976991,1.545399484,1.246235016
390,2.344978295,63.91580591,0.71783168,1.648164676,0.218624346,0.862957242,0.72608402,1.118052448,1.358146488,0.445896572,2.986062294,60.93009605,1.122599148,1.8674742,1.363214864,1.474712592,1.742715743,1.312116037,1.251144492,2.015734917
391,3.052330178,53.95642572,1.914071627,1.361151205,-0.54654015,0.88760382,0.442263075,1.82459561,2.112076222,-0.06650479,2.840913404,10.54338631,1.621520072,1.95992839,0.448585233,0.662189042,0.503169711,1.877798785,1.876909489,0.65941808
392,1.620302776,19.98861946,0.908686749,0.116951384,-0.000463071,0.820939938,0.446532056,1.047584529,1.393748026,0.746716062,1.801489404,-2.734721036,1.485149905,0.848276202,0.218902985,1.156963783,1.23884601,1.136517158,1.796425385,1.167153267
393,3.393804106,65.87523694,2.335595772,2.626598018,2.503669788,1.661932104,1.806794145,1.32394114,1.861187712,2.15921758,4.370020166,6.987499938,1.948223951,1.470390456,1.997831759,1.945776806,1.998460589,1.863922115,2.577981871,1.25422185
394,2.194757061,61.96596956,1.647107027,1.118928759,1.345651385,1.389811801,0.630601064,0.207341206,1.368029226,1.444755505,3.210039679,53.80501696,1.171151889,1.23582281,0.551201739,1.091115935,0.873382105,1.376098955,0.987914991,0.804789389
395,0.765096256,35.52673046,0.726809846,1.112842905,0.814076628,1.812491974,-0.285544954,0.41863702,1.14414178,0.31048638,2.730477864,72.49892524,1.915430455,1.78138159,1.198518309,1.506019355,1.403769543,1.386207542,2.476686636,1.914467559
396,3.239456827,15.88727575,0.426888154,0.984028788,1.104878806,0.920952045,1.035914084,1.56297316,1.487275107,0.615942364,3.874329362,59.26319942,1.090155365,1.605945695,2.074533613,1.593903836,1.128533823,1.43048549,1.537291255,2.028618153
397,1.591407144,50.77283654,2.218317657,0.874377432,-0.325628457,0.904407388,0.110371457,0.628383967,1.088375371,-0.487172436,3.068722306,66.76857134,0.99297332,1.992887803,1.097833773,1.12464086,1.496116373,1.821910356,1.095839725,1.864304198
398,2.367439689,31.50319825,1.213213434,0.935277735,0.460764853,1.331304863,0.760029147,0.51614319,1.73706076,0.973997231,2.041911617,50.53352917,0.852966781,0.800041964,-0.054132895,1.333282847,1.343837676,0.968034735,1.046057544,0.889518924
399,2.88840091,61.63031724,2.100555191,2.348439191,0.839520016,1.701529883,0.950491256,0.518592229,2.00354439,1.573504086,2.122736444,16.28890543,0.952761378,0.291433096,0.593135892,1.380339996,0.319158436,1.462851591,1.125375261,0.931074421
400,1.984254728,69.22329319,1.764085701,1.864868829,1.222932973,1.170662601,-0.045059177,0.400328592,0.931855628,0.664370773,1.853528507,61.21519529,1.064052604,0.463343943,0.660203795,1.291784552,0.770542367,1.110559316,1.542195506,1.019015543
401,4.435531222,81.23789109,2.116222715,2.088719291,1.670789555,1.916201715,1.097579487,2.523349234,1.971279468,2.795272211,3.805711412,92.75339415,2.721849013,2.213507392,2.08349282,2.155159821,1.67276593,1.518047949,1.221825714,1.830815179
