ID,w3-assessemnt-result,w3-reflection-length,w3-1,w3-2,w3-3,w3-4,w3-5,w3-6,w3-7,w3-8,w3-9,w3-10,w3-11,w3-12,w3-13,w3-14,w3-15,w3-16,w3-17,w3-18,w3-19,w3-20,w3-21,w3-22,w3-23,w3-24,w3-25,w3-26,w4-assessemnt-result,w4-reflection-length,w4-1,w4-2,w4-3,w4-4,w4-5,w4-6,w4-7,w4-8,w4-9,w4-10,w4-11,w4-12,w4-13,w4-14,w4-15,w4-16,w4-17,w4-18,w4-19,w4-20,w4-21,w4-22,w4-23,w4-24,w4-25,w4-26
373,2.349516878,72.5164976,1.980954535,1.277773778,2.240502318,2.476029831,1.917655429,1.960400729,1.926780918,2.179323928,1.386487025,1.512924827,1.617732406,0.916887876,1.897408897,2.355558081,1.415764799,1.692691753,0.999013297,1.273204683,1.225287574,0.499165428,0.484071198,1.413575598,1.982661675,1.664057986,1.269738293,1.0498263,3.365590655,23.76805745,1.425532755,1.121560306,1.779555925,1.285455222,1.654424128,1.922165168,1.823156007,1.918848412,1.800986104,1.4735843,1.703221978,1.450691836,1.703424873,1.656132346,1.114858439,1.509943778,1.562355919,0.231520004,1.701902892,1.115795156,0.951519132,1.38875166,2.434465525,1.90668806,1.873879974,1.817514064
374,1.39199242,36.40720165,0.6122825,0.99800937,1.574645017,0.434844134,0.868477496,1.87096748,1.950554879,2.087160055,0.521052076,1.443741044,0.601418154,1.197728787,1.715394956,1.749193508,1.404335783,0.949096993,0.151819331,1.316496236,0.325384716,1.257566831,1.028582522,-0.326216274,1.097306127,0.117941232,0.66999262,0.817243736,2.744104407,26.77997113,1.265583436,1.412020175,1.627153975,1.516547272,1.143754326,2.036121165,1.890440789,1.73121347,2.170038256,1.920618533,1.495084118,1.693106235,2.007550858,1.6811905,1.7205619,1.913337169,1.747287238,1.450639623,1.395576068,2.075197526,1.612311545,1.496301532,1.226903733,1.590775932,2.359880708,2.05543228
375,1.488230716,72.46759203,1.250452168,0.422969248,0.151794588,0.732569501,1.162240451,2.216439622,2.133671079,2.665959492,1.732759272,1.962965023,1.83228742,0.835293026,1.767230068,2.019909015,1.293969618,1.152880706,0.058673701,0.781372992,0.189616427,0.234611379,0.238887025,0.309653783,0.567841225,0.095104892,0.095197158,0.38871024,2.533834761,19.08703598,1.158189074,1.295021573,1.336897998,1.051556278,0.879946194,2.057098178,2.060777502,1.429506167,1.1503852,1.375825885,1.537764343,1.938692447,1.052469658,1.547779762,1.074866774,1.294399891,1.037002905,0.988946867,0.908283347,1.641178209,1.512340018,0.906402054,1.6815547,1.751045572,0.596697886,0.866290645
376,2.372224496,76.37561099,0.476212547,1.578320098,1.58805287,1.365717944,0.78181732,2.007186637,2.444759699,1.805414975,2.537810237,1.502972798,0.957474955,1.698679258,2.222513267,1.364069656,1.324788495,1.479678397,1.289816322,0.369703845,0.948554507,1.370516788,0.925616758,0.295598989,1.056915855,1.159003082,1.678719248,1.621718171,1.741861929,39.49720819,0.783086298,0.453360084,1.104421272,1.142800991,1.161458339,1.746840574,1.55867661,1.529934787,1.371649393,1.794257476,1.062278622,1.644488426,1.418284582,1.586204576,0.987744026,1.091389526,-0.089221963,0.504860195,-0.329996224,0.247610082,-0.521793086,0.238826183,0.822028761,0.90571688,1.408993524,0.638181598
377,2.044546874,95.57541973,1.499039679,2.134617624,1.082297373,2.138764013,2.361297002,2.237261808,2.487997749,1.701060684,2.225915502,1.237552023,2.29923834,2.137073098,3.258414573,1.789620376,1.541840684,1.512875142,0.889866342,1.238386712,1.575853258,1.12167416,1.651034231,0.294511143,2.2005367,1.460141324,2.261424872,2.740106396,1.947758316,109.7130233,1.914511154,1.153338226,1.527690799,1.502906167,1.364229685,1.949182034,1.783189872,1.198391476,1.80884439,1.61259739,2.133999853,1.873341661,1.392812924,1.617624682,1.610005116,1.570098667,1.001847817,1.398038397,1.455208104,1.183362485,0.93998242,1.157085469,0.559453931,0.824462128,1.424241387,1.265819329
378,2.438269775,50.71199991,1.845901356,1.222548963,0.954531128,0.922744492,2.167618346,2.271068151,2.05927149,1.773418901,1.399049935,2.069905594,1.239748986,2.403194703,2.076332185,2.304293996,1.806577245,1.242617905,0.689929948,0.99140875,0.032772661,1.704553577,0.816090115,0.5931842,0.725223489,0.065464642,0.451805456,0.067055166,2.61203677,-0.546761372,1.294337283,1.266814332,1.36477437,1.742247223,1.663185253,1.636765273,1.725188946,1.62479292,1.726112556,1.573731115,1.648542877,1.748752098,1.277438819,1.419904398,1.922645684,1.692530313,0.869026996,1.354908483,1.510968324,1.616077129,1.385017177,1.115809644,0.862589437,0.897132327,1.370508414,1.960471534
379,2.399759148,116.7235564,0.645059308,0.923344249,1.060995741,1.47254194,1.254144583,2.042520796,1.56528041,1.823466116,0.903750449,1.005822897,0.190509427,1.430709328,1.668165434,1.314570117,1.29461322,0.55078625,0.575550164,0.278798842,0.687173379,0.702356834,0.574244596,-0.13567872,0.204913825,0.287652879,0.682436654,0.717239434,2.550148745,81.25292554,1.452446905,0.957043005,1.334231448,1.123803058,1.126056796,1.127914463,1.172182817,1.873244516,1.257208108,1.290725288,1.439654769,1.533736712,2.167007206,1.787764752,1.417498836,1.65604173,1.047988201,1.383768587,1.723039534,1.081564122,0.949751956,1.41233087,0.588515734,0.514719486,1.564508059,0.949606401
380,2.323567002,19.85900427,0.775048007,0.656900991,0.133853025,0.094430127,0.06591184,1.781231947,1.772229494,1.527263781,1.63648153,1.437741482,0.512532875,1.676905911,-0.098295092,0.27603243,1.061952567,-0.001284725,0.969838017,0.992406195,1.098048378,1.266869857,1.858346498,0.688555701,0.963611866,1.062152093,0.539604531,0.478550036,1.960477946,37.12147734,1.008006604,1.997874875,1.75912403,1.124159383,1.386474198,1.30370055,1.395622057,1.397309828,1.157611437,1.13472891,1.611294879,1.266245816,0.908781437,1.178229779,1.236988199,1.449528528,2.685988778,1.502729068,1.506003079,1.394626365,2.351904914,1.381930725,1.218881779,1.359281642,1.181380164,1.048609345
381,3.144342583,71.60036926,0.874645465,1.528193619,1.449902497,0.823561801,1.34194582,1.968893382,1.944320547,1.944962831,1.518786158,1.978046174,1.139817764,1.767071352,1.629373392,1.432569608,1.045816008,1.842209452,0.469747207,0.050330909,0.033830904,0.714265534,0.238845894,0.282724505,0.642659185,0.397819486,0.832861302,0.578997982,3.025146385,24.79254975,1.770227531,1.566915301,1.635960136,1.751253363,1.684176523,2.400168972,2.441282453,2.475883314,2.265630114,2.442133672,1.927006084,2.583871734,2.197554685,2.375287617,1.154111881,1.901432543,2.151012178,1.189910887,1.500869887,1.795260703,0.670852861,0.868225712,1.635125677,1.625225461,2.589144443,2.55818127
382,3.308801625,85.57930825,1.704850156,1.774596307,1.683998046,1.965157045,1.53134694,2.164709317,2.056232329,1.793568337,2.472259092,2.32946313,1.434295148,1.130588056,1.655833412,2.089102626,1.588874852,1.429677944,0.541642863,1.400727338,1.635848482,0.801271147,1.655980744,1.027562617,2.041544345,2.246800596,2.046716708,1.542274643,2.766131343,72.02448783,1.627473358,1.534740391,1.470288507,1.789630897,2.394539517,2.108169241,2.223078056,2.158021287,2.237662847,1.776081922,1.995006504,1.451130778,2.817662838,2.232540883,1.417143731,2.488193903,1.793681607,0.860166956,1.276292521,1.170023929,1.857313709,1.84154663,1.911056894,1.960824991,1.336830719,0.845987105
383,2.104932061,56.28126049,1.463598788,0.200754209,1.862810389,2.578059246,1.990481443,2.093731556,1.613327908,2.192704294,1.720801178,1.725505689,1.677143861,1.21081328,1.543526822,1.654535509,2.049914866,1.30865045,1.44082558,1.375604453,1.996309348,1.765997822,1.694591513,1.660525629,-0.524421709,0.704280376,1.851522018,1.642765185,3.101645506,89.20127672,0.745639465,0.677040513,1.891397281,1.751836908,2.018619556,1.758256587,1.699095485,1.300212555,1.639337565,1.531953399,1.630821007,1.385961947,1.814913369,1.821579129,1.809157074,1.828241956,0.460013151,1.16611109,0.755235451,0.711726997,1.023408491,1.191219708,1.166125342,1.697662511,0.66184874,1.070428241
384,1.522069598,68.12825513,1.156100213,0.5158139,1.593377638,0.833150434,0.926282968,2.01669149,1.802972166,1.811651765,1.705402429,1.274348833,1.238961257,1.618715516,1.660069975,0.09699329,1.342527193,1.382265318,-0.125993514,0.861843466,0.696463898,0.758403148,-0.177350186,0.383386139,0.915921322,0.709561421,1.026388303,1.211696671,2.278391836,77.71121548,0.838351934,1.231113586,1.12297001,1.224345,1.234442083,1.76349808,1.713274394,1.564482461,0.916870488,1.089505838,1.292618519,1.25550599,1.345483541,1.070080772,1.882337563,1.511628936,0.403869252,1.063468579,-0.508600768,0.366706342,0.103909227,-0.157024536,0.340356165,0.764818149,1.490442964,0.890546085
385,3.481061122,52.21809694,1.324639105,0.783410038,1.112157355,1.501290826,0.475683398,1.184620625,1.710742961,1.201102091,1.646392077,1.625959789,1.045312915,1.21112408,0.749491494,1.168176824,1.645040395,1.139850837,0.813948153,1.833970693,1.640840177,0.917643366,1.677498474,3.167711728,2.25260007,2.164761044,2.16474806,1.972313398,1.743031523,97.56252847,1.35489744,1.663915798,2.405400169,1.355077283,0.962749148,2.04814975,2.244876309,1.913344073,1.629422274,1.638970925,1.473213348,2.0144084,1.38893487,1.820035686,1.349490429,0.920678976,1.209815952,1.527200248,0.748275458,1.16500629,0.919835596,2.090505768,1.140261334,1.989798627,1.783323578,1.200227953
386,1.979648144,25.32217637,0.91154784,1.458473342,0.498349088,0.848835265,1.258217227,2.056914021,2.141048401,1.814693654,2.072573497,2.250831018,1.39744106,0.957295169,1.718399529,1.344000629,0.931568726,1.728800723,0.163065616,0.332122348,-0.055039504,0.241460838,0.978222178,0.681065255,0.790095639,0.759346739,0.387041933,0.372505368,2.028594002,14.5105208,1.348697682,1.132134242,1.645665423,1.082806941,1.693626079,1.710948823,1.678068531,1.584545836,1.107194434,1.880307898,1.527811363,1.784422785,0.847488575,1.567431212,1.269305486,1.079492106,0.451629615,0.748219737,0.159464888,0.476480902,0.746158958,-0.564347708,1.588337714,1.814713017,1.09510284,0.22586357
387,3.132721157,3.674524052,1.721118176,0.325586004,0.935057593,2.125677725,1.753825574,1.943194142,1.834068458,2.332411843,2.003763522,1.224045444,1.576011252,1.125265137,1.507256973,1.62944124,1.004573404,1.720405219,1.892143615,0.747624119,0.028212007,0.89752058,0.280062742,1.081953613,-0.223711444,0.55430267,0.224713801,0.678217636,3.00301082,22.62090319,1.549862142,0.847073696,1.34531993,0.980090335,1.846113394,1.663574157,1.6598123,1.941910498,2.021886799,1.459890558,1.717270087,1.39955918,1.256500878,1.742201689,1.124403009,1.114166505,0.27915087,0.40920806,1.760110855,1.133681871,0.885614323,0.941228038,1.103221048,1.031332933,1.308300223,1.269983575
388,2.459597869,67.68249999,1.678593211,0.835062676,1.321880415,1.075904079,1.798127356,2.302427882,2.328877413,2.257911377,2.398201853,2.071598188,2.256551609,2.225446771,2.021370208,1.654611064,1.373599442,0.72967468,3.016933314,3.204966457,2.387200556,1.384062907,1.782587121,1.076648601,0.561611152,0.817998133,0.732249196,1.464127025,2.949711233,17.2244247,1.838458681,0.97491896,1.055610732,1.441425442,0.996336197,2.067266771,1.962619029,1.625759426,2.018097695,1.5889467,1.923629316,1.800455567,1.707531891,2.203457147,1.509813079,1.361010303,1.343167409,2.017986353,1.522704856,1.092280717,1.574613628,2.0590629,1.518387457,1.306258876,1.250171492,0.297911368
389,1.322113032,34.26170405,0.171609569,1.144660973,0.880997949,0.476719814,-0.059525398,1.689955333,1.419678616,1.177871717,1.980724762,1.69863817,1.022267149,1.669676401,1.856322378,1.600538274,0.508764332,1.013855354,0.096178014,1.019148671,0.57941361,0.448272908,1.316888756,-0.061835314,1.638424015,0.712969293,1.073589133,1.343368855,1.88438053,13.0309503,0.958058635,1.641520381,1.164899536,1.116809379,1.614440862,1.790305806,1.667071202,1.092350728,1.228279825,1.436463545,0.734739293,0.791448069,1.31421773,0.984471222,1.091918835,1.506305307,2.179963222,0.962144024,0.991095435,0.896513164,0.967849924,1.092301352,0.875590696,1.263830211,0.930911825,0.487979228
390,2.267978278,32.62507764,1.306364399,0.874345441,1.289310462,1.321570966,1.068799896,1.16592811,1.141740122,0.945562155,1.083337122,1.18619403,0.803134105,0.150586796,1.118191043,1.636165205,1.561204071,1.836246697,1.141755472,1.282966439,1.302790294,1.429209924,1.320475636,0.598851939,2.071920125,1.291370306,0.855153242,1.40003722,2.919420302,65.5912179,1.423738493,1.413836648,1.157517099,0.839560638,0.864944044,1.622977861,1.735605721,2.070694415,2.556650423,1.29274098,1.325779295,1.802396043,2.533081886,2.310631465,1.341242221,1.608388159,1.022405758,0.640058924,1.194395577,1.347757461,1.583967723,0.57823378,1.415758729,0.741808879,1.48221536,1.326198398
391,1.819861588,27.8699034,0.805447082,1.133686394,0.832144515,1.531057163,0.930521924,1.822053852,1.268447753,1.885984194,1.209477715,1.47639241,1.368961605,0.747299899,0.940804508,0.690589583,1.675096259,1.500227871,1.161618458,0.804814181,1.882821441,0.245509867,0.796707041,1.173531954,1.833688234,1.556208049,0.992559968,1.675097348,2.421868339,-9.460070314,0.885065665,0.654327865,0.566224652,0.754030872,1.049903754,1.867920277,1.622389441,1.476763592,1.309195435,1.464235748,0.626963339,1.566888737,1.830104216,1.732002197,0.404043044,1.182658778,0.733635449,1.215098908,1.004885028,0.438275291,0.356554674,1.180667356,1.056004344,0.707871205,1.685780568,0.712431156
392,1.228327078,48.13484358,1.131614233,0.3264046,0.780722138,1.259463797,-0.344658303,1.653975169,1.579198817,1.66597943,0.872875384,1.066634458,1.133999405,1.434292374,1.927115693,1.837766817,1.149940655,1.488693942,-0.045389892,0.708393366,1.07234282,-0.372449123,0.146571811,-0.268215562,0.427219754,0.831556981,0.476785769,0.137762247,3.794582745,52.09267272,1.782789815,1.710886501,2.002804137,1.263435458,1.288024121,1.331042506,1.449751808,1.458226719,1.36528468,1.660088341,1.119753949,1.680311777,1.874575091,1.302166898,2.241217497,2.094140196,1.793516261,1.14534127,0.848930102,1.74756958,1.292007588,2.241749559,1.651119887,1.662135897,1.152130215,0.975907569
393,1.977026376,32.68579157,0.980785663,0.9075782,1.095437319,0.884032174,0.319961584,1.248367651,1.385225138,1.618725419,1.515450539,0.742258826,1.12829483,1.19071801,1.625349208,1.47565653,0.52287453,1.047908492,-0.453738084,0.783797354,0.609542142,1.424472398,0.916720435,-0.500808068,0.747237299,0.856208,0.230779132,-0.156665952,3.378036344,22.8652177,1.557995024,2.328729805,1.637570199,2.378028715,1.688903617,1.563395294,1.52944027,1.477056337,1.004843282,1.329499058,1.13770662,1.231418878,1.376423906,1.649508788,2.045525683,1.888613302,1.677705536,2.032455492,0.860364945,1.946378314,1.793427455,1.448740203,0.804944851,1.541954179,1.638919658,1.320044816
394,2.957201325,64.34046528,1.09358295,1.256660111,0.962519154,1.443390521,1.562653107,1.720603591,1.623062494,2.327293715,2.572510689,2.084032538,1.922682169,1.103896299,2.064112498,1.24818791,1.47788855,1.870237074,1.37244742,1.546729799,2.00941581,1.879499314,1.294229391,0.785602502,1.997909058,1.597878653,0.877614309,1.763514832,3.573193917,-12.29273587,1.096454821,1.68103556,0.68438192,1.232036365,1.810873112,1.500161448,1.460534683,1.38529344,1.631764292,1.799762785,1.021758074,1.762257279,1.633017512,2.025256613,1.205820769,1.944636411,1.198575071,1.571716265,1.029092078,1.823629605,0.399347398,0.534073442,0.429500982,0.687163465,1.142605679,1.330528201
395,2.041294272,88.39196283,1.010786909,2.132700579,0.979828525,1.449647733,1.157706037,1.893216937,1.617808121,1.497154036,1.138105602,1.843283404,2.163751102,2.101560051,1.454610155,0.849952336,1.131498548,1.411806672,0.727760785,1.260772856,0.930652726,1.175629723,0.891215385,0.813685358,0.757415381,1.271487541,1.369998696,1.752615006,1.814434293,97.83890072,1.514535162,1.334800801,1.482061795,1.438019661,1.426257344,2.11951701,1.972240259,2.214562802,2.371076469,1.82239103,1.405621617,1.086125348,1.733629164,1.934649827,1.254811783,1.235001643,0.792455132,1.275170729,1.992853414,1.134513177,1.09306535,1.213132407,-0.437254284,-0.359283366,1.767422969,0.919389068
396,2.213692393,29.50649473,1.110890665,1.084925932,0.223986317,0.749695601,1.156607951,1.609346658,1.444857714,1.230010987,1.104457685,1.243761017,0.970019577,0.759127599,1.105652983,1.643201518,1.570506126,0.851814623,-0.285472864,0.853580743,0.282773337,-0.175756934,0.590153048,0.623361735,0.577267395,0.186758171,0.07180359,-0.053769614,2.635835316,63.09645012,1.272029168,1.199921925,1.027592529,1.440473644,0.700593136,1.457808036,1.417362541,1.570120258,1.505999019,1.337696475,1.543674876,1.450575097,1.401017289,1.269490505,0.838389589,0.727211687,1.070987423,1.305930006,0.665620462,0.653080539,-0.234482086,0.153471725,0.720142882,0.837639384,1.253492442,1.223388179
397,3.125224109,28.30131705,2.274364559,1.508102541,2.251071359,2.122448889,1.935469412,1.697218915,1.693821739,1.719279655,1.7783441,1.459289426,1.388262988,1.575822562,0.451206402,1.491839621,1.574914852,0.850261624,1.430742482,2.247088626,2.172770249,2.122723461,2.356532506,2.326382015,0.636851485,0.808378923,1.703521933,1.360372556,3.616632138,89.10530637,2.449148795,1.448467686,1.42516624,2.210285053,1.870538412,1.924853055,2.09880865,2.200562728,2.226166525,2.428450196,2.071483097,1.562992155,2.179215731,2.175930663,1.825459368,2.099139385,0.988097604,1.532899011,1.824750317,1.45441599,0.899820644,1.917311549,1.337473391,1.041580167,1.536738985,1.537521881
398,2.49460026,43.10663729,1.803670045,1.964905217,2.184723112,2.245683177,2.297877759,2.065832317,1.770086708,2.055991492,1.425419802,2.165071919,1.424623349,1.442222867,1.593520459,2.536214455,1.905844622,1.702533014,1.814884217,2.002806452,2.349167994,2.565553297,2.499732003,0.754394855,2.635290128,1.723276797,1.429335326,1.400819263,3.685477766,120.9206705,1.601047128,1.344816261,1.570922554,1.689642688,1.40518291,2.106660972,1.965995679,2.159752747,1.730594459,1.858700425,1.547390753,2.436089147,2.556639721,1.957100961,1.944218173,2.111708884,2.088450589,1.083191468,1.992861059,2.377562149,2.736361097,1.060766155,1.777845676,1.661467146,1.07628837,1.264384323
399,2.35786795,62.18707684,2.198233192,1.953958998,1.269978295,1.055072484,1.203239756,1.678471869,1.951602915,1.700087256,1.117622702,2.691554009,2.039030004,2.316960864,2.120563282,2.688357721,2.057359937,2.427839542,0.981788848,1.910592636,1.743192037,1.311759133,1.260717285,0.764867843,2.168382385,1.385935003,1.023237045,1.074463862,2.595552745,45.24923959,1.662216764,1.199676762,1.302955429,1.192467037,1.175922536,2.123457551,2.191663362,1.700212203,1.89262765,1.74748688,1.417955001,1.585221364,1.543739701,1.225676585,1.787067224,1.71566819,1.137292162,0.978592797,1.083836764,1.109158199,1.397075153,0.767348699,1.168453732,1.736555571,0.876788606,0.937182136
400,2.402093265,25.38049209,0.877658738,1.526524739,0.638350724,0.644186881,0.985883213,1.720975433,1.668742383,1.664845282,0.884517115,1.610472285,0.803482017,0.917974372,1.574766498,1.095730571,1.034876021,1.790921311,-0.167313685,0.783845291,0.28155404,0.975328602,0.940736212,1.233412742,1.510254851,1.412062545,0.658527278,0.313575244,3.117057757,20.43440965,1.593016018,1.719794047,1.336278143,1.254855116,1.823613283,1.581993496,1.516417806,1.649797484,2.075893492,1.642607752,1.164911742,1.295058876,1.422795786,1.542595582,1.195210563,1.282381027,1.522584856,1.314208217,0.940240674,1.585849206,1.639757383,1.320459256,1.36379146,1.408133191,1.401237651,1.625463129
401,2.353877357,72.05703835,2.040185619,1.208620009,1.298298728,1.739815976,1.637177277,2.187195229,2.262157368,2.179481597,2.245229904,1.982128811,2.176153761,1.323106727,2.518217633,2.262366254,1.095040492,2.271226849,0.334929204,1.246007687,1.486670632,1.581445909,1.26062309,1.430320023,0.467898903,1.333615942,0.947744463,1.915576566,2.074450106,89.90515015,1.433689035,1.07891066,1.978224458,1.51330184,1.785142121,1.930531392,2.019953121,1.716193281,1.968076227,1.417648471,1.620269653,1.857618737,2.075845123,1.820593553,1.135690772,1.917347959,0.914976784,1.60908602,0.777337877,1.034483971,0.354658104,-0.049412116,1.122937762,1.757315292,0.913441625,0.673603306
402,2.28019187,-19.43090447,2.28099937,0.768664196,2.406122888,1.637393244,1.312140516,2.383236572,2.031173417,1.797768468,2.173192479,1.983763254,1.681614676,1.494172742,1.970407236,1.705363616,1.340695549,1.235545933,0.471859556,0.6080413,1.378290191,1.260876097,2.540161468,1.347436852,0.857651447,1.806650149,1.030255563,1.402801253,2.425446582,100.2019083,1.894295428,1.256464617,1.881569524,1.410881925,1.830699299,2.106529071,2.186047084,1.855896371,2.033547356,1.851414817,2.22984917,1.59591983,2.265089779,1.617654012,1.411187758,1.006509559,0.336945596,0.498697401,0.847477095,0.349407951,0.965168396,0.552798095,1.70880031,2.122772131,0.680232564,0.663797593
403,2.26380921,8.327669969,1.620106453,1.624912259,1.133413654,1.467081795,1.93359206,2.675800207,2.449265953,3.023739652,1.912236857,2.85034828,2.145958243,2.571307462,2.373335281,2.938637241,1.020519902,1.973398511,2.0014021,1.623140143,1.287383294,2.14867769,1.77532321,0.464406462,-0.065091632,-0.295612276,-0.024167008,0.779850726,2.607298641,-67.96963068,1.933725563,2.482316745,1.364843769,2.53300488,1.634515984,2.84909794,2.836065451,2.736156132,2.636741756,2.306478957,1.859871191,2.239691663,2.384456569,2.420601725,1.137981519,2.002745996,0.841091447,1.6691609,2.796476333,2.112894542,0.449275922,1.33112363,0.145736692,0.486649664,1.726290372,1.749924728
404,3.702395315,89.49450413,2.059522906,1.531659679,0.934531621,1.563323042,0.991229482,1.974929183,1.605935267,1.391887255,1.709002139,1.446826242,1.217029743,1.545719751,0.961375591,1.909199423,2.511741982,0.901347798,0.561229337,1.02251368,1.846207224,1.802978125,1.217236466,0.008426672,1.161529963,0.60580676,1.318938442,0.984427944,3.333659442,99.55115365,1.578524422,1.607029671,1.672514572,1.599912871,1.381337974,1.323963536,1.365219504,2.230715546,2.445454233,1.400532814,1.353768716,1.742203986,2.316137169,1.843960066,1.667030608,1.004525142,1.963897991,1.543832512,2.320999656,2.122448608,1.858196928,1.902137275,1.351088463,0.892783488,1.426636909,1.465643872
405,1.507184584,60.48071291,2.016685822,1.293690217,1.450710289,1.046569752,1.993050608,2.170989779,1.806167792,2.825016852,2.558647966,1.689637428,1.51262711,1.690940955,2.311473354,1.549392621,1.563926847,1.832635602,1.414943912,1.311562917,0.179592934,1.393197784,0.89600216,-0.263284398,-1.05809554,-0.620701203,-0.001813626,0.125101958,3.383931086,62.415217,1.868680857,1.54709259,1.895691626,1.40358765,1.525322829,1.996326916,1.892160274,1.61337462,1.478503725,1.831684629,1.739435278,2.581921824,1.39574411,2.09714576,1.433095435,1.739166533,0.542282317,1.699742511,1.404880635,1.562609777,0.917380651,-0.251225845,0.20916683,1.690881201,1.089441024,1.458573296
406,2.434192523,85.5254677,1.413487809,1.700918288,0.038996578,1.286558165,1.042304472,1.629638202,1.219223078,1.970935474,1.367349862,2.016869149,2.07768629,1.175075794,1.014180597,1.465464235,1.830889612,1.364728889,1.015142513,1.442194963,1.608793057,1.017142946,1.007833143,1.24811958,1.276156366,1.427617273,0.952608097,0.449081907,1.960130562,29.31764581,0.336598457,1.20197172,1.256663512,0.995844875,1.578139589,1.642465548,1.591301154,1.032997877,0.459729202,1.151624994,0.195915273,1.057959045,0.588758428,1.09511398,1.110995824,1.37279135,1.263993748,1.502834557,0.201554937,0.099511662,0.629347984,0.80396743,0.335306224,1.030808025,0.020375616,0.528328974
407,3.226946254,74.84873293,2.239786913,1.206454075,0.421476044,1.703518315,2.386700744,2.042732294,2.067033844,2.13392066,2.766230947,2.917798472,2.709518046,2.863902809,2.522237525,2.076655839,1.933558294,2.473960636,1.123611711,2.058346338,1.168137716,1.762287613,0.59925726,0.944681904,0.996466674,1.389934769,1.091512614,1.660037139,3.232542448,-1.47799902,1.588108427,1.800488174,1.731778856,1.152284737,1.695996679,2.173632444,2.162421597,1.662567225,1.893140599,2.070241772,1.395925178,2.638834728,1.360672953,1.797983868,1.494136459,1.580588391,1.254483608,1.958250555,2.862764304,2.449032962,1.731160836,1.494533331,1.307754789,1.7154483,1.73821654,1.824630919
408,2.673436282,50.93544298,1.513958779,1.282886093,1.067413943,1.124452635,1.534868955,2.321070662,2.225243897,1.631555913,2.37044537,2.145836093,1.177650755,1.828765165,1.284570746,1.423113588,1.714715905,2.166558298,1.228343997,1.098730489,0.279052465,1.301064234,1.761926392,0.37245546,0.324454914,0.614330111,0.500428433,-0.009163904,2.492344489,96.42746121,1.212550356,1.266861253,1.65410673,1.298801381,1.130404251,1.762748759,1.796885647,1.998178264,1.735475647,1.394464395,1.829582663,1.716309295,1.399193323,2.038595379,1.979115611,1.831132799,2.205777156,1.768641215,1.327976136,1.475881027,1.619329414,0.344169248,0.938696451,0.759241675,0.613476385,0.689873361
409,1.562293905,58.15045636,0.980004652,1.647185303,0.65225499,1.34451843,0.738433534,1.738945857,2.13642589,1.665421781,1.070859569,1.226232744,0.870414081,0.731639431,1.271726928,1.428713395,0.535041951,1.569497314,1.018188461,0.396866786,1.886105059,0.942109211,0.156661812,-0.648891813,0.358803468,0.007181442,0.453679041,0.310245787,3.230755034,50.92185571,1.117465135,1.763474446,0.713065061,0.550316437,1.234683147,1.579272636,1.722803319,1.180510953,1.491230251,1.382683053,1.002958245,1.405539653,1.487897846,1.638930202,1.414886813,1.295678993,0.904151716,0.89780827,1.466322264,1.808517311,1.250731873,0.705561632,1.504799258,1.502277836,0.97678245,1.51932213
410,3.035740963,76.45683804,2.067838321,1.56587715,0.522522809,1.0173339,1.305869031,2.212618701,1.563322618,1.953602112,1.47896011,1.378112476,1.874364089,1.359496993,2.100332576,0.963299078,2.717086918,1.359444523,1.107936949,1.858010531,0.811842738,2.404090632,1.488135879,0.763333179,0.216001274,0.980080583,0.854703391,1.17107422,2.075358549,0.249891912,0.703565204,1.103766373,1.766004591,0.934543434,1.922902448,1.836558954,1.84389799,0.87953743,1.213821429,1.283289451,1.035167224,1.260715693,0.679973664,0.906957732,1.378231056,1.323946042,0.591388066,1.850698446,0.566062303,0.937403339,1.39897809,0.250528445,1.632719869,1.256283277,-0.068057844,0.073831087
411,4.047827684,91.8148226,2.606729181,2.105603096,2.499415558,1.981838003,2.655528609,1.777728473,2.147919722,2.538033799,2.714063259,1.539435862,1.7548471,0.94756716,2.048026715,2.457824223,1.745538511,2.293897049,1.639411934,1.547942968,1.942206576,1.729518503,2.17868289,1.297572796,0.898365187,0.813346616,1.270339245,0.76678532,4.427328797,137.1255067,2.656778424,2.126372583,2.311560416,2.756411603,1.92613335,2.426212707,2.478697619,2.420241715,2.571743225,2.50900889,2.977755123,2.848481911,2.495403076,2.445979273,2.544262048,2.692946671,1.6808766,2.347244927,2.973890624,2.541095778,2.696011467,1.353778513,2.464470988,2.302837563,1.827333959,1.916466865
412,3.314718374,59.21481034,2.143981924,2.296925187,1.452209818,2.137205042,2.01138821,2.213161466,2.459352374,1.896442822,2.749888947,1.601614015,1.484851036,1.854385144,2.200078187,1.820785467,1.058647633,1.343456356,1.049299631,1.278897302,1.471355458,1.726401865,0.75307864,1.212416298,2.317421591,1.961427321,2.469716144,2.912213244,2.866684692,64.92226861,0.955691523,1.805513474,0.650779499,1.445377476,1.862698709,1.803298181,1.826992095,1.347220005,2.130477763,1.94272671,1.495671902,1.561765834,2.152031106,1.66482973,2.282508018,2.390550368,1.107465646,1.780680038,1.695114852,1.52978957,0.986298636,1.54549737,1.709125429,1.616659007,1.886035796,1.908153653
