ID,w3-assessemnt-result,w3-reflection-length,w3-1,w3-2,w3-3,w3-4,w3-5,w3-6,w3-7,w3-8,w3-9,w3-10,w3-11,w3-12,w3-13,w3-14,w3-15,w3-16,w3-17,w3-18,w4-assessemnt-result,w4-reflection-length,w4-1,w4-2,w4-3,w4-4,w4-5,w4-6,w4-7,w4-8,w4-9,w4-10,w4-11,w4-12,w4-13,w4-14,w4-15,w4-16,w4-17,w4-18
355,3.366224101,7.7583317,2.657723814,2.923272258,1.803840068,1.94820432,2.250838303,1.358803698,1.829020905,2.441749345,1.904784,2.403074469,2.864214953,3.512302886,1.623005843,2.46646416,1.738472833,2.290434178,2.609295126,1.816031225,3.366595739,-3.85769021,1.430738798,1.47887993,1.299640935,1.566397214,1.409718005,2.068479544,0.992206341,1.476664447,1.461839424,1.722310827,1.677171576,2.04430725,1.496002942,1.671496193,2.147282394,2.020177612,2.181803846,1.840858346
356,2.440486591,29.92135382,1.256259066,0.836373334,1.193415389,1.585118358,1.691509183,0.771783744,0.98796947,1.900357652,0.462564696,0.768838892,0.675128846,0.634025827,0.734283902,0.719770807,1.959022828,0.708315289,0.316852698,0.497022239,2.471856372,26.34437468,0.82493316,0.566829697,0.7368352,1.436795099,1.151342447,1.096242312,1.516480431,1.12522018,0.900853151,1.025948233,1.202509743,1.037968676,0.987359389,0.482486758,1.278733185,1.273561736,0.474459961,0.75293261
357,1.72026143,70.68242802,0.412327273,0.817646096,0.702990626,1.333915271,0.601799331,0.590303456,-0.061440373,1.67784827,0.041521228,0.409161331,0.227748023,0.931856556,1.064167876,1.144038443,2.461351613,1.467278411,-0.266943829,0.81375814,2.989237033,91.81659814,1.436524779,2.047535635,1.008283608,1.723399384,2.265098902,1.169363394,1.143987813,1.513170771,1.025182018,0.910808951,1.654753436,1.453156809,1.013604067,0.91963006,2.835312502,1.575737796,1.307208786,1.986422915
358,2.732745559,103.1133935,0.809148258,1.333794315,1.26227393,1.090301163,0.933036273,0.722638918,0.964014204,1.04582535,0.415981905,1.331221691,1.122505092,1.156483965,0.829599641,1.950521483,1.54016295,0.021716308,1.1598532,1.167495992,3.193100438,17.29427411,1.194207136,1.434645578,1.886361702,1.449876041,1.420259373,1.370692721,1.451887064,1.066694187,1.146609349,1.671046848,1.22445439,1.407400535,1.353196022,0.77582188,0.886087419,1.357313052,0.332103803,1.511833935
359,3.162582764,64.54959808,1.136238621,1.217398079,1.889160035,1.594565183,1.293156835,1.537775611,1.017850386,1.131869224,1.166720795,1.197430735,1.386450783,1.034561937,1.250152938,1.889747718,0.804115689,1.550748832,2.733425261,1.046870197,3.069212984,54.62149222,0.682291007,1.138090074,1.66425914,1.649546525,1.056222824,1.629239659,1.726129468,1.596354125,2.061624703,1.221756556,1.561830022,1.761321559,1.997614127,2.078547351,1.063352028,1.475124013,2.69659195,1.965449718
360,2.702832119,44.33182814,0.685857452,1.452445921,0.664045731,1.799873303,1.332517989,1.665054063,1.178544774,0.896989953,0.886925018,0.453799789,1.00000236,1.223386136,0.800631985,1.302139085,1.845688182,0.752707786,1.128802375,0.727757276,3.750183615,4.818041067,1.173590818,1.909787977,2.467628198,2.15159376,1.628138649,2.321196306,1.826050278,2.036245407,2.360734526,2.166986165,1.697063153,2.337318617,1.633396363,2.181921755,1.751843008,1.563213919,1.689893773,2.269963836
361,2.719153963,74.22886082,1.646116848,1.304395022,1.033559833,2.06945289,1.323816033,0.66697636,1.898552357,2.208659381,1.552495093,2.41267192,2.079822402,1.907116948,1.04290428,1.104552533,2.216965951,0.96512315,1.272471692,0.909226307,3.084322155,-28.65732824,1.571699027,1.69776313,1.855181435,2.085271236,1.113759055,1.516388838,0.73727938,2.336980623,1.482737815,1.829821008,2.02466922,1.937771823,1.722258473,1.440994544,1.782908602,1.029844509,0.547374344,1.680637512
362,2.240849269,94.50721133,1.528723066,1.576561237,0.629236831,1.897044281,1.262051587,1.119847884,1.71569673,1.785529765,0.755039154,1.15584968,1.674060194,1.410040106,2.136698829,1.763741972,1.722738088,0.114573121,0.94041021,1.35780861,1.927671485,104.2856218,1.158496253,1.568345065,0.964197738,2.023860621,1.058758939,1.104368265,1.418103058,1.583240127,1.052911087,0.546034332,1.029200001,1.131505498,1.445946251,0.905911959,1.578022581,0.24932259,0.882539701,-0.127792095
363,2.261806075,97.68062663,1.967983343,1.338027625,0.486144512,1.909082691,1.573540501,1.433170596,0.912560735,1.576693375,1.532392926,1.574386735,1.479530782,1.370940538,1.349908407,0.563599973,1.6325079,0.669073877,1.578768495,1.700430646,3.34721602,53.85460131,2.185815591,1.544143334,1.541242348,2.147474132,1.800829568,1.741380148,1.48929087,2.306397429,1.715317612,1.389491417,2.496646853,2.281871963,2.027795223,1.618460793,2.796567058,2.948772184,2.688432903,2.636960824
364,3.132806892,46.69709651,1.791890616,1.479530503,1.788487169,1.920416426,2.024461366,1.223358147,1.219972656,2.36446952,1.008665532,1.058288857,1.061119675,1.620975662,0.772213988,0.698052267,1.387594635,1.430126308,0.244390767,1.482168414,3.573581689,45.9489925,1.450585873,1.091476399,1.452117169,2.175591029,1.461498794,1.67443111,1.506828396,1.760137629,1.208982039,0.832247478,1.17016246,0.964189745,0.470392492,1.177005493,1.88327111,1.741723785,1.304806321,1.475062994
365,2.22764131,15.52908752,0.894006539,0.947408657,0.160214009,0.547605191,0.722273258,0.322063685,0.062443984,0.585630372,1.680398354,0.762003895,1.244984869,0.842253082,1.784168751,1.341082819,1.246335827,1.803147153,1.350929652,1.117560674,2.505243247,65.4108768,1.475065475,0.6978477,-0.041381021,0.391393941,0.741999587,0.4651517,0.051941045,0.539307761,1.26483729,0.410926919,1.082407072,1.273784523,-0.264561255,0.287509432,1.359148931,0.615046915,1.398749911,0.584224094
366,1.738316655,101.333551,0.839324052,1.000289511,-0.134200878,1.371783648,0.464817605,0.061606152,0.322168197,1.517639381,0.839129835,0.611928856,0.974126093,1.066319636,1.344255064,0.584800714,1.111572863,0.661313168,1.413236782,0.994887882,1.639654473,74.58998495,1.274293427,1.495036153,0.28643312,1.153114402,0.698148663,0.041737356,0.281599694,1.445556285,0.676740372,0.707326346,0.299609435,0.71281006,1.1812971,0.666868556,1.150329773,1.257261182,0.155809084,0.251684084
367,1.740019648,58.84587506,1.711890973,1.255313539,0.250560946,1.464468361,1.238265365,1.126942374,0.963903227,1.427110488,0.640528992,0.241695357,1.390163566,0.998614297,0.83273187,1.216361229,1.140629865,0.826008366,1.799120566,0.465610839,1.570617029,-11.5501737,1.137071264,1.095743218,1.044535203,0.596665272,1.201357195,1.045221273,1.05900666,1.060087707,0.562171415,0.748931606,1.03487445,1.568980141,0.728414753,1.125044984,1.549918652,0.89108312,0.493371733,1.398578623
368,3.106528422,41.38605013,1.679161894,1.819392306,1.983556823,1.175852855,1.168216975,0.849175986,0.801760447,2.841462359,1.447137082,0.973000488,1.252497325,1.360789976,0.471146096,1.259589275,1.0538672,1.038225219,0.946836802,0.773303007,3.682559955,149.1366111,2.581985131,1.973860694,1.639661327,1.473711588,1.602327434,1.417313306,1.288642358,2.357280392,1.628400771,1.831319542,2.249371941,1.824255801,1.899277509,1.962847012,1.975776071,1.531756827,0.960368534,1.12686664
369,3.437963666,45.72606237,1.800800378,2.008014978,1.913053163,0.664163826,1.709740588,1.608239705,1.945531626,1.398368896,1.373568152,1.635391251,1.316296621,1.825227105,1.709797702,1.042315583,1.845225912,2.001974582,2.210825895,1.787132606,3.389868806,-17.93932463,1.402831944,1.340307702,1.300535722,1.971289836,1.456334774,2.146338236,1.386349134,2.209790417,1.954983797,1.658221609,2.03353307,1.829527372,2.042423626,2.036532259,1.611428631,2.318845228,1.744655605,2.678200799
370,3.569659706,21.97533567,1.242952622,2.213280094,1.776087964,1.527706647,1.145511198,1.743988503,1.701017716,1.733191367,1.81805973,1.40526091,1.493147416,2.289700364,1.531507449,0.822421987,1.658235309,2.228420897,2.142087621,1.842027653,4.055432491,-11.01005925,1.713905346,1.862645715,1.930196363,2.196572223,1.544521357,2.42692486,1.905287525,1.797158279,1.925127247,1.475415341,2.098914341,1.759852513,1.728464369,2.022073298,1.451444449,2.057591675,2.236876597,2.174761532
371,2.856719065,54.73896958,1.537823665,1.079630263,2.268642792,1.734840298,2.2125294,1.520215629,1.432803224,2.505739245,1.816174631,0.854703979,1.611634841,1.672091604,-0.106267387,0.643310028,1.161170448,0.943678591,1.074092114,0.710113517,4.381308069,-24.16462224,2.347052358,2.204114234,2.939245794,2.073861636,1.861448943,1.73403105,2.438185775,1.824297543,2.271287534,1.640675017,2.114154699,1.836358125,1.382856091,1.84561433,2.093995457,1.852089931,1.873075154,2.651893479
372,3.620422734,40.20048912,1.220518146,1.130860346,1.033221044,1.593461072,0.722870084,1.996571573,1.566483813,2.160190063,0.814447474,2.203702161,1.705335448,2.078569748,0.974718688,1.02044655,1.708818389,1.019856536,0.077740658,0.093060922,2.410452591,82.57984163,1.383214883,1.215066854,1.002743229,2.233603072,1.308016189,2.203615073,1.286793214,1.552771953,0.671790653,1.721958236,1.828892358,1.552920402,0.618299706,1.460937457,1.627150924,1.648510436,1.188570522,1.015846193
373,2.974719714,104.3883104,1.352750222,2.279252619,1.530771239,1.924929212,2.199409325,1.42741061,1.6133445,1.865548805,2.381189837,1.370151562,1.770219277,1.099195454,1.046861698,1.634997668,1.137318744,2.176607777,1.444786512,2.101115106,3.99254851,119.6319426,1.43097871,1.389799678,0.759062437,1.423471037,1.702705884,0.945957259,1.236121469,1.408058606,1.115990717,0.28634109,0.88104708,0.676795713,1.255878994,1.303929663,1.996068951,1.338025364,1.374032346,1.583658987
374,2.647535717,95.99185649,0.982670341,1.44089464,0.100386234,1.266666068,0.589992657,-0.399231706,0.463461601,0.374206785,-0.025253166,-0.138123621,0.712916133,1.137523365,-0.065412213,-1.443783883,0.421641822,0.599301459,0.1218522,0.69085478,3.993693387,57.08122352,1.433577707,2.190402533,2.399735542,1.674306398,1.12603377,1.22584361,1.638305462,2.179208878,2.120236667,1.51737016,2.097895594,1.800188739,1.657927292,1.535378124,1.448444876,1.776792129,0.861027819,1.601104174
375,2.152582709,39.99160427,1.157580757,1.293784337,0.645410565,1.011126389,0.958165234,0.834539705,0.029314536,1.432754422,0.504107591,0.926328814,0.230655132,0.230703967,0.93634668,0.491665947,2.051312218,0.207842051,0.436612531,0.722556072,2.419739818,56.49547509,0.598261976,1.260185817,0.018130392,1.008557901,0.89941741,0.897120952,1.09286379,1.652843203,0.922396733,0.822893583,0.732605183,1.272931718,1.220280732,0.704769456,1.334959172,0.903389554,0.317458914,0.085659815
376,2.317382793,85.37422966,0.832596027,1.529501431,1.030177806,2.280257014,2.58312539,1.776062674,0.94718662,1.64000214,1.251829979,1.669536963,1.016475247,0.583953412,0.664740089,1.572388214,1.597442424,-0.442404644,0.39670238,0.170378322,2.980071744,16.52075523,1.378376145,1.410185502,2.045019929,1.860776591,1.740277246,2.804614,2.138748903,2.617428194,2.068097742,2.139208773,2.146331419,2.533259042,1.638203793,2.037058012,2.257874469,1.758365032,2.767991529,2.398729852
377,2.205297818,17.15762157,2.255802473,0.405092098,1.057413056,1.252737105,1.442630914,1.031087401,1.013756709,1.537142985,0.794105951,0.66797711,1.089855814,1.16172933,1.043559244,0.820254302,1.752440103,0.960698186,0.625209141,0.717960633,3.450664336,-99.96036658,1.977482601,1.951302156,2.278661948,1.795692126,1.978843441,0.327919814,1.268313397,2.079541076,1.498511264,1.979480346,1.603092445,1.672416503,2.025631,1.910646004,1.765074871,1.02712996,1.964508548,2.429433546
378,3.506232616,21.27063033,1.956025027,1.768640481,1.178139914,1.10165223,1.761069575,1.555482555,0.970452362,1.217099086,1.884532301,1.397703285,1.937828627,2.169825724,1.223549303,1.46082897,1.682431684,1.147467564,1.651442161,2.475938986,3.736738857,-49.44566601,2.181841047,1.685127505,2.558371922,1.941704295,1.365837259,2.841441925,2.437617613,1.825692939,3.205007587,1.288258366,2.336316333,2.555548975,2.371754278,1.50766233,1.366288494,1.884884859,2.090580011,1.754191858
379,2.943780152,111.8452596,1.70562072,1.150123676,1.52033346,2.172533164,2.739092576,2.438964596,1.755441217,2.514692929,2.420967411,1.465968504,1.68522219,1.006824161,1.519506017,1.294659672,2.174269784,1.853290847,1.444421569,1.46212241,3.292581695,124.9698037,2.025434992,1.624253782,1.048944119,1.843095907,1.456198819,1.672711969,2.171376977,2.290444729,2.257432843,1.304222728,1.501082701,1.150351034,1.871855458,1.496549944,2.096671637,0.850911303,1.071334353,1.658318223
380,2.29183572,58.1677772,1.566122933,2.170268289,1.177752306,1.885360588,1.337249515,1.353664743,0.962604306,1.13855967,1.492204923,1.679961198,1.869709353,1.85093032,1.255197365,1.883101637,1.6963621,2.245934037,1.423343517,1.753752852,2.117985222,23.84633454,1.891185819,1.508958749,1.574416739,1.365883171,1.864678077,1.663167614,1.292382279,1.540227703,1.90251461,1.141358747,1.408457782,1.319105289,1.023639541,1.419195628,1.681502294,1.394996629,1.44373625,1.011918649
381,1.872957414,5.717890155,1.073265091,0.046191865,1.408841326,1.618087056,1.1554776,1.734827917,0.599492012,0.890321526,0.280873899,0.296688241,1.097896881,0.820816296,2.246807018,1.733712655,1.364706396,1.062286401,1.571884139,0.944840421,3.134111335,56.22636316,2.069447807,1.801662626,1.422909814,1.565135182,1.425866129,1.130645631,1.789939214,1.74167336,1.431276301,1.545229235,1.40478615,1.153396241,1.44893555,1.188458547,1.44710164,1.215123233,1.849422118,1.221252856
382,3.147608436,53.4923351,1.388178614,1.974862806,1.404173941,1.871379339,1.569894144,1.205765657,1.871406927,1.500529632,0.493204763,1.061745805,1.173625046,0.94370749,1.045506114,1.213911686,1.682423713,0.541499111,0.632051052,0.659524153,2.044010796,42.25991007,1.547985821,1.172081109,1.675464341,1.334940511,1.082050466,1.324821165,1.826343988,1.93426936,0.824761369,0.809157439,1.309121067,1.471404087,1.519148156,1.129167771,0.902945683,0.914581059,0.243410321,1.16583761
383,1.585040432,59.25796388,1.469414386,0.405167396,0.542267487,1.359325129,0.90598349,0.901729984,0.885912679,0.516202727,0.797635673,0.801485703,0.783503931,1.287627442,0.463615238,0.832913415,1.784918586,0.653397772,1.325594237,-0.207334522,3.124627316,-6.217587048,1.57383094,1.028526945,1.635244403,0.669183446,1.082357656,0.203154386,0.814063636,1.576236598,1.50046577,0.947148678,1.571179871,1.04223478,1.141248065,1.915996333,1.927409417,0.823300615,1.792773642,1.682082134
384,1.986344417,14.4970695,1.685930764,0.749144895,1.532148017,1.739958863,1.631075807,1.462448687,0.997310826,0.867496362,0.601699862,1.181152301,0.735935693,1.380852804,1.729225813,0.973206446,2.133118567,2.728211731,2.24120991,1.548252107,3.024298899,31.18415704,1.634072851,1.86770455,1.179910963,1.608485523,1.762652724,1.913772168,1.6651478,1.975113279,2.295691549,2.070226927,2.10213225,2.173736994,1.989202357,2.316864426,1.372164103,1.199353467,1.639108157,1.45676148
385,2.142525381,77.77432703,1.056258643,1.089115931,1.487222772,1.249196414,1.278856629,0.62356567,0.753134581,1.624524772,0.661962376,1.518063793,1.385774063,1.041241618,1.678048094,2.020428968,1.931934174,0.246188529,1.294863052,0.661710988,3.771975597,78.05159707,1.024275843,2.122375712,1.963942404,1.718169088,1.588856314,0.897488763,1.087875065,1.550102966,0.877322716,1.243312306,1.413827757,1.273411058,1.132378989,1.240896393,1.589688725,1.787380129,0.812290517,1.688800498
386,2.90032528,19.73340411,1.410617074,2.136902707,2.01641795,1.11609869,0.927944526,1.098014373,1.062660792,1.585277619,1.160937846,1.614787915,1.464148824,1.367049453,1.298595215,1.521249169,1.237705302,1.404259309,0.124374102,0.926618363,3.803396567,4.357532268,1.820797911,2.038360656,2.002829194,1.530743155,1.105145473,0.974045951,1.241673726,1.862775502,1.747685842,1.288360585,1.968598661,2.09396292,1.566559591,1.051267646,1.390321087,1.870181792,0.841228027,1.402407351
387,4.026821354,62.32478601,1.996243908,1.09254228,2.196300115,1.430800682,1.586927333,0.891987979,1.444140817,2.108529838,1.110003942,0.920750365,1.977939354,2.101170739,0.659870778,0.831214631,2.400117408,2.946394486,1.551610841,1.535821827,3.499672033,18.26395588,1.868774755,1.784479466,2.036239831,2.147150877,1.927192223,2.469673878,0.911145096,2.182990738,1.696869673,1.386124591,2.319879784,1.686972664,1.119302388,1.79187106,2.056391709,2.014703634,0.934816388,1.762111149
388,2.830228781,37.91815989,1.724566049,1.582286185,1.228118361,2.000578039,2.06218405,1.843478283,0.908988,1.893047245,1.727540788,0.953627415,1.605574647,0.983232331,1.053583806,1.021815991,2.223003397,1.436134295,0.211037169,0.903810414,3.206113672,84.75562583,1.964582669,2.57277132,1.823847699,2.266044887,1.64812207,2.214262753,2.064337305,2.188576811,1.613123349,1.612322413,1.725746863,1.426304578,2.19681019,2.258655951,1.860190294,0.798247341,1.352072365,0.526808997
389,2.301569177,64.70291098,2.15332937,1.261782782,1.422741636,1.950985867,1.702054633,2.00067172,1.078630788,2.177025386,1.207548571,0.425460066,1.448699391,0.944931241,1.899752033,2.091839695,1.061233646,1.666038918,1.935661901,2.084062051,3.277154325,87.49628674,1.992351047,1.398439288,1.330009424,1.811312668,1.823608563,1.2480509,1.557499357,1.718133131,1.069031849,1.576729207,1.340389887,1.42580608,1.3963226,1.14445474,2.014326365,1.541635089,0.786962445,1.493312247
390,2.57587986,64.11896508,1.5228568,1.258635494,1.067051406,1.05235191,0.764859715,0.77093216,0.576288923,1.696871933,1.379749906,1.452063241,1.169712379,1.860214526,0.81247285,1.086222252,2.207898008,0.845332554,0.647551432,1.490718637,3.731208542,100.4741062,1.956536064,1.677020718,0.510531002,1.203986212,2.023548314,1.169037001,1.910573101,1.451816299,1.073909365,1.399859526,1.583372976,1.358696381,0.902608413,1.621870393,1.758108638,0.453547092,0.626058115,0.762607034
391,3.756549654,135.9392493,1.757208591,1.95206363,2.240728365,0.824284707,1.106874573,1.728724589,1.585689835,1.936311429,1.687011687,1.692598788,1.950984564,1.648516958,1.98754983,2.533699291,1.312675706,1.866799199,1.422134215,1.890469596,4.365084916,32.246855,2.180999884,1.962207043,1.51641028,2.427199947,1.924512369,1.629270127,1.940928101,2.190282986,2.13660724,1.754922579,2.224837327,1.810475314,2.363118528,1.931075366,2.15814289,2.117407167,2.129801172,1.993166903
392,1.755767316,13.18314368,0.57282357,1.099487257,0.807236512,1.211361719,1.216002285,0.490074568,0.935017515,1.283831184,0.399363619,0.87877578,0.720596364,0.786412084,1.170480501,0.484156715,0.139307187,0.994537203,0.46735614,0.411115204,2.975172857,64.64722482,1.159519988,1.444896644,1.956582344,1.57934079,1.456027751,1.26360766,1.778176212,1.551903868,1.256754527,0.919112455,0.816781889,0.940183403,1.610382859,1.077881454,1.686102654,1.240874751,1.895332468,0.762360835
393,3.833839885,73.26023071,1.886112607,1.902004099,1.716994768,1.39620471,1.387086939,0.961294828,1.959831042,2.064171737,1.722093266,3.055093138,2.254141244,2.18014987,1.388023998,2.588373759,1.535618484,1.506080358,2.638845952,1.583944348,3.564231325,39.20974822,1.988525673,1.548153571,1.701635868,2.147841754,1.744117512,1.539395361,1.362700544,1.317609649,1.425882942,1.61768122,2.092491387,2.265573983,1.362742323,2.177967894,1.438809411,1.093402882,2.04931194,1.737609992
394,4.16739469,119.19357,2.687994365,2.232561343,2.015833375,2.715305983,2.33703517,2.347591944,1.555239554,2.213129651,1.771327318,1.066678402,1.085477411,1.611852887,1.449830471,1.584296277,1.9775413,1.905120299,1.859372152,1.899702703,5.105700395,139.398874,2.118031412,2.481518295,1.478711356,3.129958773,1.578369421,2.117611595,1.937654747,2.707614438,2.355315588,1.676404775,1.785393891,1.750256914,2.666034713,2.54657588,1.970907412,2.892979705,1.354940843,2.055299577
395,2.724436693,43.55559669,1.700683648,0.982031216,1.033532597,1.049031951,1.25808169,0.266093709,0.061897564,1.140047482,0.175958104,0.658274187,0.885187541,0.445902898,0.60151107,0.336213436,1.210029118,1.117185821,0.885300575,0.580934188,2.275475489,28.37016161,0.822328319,1.03641028,0.784565,0.833219145,1.297279944,1.065348726,0.879969511,1.721623682,0.458584614,0.748897948,0.949967975,1.03441689,1.236188646,1.427324637,1.459908651,1.301830392,2.027877119,2.105194089
396,2.763149234,63.6476163,2.31315849,1.98285306,1.067001462,1.567248768,1.230353557,0.730752399,1.297113605,1.527254023,0.941116527,0.980600835,1.985474139,2.281244698,0.88409457,0.974653148,1.07596221,0.534787098,1.518718046,-0.313940772,3.188311957,40.37320644,1.624545419,1.574740658,1.296388423,1.715578117,0.708631676,0.886536123,1.45068176,1.781580424,0.115784493,1.163883304,1.705972968,1.653520885,1.079936661,1.29670431,1.018191878,0.807411512,1.250483058,1.21986353
397,3.287336139,43.98127132,1.035011333,2.085587964,0.71640006,1.03036539,0.815069132,1.618687447,1.470970548,1.347365168,1.065569279,1.707031434,1.623299252,1.522452235,0.850870881,1.698435743,2.201899168,1.629366743,1.299068235,1.609610666,3.901961206,36.06445955,2.448569723,1.808480753,1.296838974,1.938242999,1.811940765,1.617613507,1.554953864,1.812740638,2.154081741,1.520938033,1.772865584,2.467005686,1.70209917,1.424900767,2.408202599,1.894623248,2.214722538,2.123951004
398,2.783331195,39.0934258,1.866330607,1.332438835,1.496389821,2.541285151,1.417136657,2.507170111,1.081023085,1.56537297,1.660589486,1.517242459,1.081330268,1.3299743,1.368175373,1.866461717,1.170401021,1.435948016,2.316454554,0.835539592,3.704657117,19.96132979,2.097781564,2.460994518,1.812862833,2.085738647,1.579313604,1.95041222,1.93569512,1.707992714,2.028817822,2.593779587,2.377024161,2.527222566,2.590463877,2.819210049,1.659259172,1.977209012,1.66447203,2.027088858
399,2.089298692,107.6428587,1.161588025,1.890382335,0.807112845,1.90465877,1.100629103,0.767566766,0.953820989,1.964908802,1.615188242,1.412595455,1.2351726,0.341824443,1.169549307,2.031235489,2.077320578,0.763107427,1.622225736,1.389991948,2.06089035,74.16383898,1.944263478,1.687371757,1.050255015,1.979810948,1.925744537,1.240914301,0.924612779,1.707667871,1.294552916,1.243552531,0.900308816,1.130766952,1.280600936,1.426423928,1.820955599,0.959146556,0.278521418,1.129846372
400,2.578372575,34.44541472,1.132340911,1.726329507,1.228223428,1.201901708,1.179255246,0.809338136,1.04779124,0.795582371,1.075265077,1.131147099,0.500736964,1.281910321,1.922735196,1.260951306,1.535016623,2.288713724,1.573968844,0.835969879,2.04480795,-26.33755011,1.041879013,1.034065793,0.682999145,0.828975657,0.885027563,0.670486336,0.896094234,1.354630015,0.680688101,0.84803364,0.655117627,1.115509587,1.481022381,0.723173582,0.66031242,1.336299798,1.209616416,0.989635259
401,2.959236319,81.87757436,1.540411055,1.927016144,2.000059362,1.416426988,1.460105872,1.420837058,1.880842522,2.867291147,1.608137325,1.564070154,2.009766499,1.259036256,1.525028502,1.728374119,2.564876243,1.896619846,1.385701051,1.723421695,3.510939638,12.43256464,2.141010687,1.771788664,1.916346378,1.416681406,1.563534154,1.669243603,0.851535671,2.249271678,0.839467983,1.693934098,1.968057301,1.524286486,1.087911422,1.109489303,1.593083178,0.998867077,1.188545919,1.832322376
402,3.489330868,52.14066382,2.884104856,1.467017529,1.471037737,2.405596907,1.714753713,1.48876562,1.126736987,2.50179813,0.996786198,1.157124226,2.088253486,1.485156974,1.645228,1.949058307,1.40637394,2.46883523,2.945658468,2.36675344,3.707842292,77.88238203,1.474703373,1.220881777,1.491930551,1.968326178,1.564875265,1.865508544,0.803486758,1.934640451,1.980341745,1.459455967,1.558142409,1.927820671,1.842642444,2.624890613,1.935635866,2.323391246,3.095063682,1.780929792
403,1.433198761,12.34257029,1.123117243,1.187923239,0.39663482,0.464579439,1.815262172,1.368303103,1.049356342,1.136430491,0.547334313,1.302172618,2.159503993,1.678828145,1.547596933,2.309228237,2.019402721,0.484147863,0.594558748,1.279893766,1.377710671,-8.366594427,2.25348028,1.416128677,1.057613461,0.729925144,1.472101537,1.424001658,1.255062637,1.211923092,0.486290129,0.576729317,1.039629134,1.258151531,0.396629344,0.527294861,0.83642427,1.058621299,0.745986397,1.372249986
404,1.452451651,55.33962744,1.51953874,1.037350958,1.025079099,1.873942639,1.789279728,1.029342123,1.124055468,1.222211945,0.520868132,1.532163807,1.283071618,0.347125673,1.20692539,0.45910757,1.319898188,1.581389216,1.715311555,1.710801601,2.597487117,-33.76960162,1.661389039,1.182941453,1.268923549,0.644711595,2.034159294,0.673202639,1.607998594,1.497942162,0.550224128,1.326888481,1.279389807,1.292570936,1.373940725,0.940764532,1.84606029,1.304304886,0.961889834,2.187832791
405,2.664481295,62.16361615,1.425749609,1.713617689,1.060398938,1.618580108,1.738600743,0.647224535,1.452189132,1.503672512,1.645623566,1.43693369,0.969551415,1.070441582,1.322592705,0.862131118,1.324748576,1.511723078,1.587222119,1.749615208,3.090676717,21.8958967,1.125494412,1.450410793,1.318142313,0.875464432,1.839547837,1.382541566,1.371321459,0.963967793,1.487967927,1.237993097,1.448998282,1.916511925,0.743148269,0.80120785,1.480102596,0.852903863,0.330281315,0.83106657
406,2.263011136,106.5153767,2.189233167,1.01199052,1.145981744,1.265820405,1.653708397,1.471311234,1.42616993,1.2085207,1.579353848,0.111186671,0.67318175,-0.292212406,-0.100204857,0.903857653,1.474299607,0.279535464,0.985385388,0.146617655,2.471630441,100.4959016,1.125890153,0.968483931,0.652484374,0.647035129,1.109109107,0.243561906,0.625288841,0.519311297,0.557541438,0.405727802,0.635490087,0.635555577,0.150871074,1.402117239,1.714977158,0.238095874,0.191671888,0.481795615
407,3.326542432,62.18496216,1.465685549,1.37977372,1.712893508,1.551091108,1.698253892,1.562702611,1.078096567,1.434947861,0.184787092,0.589493314,1.758038706,1.576439229,0.422511585,0.434988788,1.831263103,1.209179927,1.334877424,1.129579696,3.38024504,54.94056996,1.323124374,2.243269396,2.19608673,1.601722167,1.701938652,1.936922726,1.543722215,2.271209893,1.516290661,2.43347415,1.458483263,0.852615443,1.012534219,1.716771939,0.948399854,1.10242078,1.358411485,0.970955412
408,1.019722962,50.80528918,0.956405563,0.413200267,1.083733405,1.176099452,0.875278529,0.523030629,1.12951873,0.893260591,0.948161301,0.730456798,0.467555233,0.752187975,1.883073859,1.065108424,1.882177768,2.076480561,2.568048971,0.715210102,1.888333836,59.03067691,0.883174484,0.791491152,0.608843389,0.556155278,0.988193173,0.860287463,1.047490632,1.604715531,1.408794349,1.189312931,0.540690026,1.377106869,1.192884955,1.371982176,1.473494205,0.519229648,1.440141319,1.061246528
409,2.876260382,39.78103727,1.442273302,1.342730883,1.265215769,1.006230502,1.71247182,1.161177005,1.265991712,1.549265658,0.849828919,0.766692486,1.107871161,1.107411843,1.330015325,0.838851942,1.843609655,3.052540222,1.220218845,1.325575498,1.478711957,45.84137434,1.572538099,1.172149759,1.443245455,1.109486098,1.021708819,1.149807651,0.926067522,1.278328606,0.7536745,1.259043292,0.994151438,0.719951834,1.423952118,0.586431402,1.85878916,1.454627616,1.428727746,1.407174276
410,2.097370263,40.05207298,1.76707565,1.876214558,1.564885417,1.549079899,1.95085769,1.691098566,1.313740755,2.110677786,0.954245464,1.057781819,1.526090494,1.108800532,1.549047953,1.643680109,1.967465098,1.427420694,1.797101514,1.341337141,3.333822289,54.62111335,1.663965791,1.69326975,2.036295999,2.068418044,1.803770073,1.202809425,1.340951353,1.904689252,1.238788164,1.674298108,1.330137931,1.263780077,1.739648778,1.918579088,1.777995039,1.374056054,1.736215741,1.811381812
