ID,w3-assessemnt-result,w3-reflection-length,w3-1,w3-2,w3-3,w3-4,w3-5,w3-6,w3-7,w3-8,w3-9,w3-10,w3-11,w3-12,w3-13,w3-14,w3-15,w3-16,w3-17,w3-18,w3-19,w3-20,w3-21,w3-22,w3-23,w3-24,w3-25,w3-26,w3-27,w3-28,w3-29,w3-30,w3-31,w3-32,w3-33,w3-34,w3-35,w4-assessemnt-result,w4-reflection-length,w4-1,w4-2,w4-3,w4-4,w4-5,w4-6,w4-7,w4-8,w4-9,w4-10,w4-11,w4-12,w4-13,w4-14,w4-15,w4-16,w4-17,w4-18,w4-19,w4-20,w4-21,w4-22,w4-23,w4-24,w4-25,w4-26,w4-27,w4-28,w4-29,w4-30,w4-31,w4-32,w4-33,w4-34,w4-35
229,2.732357505,88.22187544,1.396950663,1.366078885,2.231569663,1.393975091,1.630424838,1.802375086,2.536049663,2.381792832,2.442113877,2.148331712,1.154241716,2.299504614,1.349889847,1.715733002,1.317516615,1.993528487,1.405841445,0.690356535,1.904662798,1.112009398,2.570829355,1.393694388,1.162534125,2.308012776,2.302772939,2.647694982,1.519502829,1.995442806,1.989482078,2.735912979,2.325283973,1.915207214,1.823670004,1.667804813,1.896273767,2.870295013,80.14414664,1.744601613,2.078108594,1.928954534,0.980169796,1.812070003,1.674718595,1.716798604,2.331630867,1.114478065,1.72259712,1.907023287,1.472677241,1.453995468,1.535505448,1.161688,1.277222185,1.847944983,1.89655248,2.382028222,1.549440337,2.472656504,1.311392176,1.600904324,1.095269905,1.696313834,1.860081068,2.297369652,2.119877334,1.531844006,1.669766787,1.607965246,2.360740174,1.350555574,1.650955006,2.270539925
230,1.44571353,74.86518841,1.748751543,0.937225385,0.912203184,0.807219415,0.551134487,1.057285941,1.836777187,1.357380656,0.672192062,0.852871481,1.174802251,1.148694985,0.18563149,1.247856801,0.551148827,0.97156296,1.022167298,1.350619399,-0.248666116,1.031400933,0.201108836,1.234131487,1.060339219,0.972332777,1.397582994,1.559918186,1.343103442,1.187012101,1.121851765,1.668043966,1.173799881,1.540925659,1.561452672,1.723263588,0.714487874,2.900721098,38.19945303,1.156534743,1.651744451,1.069125478,0.842384097,1.006465229,0.410002727,0.561346725,0.924599891,0.959963405,1.008515037,0.884212403,1.466283802,2.112687167,0.86777962,0.472256248,1.346314087,1.476487947,1.3213219,0.270092483,0.880178471,1.650510814,1.78502127,1.731442191,1.486180824,1.164673855,1.81709436,2.132672581,1.174279382,1.359092344,1.833915941,1.541591007,1.097170336,1.139819266,1.576271461,1.089901694
231,3.990054083,93.72713368,2.139665971,2.669354704,1.357438631,3.25428962,1.891007608,2.341114091,3.322434156,3.039061136,1.392206944,3.444512234,3.10555901,2.282050528,2.350417936,2.418603863,2.287867078,1.530957468,1.539633451,2.81362624,1.374197298,1.855422243,1.693961931,2.469792959,3.209127188,2.590124702,2.464231048,2.470064702,1.59645009,1.828150385,2.671905916,2.817219974,2.39768031,2.776734798,1.713894897,2.423332408,1.956967074,4.407786182,-7.716952893,1.658057586,2.011756838,1.777259421,1.758267573,1.124180358,1.255368749,1.876479739,1.881224951,1.873416689,2.153781853,1.100061278,1.736046868,1.993964114,2.139029112,2.225440249,1.381605841,1.402407427,1.875349494,1.55664091,1.199760681,1.64629964,2.230099621,2.296346487,2.149739726,1.836989279,2.11785191,2.282033206,1.84991787,2.25302901,2.109655801,2.136050147,1.814044863,1.930280623,2.384625868,2.176415391
232,3.033682807,110.6510746,2.152845847,2.433899599,1.236166921,1.779613627,1.64017539,2.160980575,1.719482077,1.786873231,1.086858387,1.715956645,0.951938632,2.179131583,1.802803161,2.680295901,1.408782223,1.777864935,1.823094425,1.470072921,0.130255224,1.376124364,1.015694542,2.695322279,1.277087747,1.224333262,1.905110577,1.809469198,1.817038083,2.043999552,2.335369765,1.850778154,2.152544131,2.379153942,1.33207984,1.443961436,1.80459035,2.547690007,43.41434535,1.282430683,1.000361091,1.29010435,1.705675452,1.716321104,1.489728203,1.494186306,1.70928497,0.924187308,1.52458124,0.928418779,0.868848579,0.496923284,0.77557255,0.611016645,0.401588237,0.997659972,1.162233813,0.863063321,0.857992095,0.571613781,1.68146158,1.130025187,1.765745408,0.642874566,1.404180748,1.76698913,1.357714104,1.438796954,1.461303703,1.461990467,1.524900889,1.81509306,1.02874656,1.184777005
233,1.203199636,46.36035142,1.171424995,0.861421822,0.560764364,1.020232224,0.381472399,0.094092881,0.312736868,0.726066893,0.53954336,0.208081254,-0.364251008,1.565812801,0.918211853,1.843253979,1.566239481,0.570625589,1.487629039,0.357865082,-0.498869291,0.757126734,0.866567965,1.404078173,1.647135694,1.16576286,1.016498157,1.488499668,1.165688048,1.468242962,1.19416528,0.981838194,0.86018209,1.152621632,1.67589704,0.300087663,0.185128068,2.911606648,20.15074151,0.942425541,1.427642838,1.442077868,1.45193105,1.293284213,1.419858449,1.33562636,1.324961709,1.250399048,1.63905893,1.028181856,2.086677465,2.419228038,2.324580043,1.379814021,1.643101932,2.337156364,1.902224819,-0.044392135,1.268751553,1.384598824,1.831750959,2.077111433,2.019639158,1.755217412,1.950650421,1.944449472,1.676500957,1.831564246,1.918255732,1.659175311,1.554260164,2.032599135,2.240707233,1.855472893
234,2.876103239,48.85918597,1.204083182,0.821365845,1.935174526,1.432899857,1.021910845,1.086896996,1.385815323,0.562933388,1.68702047,1.415373452,0.876799585,1.18576035,1.513701793,1.774010009,1.726816649,1.118548323,1.407846222,0.63616402,0.67030807,0.324022764,0.52788955,1.570975668,0.876998245,1.21808005,1.238700581,0.860124873,1.356473993,1.537376167,1.211000408,0.604490215,1.291727559,1.064348541,1.136051396,0.964997702,0.466003145,1.827881642,-47.61277146,1.150792466,0.445899432,0.419454609,0.891104304,0.899173643,0.623266772,0.213306472,0.428417039,1.083745223,0.317850393,0.995030085,1.261773433,0.362253729,1.333834333,1.675237709,0.95029201,-0.099699148,0.514088444,0.660799591,0.302779408,0.544392994,1.628062658,1.305950483,1.523411487,1.109469982,1.42592784,1.108854685,1.037540122,1.410188081,1.333265384,1.349820134,1.509027708,1.384814316,0.918843631,0.943671837
235,2.492540945,67.19567573,2.036368338,1.917446207,1.503295285,1.182926976,1.584146693,0.912412317,1.742529782,2.005832662,0.801698389,1.649145289,1.683346306,1.257980539,1.715914244,1.292309787,1.329467293,1.897709337,1.597337376,2.126196171,0.434131539,1.333301377,1.367570355,1.816701674,1.61824248,2.201332688,1.719517356,1.521449366,2.519103974,1.95563557,2.215736658,2.378209499,2.06611431,1.780832069,1.658355614,1.188164633,1.264708108,3.847961218,26.86446192,2.521745815,2.234102911,2.13930317,2.61162299,2.114692854,2.282315881,2.013632332,2.176321512,1.459069099,1.810608145,1.363971801,2.442470005,2.613861263,1.889873894,2.00847469,1.826300135,1.083500411,1.441598371,1.446711115,2.119333425,2.300161974,2.327568533,2.355831011,2.288646766,2.256289541,2.379653812,1.659993016,1.99701741,2.374702004,1.488683221,2.319965679,2.227623562,1.111130524,1.4542337,1.899571055
236,2.687467962,70.23236074,1.679221953,2.347112001,1.352428148,1.875814693,1.22875708,1.761191888,2.556330426,1.896200366,1.076150421,0.967433991,-0.089889822,1.801961869,2.062766009,1.596368421,2.173699845,1.520019124,1.273266105,2.039328916,2.427212425,1.859375453,0.565532432,1.888576604,1.665884916,1.883091619,1.550160236,2.123190134,1.500326619,2.005201277,1.756019139,1.564669135,2.065074939,1.040064289,1.918069814,1.370067813,1.9627642,3.277025466,117.9769458,1.572830014,1.826191714,1.543958943,1.976707329,0.802049613,2.119004147,1.758395287,1.051723055,1.806098907,1.498093227,1.487568882,1.94864446,0.93821953,1.839622166,2.341437345,1.969895303,1.355424945,0.944703961,1.705144282,1.812533237,1.245818198,1.600515244,1.99564409,1.837709563,1.747002172,1.382457284,0.643484809,1.686483156,1.830214676,2.058543093,1.794610793,1.666057092,1.422718569,0.854518349,1.079257415
237,2.944387328,58.57927127,1.626139666,1.58479461,1.700784617,2.117369491,0.909940512,2.010210276,1.084388984,1.034068607,0.482782942,1.122421095,1.782806242,1.630477888,1.350470936,2.047120141,0.701963692,1.156546635,1.092645643,1.382712649,1.629445366,2.592743839,1.641926774,1.483848076,1.809179954,1.400040536,0.801944051,1.095828476,1.096155089,0.732844094,1.069372826,1.281247427,1.147174249,1.640343583,1.18337769,1.089824746,0.303727853,2.980269169,16.11682574,2.053850689,1.473086708,2.000726012,1.507075338,1.945974556,1.842747913,1.715116373,1.443129337,1.656443371,1.093184868,1.675105403,1.859450402,1.68776421,1.550402798,2.025910337,2.190317221,1.24682234,2.039305322,2.074488685,0.901307526,1.992572192,1.124093397,1.888244987,1.928904239,1.069122431,1.454400751,1.597776871,1.648762138,1.237265064,1.407302066,1.23309838,1.244872037,1.077495676,1.783925933,1.829696937
238,2.975044411,86.67858328,2.358985157,2.349609795,1.070532196,1.640559377,1.564286412,1.642351017,1.547723783,1.49719083,1.854142116,1.070033368,1.025393265,2.070552994,1.976169255,1.800605791,2.399428155,1.361646921,2.207708233,1.820623784,1.474119752,1.460948524,1.623126265,2.736338859,1.982216631,2.219153455,1.692423559,1.187500501,2.312693568,1.752689693,0.86131371,1.258195439,1.860743124,1.782302328,2.416585238,1.976569184,1.350147374,3.937152574,82.49380524,2.361290806,2.277212885,2.459341136,2.436052387,2.114125783,1.932937628,1.806503047,1.888899223,1.834137652,2.471400597,2.156764676,2.46070119,1.565571533,1.812626409,1.665386763,1.812190447,1.853928906,2.16729795,1.491322018,2.294505642,2.388380429,2.35323671,2.173745073,2.285434237,2.522911179,2.097433537,1.921302071,2.043017158,2.091513757,1.924082846,2.387474321,2.071168043,2.045840859,3.077935327,3.041450742
239,1.877902802,105.6074283,1.474809939,1.817565324,2.099892738,2.913963665,2.37493604,2.691115635,1.753072091,2.107024371,1.432107085,1.995738763,0.911363315,2.190509369,1.900337119,2.457262716,2.037632478,2.289224652,1.946237688,1.870659053,1.82824873,2.474769628,1.826217484,2.479530945,1.886785683,2.347428672,1.651643407,2.140981707,2.283906083,1.807735918,1.537414285,1.136316699,1.289098888,1.661962146,2.431017607,2.118043194,1.56925734,3.473883432,78.2277947,1.929781227,1.541329021,1.921758478,2.367701821,2.638095379,2.15915183,1.549624777,1.894245051,1.966933094,2.116204896,1.444788511,1.577282247,1.992295545,1.586341808,1.184144213,1.521503292,2.299607404,1.943695433,0.874393871,1.878898854,2.347994604,2.192664803,1.943664629,2.090670643,1.894898682,1.338414736,1.539452308,1.738147357,1.636054851,2.017598472,1.789712334,1.97222785,2.113442937,1.560210295,1.716517236
240,3.505640492,-3.898403847,1.387375333,1.070072919,1.60268926,1.157718749,1.72622073,1.544908276,1.294514903,1.334988136,0.803584887,0.876699126,0.525877855,1.172122414,1.230992649,0.185441738,1.130768955,1.192152626,1.773124325,1.345073433,0.839725077,0.689223611,0.638226162,1.252540207,0.800006186,0.781317835,1.133134605,0.690796305,1.705297148,0.982091789,0.688579326,1.072896157,0.463460764,0.88673757,1.860260178,1.34276993,0.770128997,2.431324932,51.12259121,1.934159774,1.173344464,0.271888784,1.355576754,0.552718751,0.630302285,0.974935144,0.868375088,1.147353881,-0.180769898,0.330435657,1.509704701,1.631955944,1.654084069,1.550668436,1.464063503,1.794125608,1.153698525,0.608928003,0.785869297,0.745293115,1.631024076,1.608900826,1.727514232,1.343927864,1.392337232,1.587576943,0.608956846,1.554963074,1.283954553,1.257152658,0.682791046,1.197595628,0.861832423,0.918706714
241,2.560085991,93.69285782,2.119209901,2.043234499,1.008868821,1.720096054,1.546896518,2.776804157,1.863903368,1.991537462,1.946904268,2.698650806,0.705383331,2.79845406,2.888106959,2.208799937,1.925658145,1.786083891,2.147029579,2.400320583,0.503064158,1.574077726,2.161230819,2.769409939,2.233697386,1.823331126,1.763338123,2.325014401,2.055384606,1.544094649,2.575348944,2.677248859,2.324792975,2.113075315,1.888615587,2.290916727,2.218976432,3.542725154,85.90335787,1.993667896,2.336487324,2.324890018,1.861534482,1.962970244,1.461015324,1.970561341,1.765310331,1.108676135,1.939021121,0.939821064,1.854912368,2.056789541,1.642857825,1.719900052,1.013778908,1.351955726,1.967063216,1.449138335,1.458362929,1.586813203,2.246552352,1.53692995,1.819384927,1.715732471,1.669189596,1.960080916,1.608095264,1.420132372,1.655152193,1.852278377,1.807329641,2.515289136,1.539938124,1.33149347
242,2.04369893,61.56596403,1.177552011,1.253582835,1.166947263,0.499318475,1.405957763,1.230046868,1.853510615,1.869887146,1.827701239,1.961057906,1.296536611,1.770197493,1.595605061,1.472263908,0.414075397,0.838852674,0.560063951,1.258470148,0.837308587,1.754866204,2.556236022,0.906253848,1.362057355,1.48022699,1.70383511,1.796381483,1.610274332,1.405608398,2.112545013,1.950515857,1.976940434,0.650507411,1.145797878,0.610996133,1.542237314,2.786769316,55.21843726,1.136343588,2.246504948,2.213331411,1.315837544,1.908630362,2.212926191,2.037893995,1.977054243,1.293754033,1.989934822,1.721953482,1.401503286,1.694232566,1.751025987,1.471975928,2.003060142,1.973266477,1.153320635,1.906375124,1.791479627,1.950586104,1.511222913,1.485280379,1.346517779,1.480011963,1.508799414,1.246035815,1.635456394,1.591106252,1.377353209,1.691136777,1.825671659,1.633435914,0.844693742,1.661657148
243,2.608632463,77.61051138,1.098357515,1.92165656,0.799838885,0.511860221,0.643395192,0.890952864,1.472236093,0.929885054,0.812689887,1.06578418,0.473708171,1.301412989,1.460295891,1.26197076,1.226646109,1.069761259,0.465481398,1.228385665,-0.2948854,1.017130761,0.705554421,1.773103755,1.034962177,1.492341802,1.882207342,1.583252187,1.595951524,1.172505381,1.902445719,1.816369009,2.009216415,1.227868975,0.826085588,0.746749108,0.337863815,2.239242913,67.63846855,0.86480726,1.670871284,1.074907836,0.763649157,1.621960922,1.536574568,1.860761541,1.723010135,1.187623414,1.256497771,1.949895904,0.999194905,0.919462519,0.791992296,1.151620034,0.875212234,0.667549194,1.148249605,1.813329745,0.696524561,1.287685811,1.199112985,1.339418215,1.006835239,1.065474535,1.350990612,0.896402487,1.486486331,1.380618471,1.394006267,2.006279637,1.715733291,1.49721752,0.872414184,0.543612828
244,2.580355628,79.84924482,2.550751085,1.466582487,0.83585967,0.993305634,1.682956917,2.085098814,2.283463877,2.038874163,2.484706444,2.272717448,0.865303159,1.42107024,1.326711452,1.618232473,1.654383672,1.281767478,1.863790729,1.361020094,0.679990532,1.425107745,0.817763846,1.920760155,1.073873894,1.810843787,1.819042845,2.326646978,1.834739401,1.39436121,2.464511603,1.828197343,2.377425777,1.843605211,2.522337003,2.496644459,0.672866255,2.198219009,41.45768265,2.550281016,2.693959851,1.527585031,1.885529573,1.876616113,1.832343334,2.135742697,2.142000579,0.634987408,1.810692964,1.36167523,2.545918014,2.473393581,1.841567985,1.809235707,1.605383551,1.921017632,2.332348842,1.895211677,2.726714203,2.077236356,2.169436611,2.239855478,2.342767032,1.925375784,2.309830989,2.607649968,2.177169459,1.910121866,1.479624101,2.236552567,2.298965509,1.723369254,2.086439162,1.444968204
245,2.497035103,41.6969991,1.443681087,2.208393017,1.486922024,1.94142394,0.29793976,1.589683675,1.120809802,0.895792889,1.124951329,0.615668994,0.080595981,2.096887733,2.16414773,2.138402645,2.031853547,1.157704892,1.599229811,0.488955143,0.68184412,1.53300234,2.131386954,1.806512502,2.057928806,1.758354485,1.23679175,2.175911748,1.434840899,2.082536045,1.368909725,1.715305464,0.907040676,0.823990053,1.724859375,1.752350464,0.824439368,3.807920642,68.72734872,1.92548846,1.994010637,2.362266853,1.677409674,1.96961898,1.687124173,2.021298046,1.867330893,2.059849226,1.802242071,1.859809766,1.281841896,1.947342494,2.502565615,2.351371142,2.032872812,1.956761563,2.570868559,1.650754321,1.37473362,1.778100996,1.986821569,2.177342296,2.186946442,2.072556093,2.011333285,2.219266001,2.083587547,1.866593248,2.389778085,2.237000579,1.927036134,2.829496632,2.27443797,1.763772698
246,4.097937024,52.6146742,2.340826017,1.769485371,1.903191807,2.137823243,1.515162934,2.264877099,1.409335472,1.763282703,2.38105983,1.368106947,1.872422483,0.929400064,1.543864626,2.775662268,2.083703982,1.127176996,1.381071005,2.111361747,1.432499952,1.279861996,1.450379762,2.143199047,1.4207667,1.762288737,1.598636189,1.868780491,0.882725913,2.228674992,2.300062861,1.594811924,2.145499995,1.51220681,1.88313324,1.378864655,2.068055823,3.471923884,46.50496858,1.784713501,2.176449204,2.258935994,2.164384825,2.350186405,2.011687075,2.674588463,2.582451201,1.045292166,2.521802948,1.287779001,1.833153031,1.472064475,2.386218067,3.092687135,1.811500364,1.17792207,2.144719183,1.777683826,2.630849589,1.200248977,2.043426083,2.003991819,1.994173454,2.267970884,2.355913747,2.173917015,2.690891477,2.355871522,2.098895808,2.412857115,2.587681832,2.510433812,2.669214919,2.431366996
247,3.205542037,71.98223449,1.573589442,1.138909641,1.111724081,1.558830715,1.059599607,1.156697862,1.432810121,1.614648526,0.835235722,2.112822619,0.44974274,2.078855355,2.437389128,2.597604317,2.006922031,1.531695742,1.924243983,1.098107184,1.687602421,1.400157334,1.085552116,1.682334828,1.191436638,2.175683671,2.257990936,2.808052381,1.480100949,2.213386786,2.117777113,1.745493744,1.759158062,1.611235966,2.412609663,1.140446427,1.043535891,3.897197601,24.98220686,3.007064903,2.570840993,2.727414364,2.844121704,2.515994589,2.508857166,2.711958897,2.499741672,2.439538602,2.710637607,1.961736432,2.572445916,2.363824689,2.982469869,2.432846142,1.628599408,1.718592779,1.903508075,2.432075544,2.205872347,2.093880787,2.455287725,2.528189015,2.965745787,2.558587194,2.635441232,2.302799639,2.473637473,2.242508869,1.994077785,2.171337983,2.745073607,2.16785136,1.595941729,1.1472265
248,1.167987334,45.26345289,0.808065451,0.199462627,0.668052548,1.110592019,0.047231646,1.192736381,0.624418849,1.117235869,1.639192393,0.766157143,0.519589002,0.768658743,0.282745166,0.983418865,1.382823772,0.449485125,0.884347762,0.559912551,0.890141645,0.299344709,0.392377046,1.055726967,2.310230954,1.707268899,1.834319424,1.433211178,0.418677051,0.761252747,1.758843263,0.739130459,1.031403819,0.782981201,1.669530876,1.597185241,0.197731043,2.335962075,28.9123821,1.133351456,1.544393225,0.29588785,1.756038416,1.60217842,1.471254457,1.676615055,1.406800758,1.234241916,1.453569714,0.601125738,1.699832385,1.408468654,1.882462004,1.581459444,1.453626705,1.266901817,1.276139323,0.629962062,0.876555288,0.566604154,1.329881326,1.441165164,1.275029372,1.671426956,1.347871633,0.376441744,0.494116465,1.064696146,1.211976061,0.823647253,0.44190052,1.422288501,1.466162241,1.193342206
249,2.688640894,52.61750064,1.993901637,2.472967338,1.343018493,2.623714369,1.390602704,1.793681936,2.074919881,1.618445407,1.533090824,0.573417992,1.807581417,1.448484398,2.358339492,2.01312275,2.278163989,1.735983161,0.908862366,2.455476775,0.929726192,1.916948385,1.085034793,1.617192224,1.662586914,1.861307595,1.680142933,1.777662425,1.613304277,1.496602712,1.264820413,1.783462039,1.784373234,1.776161314,1.641619206,2.105362449,1.590641178,4.73089943,94.16493641,2.403642351,2.55805886,2.392613639,2.607877467,1.987609858,2.265334961,2.380463064,2.208191091,2.625876039,2.426730395,1.852894539,2.236903142,2.817575076,1.842779698,2.722664262,2.219680716,1.655219304,2.518113745,1.996912489,2.51745316,2.428016896,2.534587394,2.49175973,2.399674372,2.248991989,2.319715475,2.281056992,2.782954482,2.498710914,2.547784494,2.399887508,2.436466109,2.331517154,2.711644311,2.150932078
250,2.66296902,5.614054118,1.601603277,2.060832966,1.183194784,1.547740117,1.295309383,1.050971355,1.885679969,1.770938597,1.269390356,1.684643875,0.362013969,2.399449089,1.707579073,1.780691186,2.032312657,2.250467955,1.849349811,1.446362643,1.182720904,1.76519527,1.476996702,2.636979568,1.834914417,2.166330423,1.939502377,1.923714836,2.151240059,2.412159408,2.179087148,1.957709079,1.703356147,1.94094075,1.476473712,2.183093734,1.650292311,3.492743741,-6.7641545,1.079170717,1.162817357,1.596902757,1.010600477,1.078690462,1.054808839,1.611436504,1.498091532,1.528130551,1.364696897,1.041555716,1.283584951,1.509508607,1.993373773,1.142171833,1.302420736,1.25022373,1.422205513,1.677834967,1.822973794,1.806983457,1.477904362,1.33232625,0.916631562,1.851174621,1.320498118,1.497116856,1.025477249,1.404207657,1.546382679,1.531456123,1.619258688,1.730186201,1.977246846,1.412212185
251,3.143710692,43.49230026,1.569854975,0.942582003,0.915090051,0.725715054,1.047149292,1.775910213,1.635625072,1.428393311,0.64891229,1.546066537,0.758487114,2.12576157,1.439592138,1.979970501,1.252756785,1.41141521,1.525384066,1.290166694,2.383664337,1.434196638,1.226605753,2.282645051,2.740837768,1.40606823,2.062849797,2.764626027,1.064367653,1.772726426,2.153446678,2.317690846,1.753829034,1.539669148,2.376233865,1.964843694,2.027105471,2.034899845,4.074671285,1.621429315,0.43842247,0.88261777,0.965247855,0.077746751,0.046608071,1.028042136,0.740859217,0.433005388,0.693422608,1.074746159,1.236633776,0.854324803,1.270525621,0.753524739,1.266939795,1.449186683,0.94989377,1.407538106,0.493998536,0.573342178,0.959394497,1.284309295,1.322044154,0.643912138,1.169217277,1.262197328,1.039419536,0.835994102,0.704948852,1.156716537,0.768467517,0.704541265,0.318478961,0.356390163
252,2.538936001,61.43856413,1.43420091,1.183662496,1.304952468,1.001358459,1.74659606,2.069257455,1.435213266,1.195754652,1.433370464,1.238821013,1.534445974,1.08287983,0.827445751,1.681718941,1.356275888,1.722952039,0.916076633,1.398944618,0.968960757,1.523948179,1.322333335,1.59706339,0.815139111,2.178984835,1.565797591,1.900811457,1.288558503,1.663787085,1.987478809,1.421397415,1.887657454,1.746072717,1.401884218,1.028944438,1.134213254,2.175304922,147.2959648,0.621395377,1.271198407,1.312132816,1.078922171,1.545770278,2.328578733,2.16401976,2.174663611,0.600717326,1.422298243,1.23144973,1.009328678,1.152296594,0.866715457,1.279337199,0.706089489,1.723203168,0.992585896,0.687897769,1.675520282,1.358309342,1.436703048,1.46103063,1.261385055,1.503931114,1.460951117,1.574260261,1.64086846,1.13990266,1.389736584,1.621005437,1.802175589,1.53380458,1.237327109,1.036689743
253,3.436181483,32.93464568,1.579376918,1.610311282,1.126543539,1.978217354,1.330952104,0.612685623,0.99587092,1.224552659,1.518446129,1.703827657,0.674319563,1.949600857,1.597124927,1.523941885,1.561414317,1.592147182,0.866652313,1.558339814,1.944609571,1.807652332,1.158623654,1.711189586,1.614225907,1.83014682,1.349504272,1.639573171,0.763978816,1.258048949,1.512657791,0.906321673,1.045032793,0.772717554,1.655404998,1.559346024,1.040742066,2.978705175,47.16844,1.487787704,1.573842497,1.576359624,1.302391779,1.91449694,0.954546532,0.990579322,1.586789345,1.205708707,1.617867464,0.964839608,1.698988404,1.643928133,1.980927817,1.876360391,2.430723189,1.804597273,1.784704774,2.25630413,1.997828039,2.184990178,2.491576771,1.760208042,2.483652423,1.997434402,1.361823424,1.652808927,1.905425147,2.01129922,1.61565212,2.050496829,2.135403021,1.66190182,1.108639899,1.539377622
254,2.247611136,60.135602,0.967889662,1.775533889,1.504570648,1.140644677,0.385918902,0.65100279,1.693874569,1.299641908,0.765346592,0.712247432,0.169826134,1.741903342,1.173885761,1.479795643,0.641723324,1.207888554,1.262215552,1.2197369,1.023943286,1.022051131,0.985922813,1.365414672,0.236581413,1.10831551,0.406186966,1.181451896,1.232987433,1.474937795,0.829741259,0.663214101,0.960071669,1.422563144,1.541794408,1.340392717,0.760040075,2.014418543,74.66893554,0.975719,1.40183131,0.522831198,1.065776057,1.403815406,1.621281299,1.895734943,1.09461011,1.895358053,1.447919617,1.748946391,1.471941241,0.816749822,1.307132138,1.56486502,1.274036647,1.752440576,1.356762409,1.408448865,1.289656978,1.481488647,1.201848381,1.175417074,1.383426374,1.440874174,0.959713558,1.198120527,1.521607929,1.190328492,1.612647851,1.331053031,1.070030225,0.726959429,1.08655304,0.969307134
255,1.95596189,22.57418228,2.120547567,1.534534741,1.755463225,1.896730104,1.954063407,1.349908716,2.087386764,2.108209939,0.85767422,1.758307572,0.916453535,1.295859385,2.209565992,0.691282025,1.262276417,0.857220683,1.746522317,1.314993892,0.774313425,1.141516925,1.215222117,1.221803649,1.291018143,1.728762194,1.918992562,1.059533201,2.032348389,1.147225985,1.22912842,0.974714198,1.031193561,0.612607658,1.692748366,2.027149159,1.260177361,2.766863691,10.7132331,1.732758697,1.7556411,0.994809935,1.221352211,0.910127213,1.10838051,1.206826131,1.213221863,1.797054875,0.820933557,0.406096528,1.739099564,1.25319823,1.787110395,1.975190452,0.802544277,0.654081371,1.440140333,1.018490094,1.121301971,0.351066405,1.666189939,1.214523389,1.364680428,1.615612471,1.556353765,1.335521743,1.527552453,2.052594774,2.067518108,1.913155512,1.534149982,2.122228014,1.548594338,1.672939304
256,1.377074488,54.8606291,1.340477105,1.138448477,1.029348121,0.87563709,0.92687293,1.326507872,0.857992791,0.864099004,0.839224212,0.252918105,0.65827003,1.950318364,1.774533343,1.706060429,1.10294664,0.943945673,1.575929736,0.850919066,1.565898968,1.874158064,1.013908515,1.453231893,1.144729635,1.513630489,1.051117132,0.804574608,1.893445423,0.615316655,1.527678144,1.28728499,1.472245487,1.506440108,1.903880007,1.293994993,0.822651631,2.030236118,44.40746096,0.770048855,0.881394116,1.363796281,1.047691192,1.041148057,1.247184404,1.076369229,1.265843013,0.478976422,1.383942156,0.870956678,1.72631839,1.540169702,1.935050727,0.785000436,0.958705083,0.82188352,1.034370149,1.56228231,1.109269468,0.831990048,1.206234358,1.687896042,1.65667613,1.309941517,1.269170737,1.217316397,1.127598844,1.037113333,1.107799837,1.456125543,1.160022918,1.586022579,1.217327818,1.159257071
257,3.301123227,72.1977803,2.399008084,1.589089783,1.860449787,2.414405391,2.179884759,2.216540311,1.736607493,1.467633454,1.212880552,1.328253411,2.139004109,1.460766965,1.747619776,1.863465551,1.266668845,0.967010873,1.394909797,1.429821384,0.354885091,1.705672849,0.427056563,1.86319902,1.250491154,2.042895503,1.871999058,1.798915358,0.84002839,1.415445707,1.41795641,1.807753887,2.167221198,2.246186895,1.071836658,1.30965625,0.836318298,3.890125615,41.86942277,2.216492175,2.347995421,2.322310579,1.683648212,2.177922517,1.908155602,2.533905241,2.862903087,1.521516361,2.096100545,1.226186618,2.258737951,1.296517935,1.401995446,2.399693685,1.885946176,2.300752485,2.420041843,2.12314225,2.326758864,2.210352778,2.220638613,1.747830819,2.523066644,2.575988076,2.391798078,2.680426202,2.769800353,2.344292942,2.269149914,2.726837952,2.730739069,2.422417842,2.444496783,2.629755459
258,2.098321391,47.518477,1.566237207,1.793147743,1.563587991,0.973702482,1.671023186,1.605566166,1.522206563,2.120676266,1.101405755,1.404514533,1.209827833,1.378008233,0.715365617,1.325760141,1.227389179,0.604272747,1.522195354,0.968397211,0.307424809,0.990920537,1.304339103,1.566218102,1.500053318,1.698514096,1.27219502,1.580318172,1.546395601,2.045154328,1.797386869,1.298646506,1.348553595,1.345467608,1.531417392,1.517269404,2.069281511,3.334135284,55.54151604,1.652844328,1.958272333,1.254651056,1.920584312,1.204360576,2.025899198,2.010677782,1.447162132,1.944689317,1.828881273,1.902334727,1.953438046,1.98585612,1.812739656,2.021256497,1.842700537,1.535971879,2.059477506,1.17098252,1.820512921,1.576584987,2.03866712,2.099960726,1.949271455,1.826526907,2.167523644,1.716203311,1.779850569,2.237782261,2.105552353,2.096473725,1.496011747,1.355378115,1.54916772,1.266488656
