ID,w3-assessemnt-result,w3-reflection-length,w3-1,w3-2,w3-3,w3-4,w3-5,w3-6,w3-7,w3-8,w3-9,w3-10,w4-assessemnt-result,w4-reflection-length,w4-1,w4-2,w4-3,w4-4,w4-5,w4-6,w4-7,w4-8,w4-9,w4-10
236,2.897708297,18.22090318,3.05743877,2.182629287,1.162416457,2.047518126,1.890740305,1.849323788,1.366654847,2.746127335,2.62035759,2.091848911,3.464987353,10.26435391,2.267127974,2.734355175,2.275780959,1.906554567,1.75565654,1.347810117,1.780815106,1.945448483,1.867813283,1.911743797
237,3.029768983,69.47172824,0.948117314,1.347499392,1.38141853,1.146784374,1.535059945,1.001499297,1.41836475,1.093230105,0.989735849,1.199850288,2.968185892,72.50142938,2.645146778,1.502589635,1.487761454,1.951103798,1.963963578,2.805371716,2.650683839,2.519799556,1.709313885,1.210375585
238,3.100204446,32.86694685,2.169309247,2.867173163,2.302089328,2.473252531,2.748693662,2.266807275,2.560060157,1.731034564,1.552151953,1.009465978,3.72561291,20.80514061,1.261671143,1.175898114,1.870106975,1.743324457,1.749516885,2.018111176,2.059579685,1.721866299,2.329969007,1.785207131
239,2.630569864,76.75364493,2.227021227,2.822697483,2.197204603,2.383104083,2.234570857,1.982657921,1.121530492,2.059305029,1.10796771,1.91629719,3.181148188,112.813092,2.524514683,2.036784086,2.463576548,2.359639181,1.948519548,2.009842837,2.361218009,2.855907099,2.227838443,2.838210313
240,2.525607074,31.53348956,1.373408597,0.836479898,1.59244591,1.730912787,1.771088091,1.53652132,0.955084576,1.101432905,0.71209915,0.90152484,3.445999233,36.95465576,0.630919654,0.7544062,1.491887058,2.123972285,1.425531851,0.91699247,1.267207702,1.257199179,1.812024238,1.74315465
241,1.417349131,24.86125148,0.75435612,0.49001306,1.59918954,1.360373714,1.202717419,1.253583983,0.896700351,0.799363761,0.472292476,0.485499399,2.733287615,75.16608964,1.438559526,1.163800788,2.084235876,2.221042021,1.889001913,1.64696097,1.924833143,1.235306798,1.327772835,1.365485961
242,2.697565975,14.2965465,1.895623994,1.340444739,1.263058398,1.665183923,1.48740398,1.165914586,0.977319434,1.852727589,1.872999703,1.08829655,2.640339679,31.91810234,1.372867889,1.749446047,1.466505296,1.385060495,1.165148805,1.038365012,1.446088533,1.670207871,1.836051674,1.355373119
243,2.359585905,0.806439299,1.133199416,1.141597535,1.042552042,1.827145537,1.020288457,1.880253511,2.085167039,1.243310057,1.610730941,0.567758099,3.175801024,56.55435427,1.242644266,0.728381888,0.909674028,0.915028448,0.884656716,1.394550804,1.320941383,1.393239079,1.91881412,1.660117772
244,2.893270947,55.88701327,1.324603511,1.471204032,2.522281106,2.371831842,2.703891946,2.283592546,1.80559956,2.67602416,1.559690707,1.725602011,2.487288628,-10.69648951,0.761722158,0.505989031,0.447393636,1.01429644,1.111909611,0.687730349,1.048790728,0.852869601,1.676997621,1.470501601
245,1.896932671,71.29845402,1.811615402,0.981646815,1.589005674,1.408861368,1.126621471,1.884249067,1.240568847,1.025310414,-0.06449468,0.588842316,2.900725274,86.73479676,1.679201288,0.878148471,1.392636121,1.502841755,0.889966352,0.979242053,0.802431247,0.961094294,0.699026231,1.951847109
246,2.695719955,61.00422997,1.889094315,1.804344068,1.229121551,1.406598077,1.606681991,1.218352345,1.966461609,1.682662889,0.189209496,0.246317712,3.694562616,-3.795111466,1.510614449,2.409065939,1.92362411,2.066535025,2.500200471,2.020168502,2.037681585,2.847075134,1.664315243,1.652368462
247,2.413010673,83.25825011,1.015351857,1.751302903,1.673663857,1.769571214,1.555927832,1.398130536,1.696412708,0.97084089,1.409986679,2.133039439,2.743986939,81.33296662,1.180665326,1.448035048,1.799241867,1.629612881,1.856456059,1.571907507,1.493422913,1.492325147,0.67244758,0.783157511
248,2.267685234,45.74878228,2.174936347,1.872186453,2.059199331,1.054447752,1.226849037,0.795765231,0.939494273,1.027447426,0.629215416,2.184459941,2.642002383,69.46505748,0.285842096,1.603318413,1.98805777,1.924642769,1.835335191,1.50147981,1.319423158,1.49239391,0.667248624,1.953210022
249,2.21533507,70.1399877,1.023133705,1.367237395,1.436232289,1.719766347,1.546047377,1.142909574,1.783646793,1.588907862,1.314432845,1.071004246,2.820403171,91.56347524,1.59096599,1.332267817,1.231867608,1.318170631,0.931750882,1.148818017,1.171532498,1.17144747,0.752959738,0.946792863
250,2.985834385,76.70062083,1.458982832,1.810753965,1.78988813,2.569287777,2.053542887,1.987701096,1.539297048,0.987261913,0.847749528,1.13750594,2.715417899,21.65138666,2.167557694,1.820030458,1.959911324,2.395862933,1.79359251,1.643478876,1.844393994,1.779132335,1.490036882,0.73060526
251,2.383246749,23.78019399,1.406374397,0.814247739,1.586464331,1.176224182,0.881751737,0.796997509,0.493997698,1.704485212,1.254884855,1.424184721,2.754371613,86.05869543,1.8736556,1.426163488,2.306080882,2.622041215,2.133007542,1.447183352,1.814811078,1.444795523,1.254837445,1.934058124
252,3.535059241,48.61699325,1.793609534,2.085023574,1.845254033,1.560246463,1.286292549,1.988783836,2.168916698,1.743066922,1.60586254,1.472901467,2.961491507,42.8757536,1.78968791,2.133335417,1.82063682,1.912967816,1.850115352,1.672316254,1.946620729,2.580809561,1.572577298,1.860311081
253,3.821420822,93.30870104,1.99964734,2.027608403,1.49177536,2.145074634,1.690378234,1.43120457,0.67081746,1.409511926,1.025348594,1.213309718,3.160053072,34.41184568,2.208690634,2.347670181,2.056830251,2.215672507,1.840656978,1.717776238,1.496367662,1.341719861,1.940350782,1.640000979
254,2.718491793,32.20551369,1.718307101,1.662102443,1.426422646,1.33614534,1.109380694,1.117917307,1.287703039,0.755940114,0.991320215,1.013952348,2.979446178,12.32377832,1.032628002,1.563802843,1.406730124,1.843914034,1.302855392,1.737445738,1.925511285,1.687490406,1.171262374,0.966951719
255,2.78660536,26.09167498,1.209713222,1.051821466,2.327817038,1.595260372,2.215503951,1.681976072,1.364070883,2.196815444,1.156904229,1.547347188,1.378990582,53.71390913,0.579492436,0.689475928,1.0162159,1.798217176,1.36658512,2.24740035,1.872769037,1.716555317,0.865275279,1.220930632
256,2.319091041,39.73201218,0.901369745,0.952363552,1.120938279,1.369048239,1.269375411,1.594206128,1.504478741,1.523712646,1.146078727,1.054382509,2.351414701,48.0687379,1.438471763,0.774882011,1.738035313,1.887272234,1.485006716,1.519251286,0.992422223,0.583624671,0.73786819,1.445957138
257,1.643216808,12.45663183,1.147421956,1.679052426,1.145196437,1.880471064,0.911532093,1.529541738,1.982834765,2.032244667,0.163264338,0.268005854,3.577312611,12.62436985,2.301446787,1.267877293,1.614577849,1.720935161,1.815742545,1.729407969,1.728541625,1.090420278,1.762447725,1.626271591
258,3.729952879,37.19394071,1.422910899,1.347937787,1.604623471,2.314455075,2.479082808,1.86635476,2.236335842,2.095573782,1.642880806,0.765922949,3.536002462,23.13487246,2.645498647,1.019939816,1.898593299,2.556713426,2.28908898,2.029366655,2.530069593,1.501835838,1.697984383,2.302956936
259,2.719898325,61.37557351,1.867307422,1.124182802,1.986912693,2.191860461,1.08596332,2.276191491,1.936129233,1.528983191,1.918905773,1.787786956,2.021604515,26.11929732,1.015545208,1.83444235,1.793508833,1.297919979,1.548200521,1.552048824,1.86063326,1.288754761,-0.345501145,0.143866428
260,2.150696053,68.09572272,0.554417414,1.243143109,1.700147571,1.143933467,2.08003455,1.717045708,1.267080316,1.334909823,0.665781595,0.630153701,1.682903006,105.274691,0.86657647,0.700246742,1.451174033,1.328610377,1.150735722,0.744146272,0.806088093,0.927786978,0.854447541,0.863014653
261,2.563038042,23.8965373,1.543746435,1.311731163,1.698582876,1.691521833,2.487462272,1.473548809,1.519314672,1.545567056,1.950338954,1.122803817,2.997214336,-9.912203023,2.135613968,2.351085208,1.646552781,2.372728201,2.21697303,2.49170278,1.805105731,2.51246354,2.157689629,1.838076743
262,5.10376965,33.79392838,3.217637709,2.555643643,2.897687889,3.441781077,3.217334471,1.798083781,2.872854161,3.340914962,3.700284649,4.009336554,4.295323625,-2.149578531,2.692379162,2.283092077,2.394301384,2.470615284,2.219830767,1.575985426,2.429384971,1.486357848,2.517492435,2.108185502
263,1.802711509,72.77201274,1.831697585,1.109004144,1.556770969,1.569283898,1.591135692,1.53514997,1.945041405,0.813141868,0.472541925,2.188103927,1.948725556,35.07868674,1.211540123,1.132640871,1.869082598,1.596898227,1.262500366,1.44427486,1.839792193,0.614973433,1.103955161,0.919465404
264,2.525550461,76.84768037,1.128025814,1.123684441,1.338501963,1.600764739,1.209025192,1.847907191,1.933229961,1.590958075,1.585128115,1.267003606,2.968157624,62.84567149,1.149495072,1.614315314,1.131519247,1.859938045,0.802741665,2.31779389,1.974982551,1.461392999,1.404304768,1.03833156
265,3.297622025,63.90262228,0.878383197,1.260350792,1.864383415,2.124195222,1.800899581,2.039640794,2.35647332,1.267329364,1.41375317,1.680461376,3.146065948,125.8991848,1.398723818,1.259003587,1.788571253,1.502262319,1.865651733,2.047134063,1.93169738,1.79227031,1.713076972,1.857035129
266,3.479542124,113.2611842,1.075028007,1.514186261,2.155812549,1.994177307,1.9035204,1.668559029,1.628389974,1.673671782,2.294002399,2.413225695,3.660755596,57.15864263,1.043937099,2.375106407,1.934591695,2.620342666,2.755425121,2.359629458,2.535208189,2.802261264,2.392470456,2.099821903
267,2.943849376,72.16390538,0.886926334,1.996110812,2.2074677,1.981725901,1.95647865,2.590315814,1.537487279,1.040932819,0.125206053,-0.136444695,1.358841598,146.757872,1.060184067,0.622506266,1.140533911,1.262224352,0.948772459,1.533075094,1.55456515,0.540109721,0.57655461,0.449647334
268,2.479853337,38.56437842,1.490956321,1.025409014,1.098238842,1.272524883,1.527845038,0.788146617,0.854670453,1.431847314,0.107586876,-0.615076597,2.853898407,13.98465558,1.367901011,0.724761661,0.888936587,1.49475873,1.134132463,1.323294032,0.891543359,1.477041181,1.141964102,0.98322943
269,0.904504791,60.86767798,1.219801515,0.286419279,0.688550918,1.182327322,0.379599154,1.156807507,0.408625121,0.963908695,-0.149464782,0.426096416,1.250982982,86.18173826,0.742976627,0.510284541,0.89930374,0.900849195,0.863805953,0.92136266,0.615889297,0.906778917,-0.695327432,-0.173824258
270,1.721677747,34.91868307,0.761383906,0.194536155,2.296920361,0.528164825,1.17059493,0.220585105,0.596295091,0.007017279,0.471424267,-0.209427792,0.503222388,127.1622523,0.496874497,0.59087625,0.703630966,0.827578143,0.51223235,0.850831654,1.036828034,-0.358619217,-0.082973369,0.48180431
271,2.421924569,-26.76892898,1.259671357,1.083173231,1.510259992,3.162912912,2.307359197,2.61860091,1.939540651,1.755969139,1.997333936,1.936032371,2.730779067,14.48365098,1.524977688,1.496682828,1.545522553,1.906500341,1.787876047,1.458008217,1.709249167,1.677983557,1.575526181,1.074624354
272,2.712155087,33.25642195,1.537564223,1.758837718,1.382696069,1.399777343,1.778720234,1.611239499,1.523755174,0.846871502,1.035974057,0.797658609,3.014342641,89.92634189,1.768112774,1.493130067,2.14682615,1.557431986,1.698529266,2.328590161,1.738949148,1.867095525,0.949991495,1.821047688
273,2.848173356,23.98556059,1.804672938,2.327640728,2.057356932,2.081390189,1.664081247,1.652204424,2.175467288,1.093267688,1.61003141,1.522272579,1.940122884,36.56805467,0.726341319,1.778553447,1.093352827,1.071066635,0.742733715,0.950579418,0.364177562,0.981007686,0.793410733,0.618377575
274,2.480010351,39.96802116,1.362306457,1.546158033,1.952787,1.669966756,1.1306938,1.957370252,1.376829996,0.817711993,1.065836025,1.741086039,1.889062822,97.64918258,0.180890085,0.992292951,0.933920469,0.670693566,0.696401911,1.237316157,1.646838562,0.407444075,0.086199565,0.957343534
275,3.349265575,38.56160808,1.793353404,1.865754839,1.347708053,1.192627693,1.692813109,1.763857997,2.761287678,2.284391689,2.390310619,1.593023918,4.0719487,-4.134663966,1.857091829,2.212428014,1.798710089,1.438650292,2.226728557,1.464419702,1.637220991,2.249386036,2.140005217,1.257589971
276,1.689671355,70.52265216,1.039572656,1.339103192,1.427851266,1.840554002,1.863551593,1.191276516,1.239420127,-0.47438423,-0.265275459,-0.064710896,2.22753375,89.96631438,0.552188018,1.294065857,1.374952373,1.479903593,1.203780459,1.341907706,1.040177054,0.737478735,0.394566611,-0.234993573
277,3.973719004,-20.97015698,2.544757038,1.848281888,2.300680753,1.652370001,1.457198393,1.121782973,1.754188837,1.746135598,1.723516454,2.343911538,4.514877903,-0.206864093,1.88719479,2.126748079,1.720715369,1.871260435,2.285050028,1.985154257,1.628795297,1.795467746,1.113638176,1.905141366
278,3.185636134,55.28394779,2.88798975,2.225292149,2.950427524,2.264870932,1.884809175,1.821282001,1.953913829,1.259908983,0.991616903,1.494843175,2.388863055,150.1891502,1.764958507,1.481974296,1.613742089,1.931316428,1.206073119,1.973887456,1.660265476,2.126102675,1.293430063,1.637431113
279,3.060723364,73.27189733,1.308907232,1.64221429,2.148625777,2.113286549,1.425479637,1.55927611,1.250442786,1.095038785,1.655082538,1.665562151,1.626943156,64.31329736,1.815394834,1.100154003,0.745389402,1.446471064,0.893240186,0.768959919,0.883519452,0.932198543,1.246724861,0.451071595
280,2.234308187,-3.67028462,0.4572383,0.599258738,1.584053203,1.525872221,2.163331232,1.694577942,1.42758449,1.3309696,0.603717481,1.100122529,2.019224578,40.0023249,0.775065788,0.122249005,0.808543229,1.248153563,1.244813581,1.445792607,1.672865816,0.762667333,0.674199001,1.154676395
281,3.044926396,76.15521383,1.337314832,1.433492695,2.1773641,1.35186721,1.907415893,2.361061923,2.450237843,1.514052608,1.733486344,1.549665326,2.258662833,52.96926761,2.102150317,0.946636667,1.689164117,2.008602235,2.005403464,1.713363034,2.381304075,2.299245325,1.81361663,1.237450451
282,1.912307247,30.09663995,1.093193533,0.950346281,1.617279697,1.872970296,1.755361076,1.275618366,1.447383366,1.095505613,1.277876,1.240638273,2.475450869,-20.51735459,0.749679228,1.321026563,1.672258892,1.1913418,1.350807533,0.907040245,1.426375764,1.000947228,1.180386148,1.61629929
283,2.238123748,55.56045465,0.624877948,0.778948317,0.52224571,0.752151829,1.252099821,1.378471806,0.749406452,0.720100783,0.019701409,-0.733750998,2.112512874,42.25383193,0.984449306,0.832917433,1.134256579,1.722528696,0.990935924,1.5631415,0.966984693,1.467469467,0.193255439,0.507101527
284,2.017385483,85.41541216,1.905951541,2.200200015,1.584937442,1.36745132,0.62455785,1.632433637,1.947609132,1.794214927,2.098843817,2.056539233,2.65618778,24.16326313,2.333751069,1.263025966,1.568303976,1.697095221,1.660223913,1.520494995,1.099556513,1.329366438,0.888784979,0.764923951
285,3.655648216,6.697913777,0.616388136,1.372332936,1.970430983,2.247634308,2.075802668,1.212623302,2.187651413,2.140469988,1.764881611,1.953539128,3.463703683,74.0799203,2.245598566,2.35062986,1.921405678,2.622176164,2.419590225,2.398863082,2.434280749,2.261495191,1.795572667,1.890070426
286,2.380782923,88.39093288,2.299321747,2.000607484,2.144140751,2.72593647,1.528329375,2.063478178,1.755341315,1.139516166,1.562810563,2.261999934,2.278291072,64.31987319,1.109265026,1.947178745,2.092287015,1.314083708,1.544771451,1.138536904,1.575930695,1.512768793,1.152956731,1.04599718
287,1.026603733,16.80655111,0.701060268,0.739697203,1.66173531,1.193605792,0.766838037,1.520130229,1.125021283,0.755707534,0.385343671,0.81368392,1.263529036,43.64604982,0.983539888,0.427874368,1.136270121,1.106063277,1.090234428,0.901955949,1.076345592,0.172533092,0.127440459,1.075612576
288,1.46343958,84.14932241,0.440012549,1.05316468,1.796311319,1.682405077,0.970519722,0.822704314,1.160072568,-0.043990962,0.757183434,0.22792182,2.09283674,81.82788514,0.156588933,1.335452513,1.747681138,1.750591427,1.75845436,1.380549618,1.715140016,0.714602074,0.615008621,0.372106959
289,3.078443264,40.22422185,1.137807598,0.776039626,2.121896746,1.322111906,1.376442842,1.032935114,1.109532866,0.794414566,0.198465422,0.836117898,4.277203305,49.7161906,2.390684686,1.564991736,1.533994861,2.332174474,1.575417038,2.389311195,2.278873193,1.92438823,1.335749118,1.680282827
290,2.687137462,18.94359386,0.439147731,0.150617859,1.559086758,1.69542264,1.383838487,0.974891535,0.514268782,1.943094421,1.122117994,1.599361632,2.717702096,2.357174663,0.751554468,0.98780606,1.555779693,1.452693833,1.666007853,1.367572547,1.636822332,1.240779316,0.97221001,1.363365018
291,3.352277983,59.19305194,1.68894466,1.625477853,1.71122897,1.345419947,2.197044988,2.02396519,2.683808294,1.494283941,1.574745223,1.990220832,2.982995254,-8.908398767,1.103810416,0.978516501,0.774832227,1.847560695,1.483765787,2.460012612,2.276936399,1.751051942,1.63315221,1.746692051
292,2.997847582,34.79356847,1.324250608,2.305565455,1.280294208,1.76328639,1.973918807,1.91861842,2.436881112,1.10858144,1.014649423,1.435236719,3.077556906,64.6962607,0.866261258,1.639503814,1.448107105,1.218319187,1.035948017,1.020724437,0.699569189,1.298624417,1.186021947,1.567350848
293,2.569166935,38.39205301,1.484820005,1.311126345,1.059094467,1.832671809,1.466770614,1.07119973,1.128054826,0.90330148,0.366624961,1.571232128,1.66598951,84.93851418,0.639937858,0.731735676,1.488517401,1.568414347,1.574779833,1.295439538,1.646794341,1.749098999,1.222732382,2.143584957
294,3.634159503,-3.857749438,0.97261816,1.547401067,1.518143992,1.552366737,1.45653584,2.009572844,1.950692111,2.117527565,1.509131217,1.889654134,3.204895633,30.68013846,1.551816916,1.562983792,1.987763377,1.911780561,2.416111799,2.059700188,1.342500512,2.190752669,2.146151627,1.953035961
295,1.119959216,20.42319715,0.925996601,0.604737106,1.833690333,0.635157264,1.365224897,0.379229267,0.899369717,0.895539865,1.284292695,1.584072996,2.114722168,12.91722596,0.172524507,0.786322427,0.758829221,1.217343518,1.138000776,0.676016767,0.62826864,1.285673446,0.624837052,0.843491816
296,3.222737992,24.62564154,1.8333601,0.905303862,1.409621679,2.327995952,2.204447185,2.071873284,1.554697886,1.792496917,0.556176194,1.395391285,2.618045893,40.25953582,1.401984566,0.62586757,1.403888003,1.812349132,1.62799434,1.97482419,1.721766412,1.764157259,1.171162893,2.34536512
297,1.950639235,69.12590955,1.808272809,1.34437822,0.895316077,0.946572038,0.791354855,1.667702812,1.510535391,0.755477643,2.082615074,1.341950941,3.011568487,68.20141871,1.937881242,2.151040482,1.381673128,1.309135036,1.704600177,1.908782383,1.832171768,1.676384417,0.797717656,1.125258866
298,1.588369878,33.74190594,1.242955191,0.408555377,0.958268892,1.811269896,1.455107084,1.096469022,1.156057009,0.707902527,1.005246089,0.164736593,1.631930092,28.57258821,0.882308589,1.362513246,1.270172124,1.486000584,1.147847114,0.605401032,0.898473548,0.942947793,0.377627235,0.698115132
299,2.724893732,49.95048117,1.091570059,0.716468157,1.092196946,1.61506135,1.108803856,1.670845044,1.425431323,0.222139499,0.592430239,1.306221079,2.769761017,66.42791363,2.12922763,1.279507659,1.190734873,1.785473151,1.307722476,1.943412547,1.553190278,1.663869028,1.340284076,1.661265355
300,3.301805268,-11.76696103,1.990007691,2.086997028,1.789877242,2.266832178,1.013202347,2.353870881,1.936280982,1.25910013,2.186631889,1.57597374,1.661871083,-20.58112129,1.569039652,1.244280631,1.41818578,0.710675844,0.759027352,0.988384643,0.799235761,0.860604227,0.846801309,1.235828459
301,3.155383039,85.69950317,1.210832662,0.939631543,1.329959194,1.64735857,1.627283038,1.414735508,0.996769455,1.590094909,1.965380705,0.769336363,2.640465632,66.44923208,1.211936622,1.342547975,1.167252697,1.321573041,1.407070801,0.492193892,0.604297603,1.09479315,1.485313146,0.768872772
302,3.731358611,41.70137121,1.248441673,2.170833614,1.970084497,1.698731168,1.629980692,1.330200833,1.478401278,0.703959196,1.814101196,1.11492842,3.80513242,58.06303631,1.282150832,2.534481601,1.942550474,1.933800813,1.639684029,2.456380475,2.302857288,1.665456601,2.441779371,1.269498926
303,2.275702104,23.08141845,2.26179016,1.129157151,1.627837174,2.015812878,2.082645121,1.86730161,2.529860455,1.107427129,1.481676067,1.714749741,2.953069068,69.37684519,2.103319662,2.448930989,1.796118889,1.238506892,1.539021986,1.448587297,1.814907595,1.449739519,1.582555724,1.77084527
304,2.832821357,49.8740064,1.532489921,1.681105833,1.687970662,2.005049404,2.26586224,1.15306546,1.742407911,2.43279955,2.442893868,1.933982994,3.531144646,48.41020633,1.127634514,1.452223465,1.305179978,1.981539852,1.820166636,1.840624119,1.892978106,2.298842912,1.897194664,2.028488581
305,3.05402958,110.137281,1.577492694,1.383996895,1.342828454,0.803400204,1.606853529,1.711621179,1.305620131,1.818512821,1.708053315,1.064078967,4.202841103,14.77211981,2.066612192,1.832575455,1.974653341,2.508968395,2.535093996,2.073368501,1.307756325,1.647116726,1.953553814,1.471607877
306,3.242420108,3.960941022,1.046479606,1.623467955,1.688008202,1.659601031,2.117505663,1.979898202,1.60868683,1.033948541,1.343829581,1.375484724,3.568424045,39.42463437,1.677305089,1.472346995,1.543790713,2.051477303,2.459155234,1.567480884,0.874051869,2.190641114,2.810003297,2.635651432
307,3.122264969,16.95763831,1.641129975,2.239829594,1.806162477,1.949000712,1.459140018,1.366894538,1.202326319,2.017654162,1.437987633,1.641913381,3.076880385,79.8533343,2.309578433,2.169305439,2.464629539,1.790167865,2.104943222,1.129885878,1.368940241,1.669919206,2.305848861,2.568594784
308,2.019260689,44.73820851,-0.358497786,0.839687697,0.495694476,1.141991621,0.838624133,0.548103279,0.787308056,0.697511871,-0.069865775,0.911813622,2.986977086,20.76460584,0.879827577,1.253777376,1.451692639,1.87240833,2.349883423,2.022301464,2.177461295,1.853288771,1.994683513,2.059779924
309,4.50397638,31.01254195,1.836469342,2.274812293,2.197095373,1.960694382,1.699832734,1.829431011,2.552285982,1.440078358,0.885025331,1.158818874,4.198105145,73.33501169,2.115434092,1.549863209,2.011201227,1.74557272,1.730005067,1.549827427,1.833060274,1.793289733,0.527663233,0.774825223
310,1.572414492,64.84747018,1.561286981,1.975054964,0.910871141,1.515204253,1.496078304,2.043708777,0.746467032,1.485209675,0.84722933,0.502250268,2.32212514,15.27343564,0.763771258,1.026138202,1.959306484,1.977786041,1.996107553,2.065245667,1.407833585,1.279237406,0.319968165,0.349150464
311,2.317499274,52.68080601,1.255521887,1.428706148,2.236421942,1.836231231,1.549871398,2.980720886,2.029671962,0.621941083,1.053727879,0.902726642,2.674915847,83.09237279,2.011902709,1.262203875,2.369296397,2.475321012,2.338839183,1.842187857,2.199197642,1.780343798,1.622904096,1.784051676
312,3.469364628,10.34589793,1.240902713,1.629227527,2.17501039,1.611789705,1.450876238,0.861515054,1.271149051,1.093958151,1.067451126,1.673009906,3.005549008,-15.04607784,0.671751797,1.558851685,1.827571074,1.594316985,1.479177943,1.702657418,1.746878002,1.006755236,0.962311031,1.133226894
313,3.06000264,12.25734228,1.347000648,1.48247092,1.954508789,1.597325689,1.84892875,1.562856486,1.895020589,1.804372528,1.268970902,1.128299529,3.042105652,-5.88415403,1.195376329,1.698621777,1.655982255,1.709239693,1.819493993,0.51385491,1.571351678,1.0656231,1.979308232,1.357987021
314,2.898900902,72.51217827,0.615754527,1.728653799,1.294694564,1.573007022,0.40015607,1.640863807,1.384997739,0.791092873,0.879735225,0.774944622,3.761289716,63.04745047,1.631024786,1.534401945,1.939626194,2.059355981,2.30539318,2.452927652,1.819186867,1.206339353,1.543216894,1.13693699
315,2.706687526,78.72162988,0.895033307,1.282568599,2.017887886,1.927776337,1.234645091,2.396904567,1.978218045,1.505965369,1.225939769,1.062658381,3.955426963,68.7056033,1.27324635,1.833582547,2.037874655,1.782833309,2.408884468,1.254675856,1.969438741,1.734221396,2.694246627,2.26164877
316,3.53004631,56.15007503,1.456571559,1.575944434,2.415845581,1.647007235,1.284875319,1.185351654,1.617269352,1.779942121,1.528036842,2.393522089,2.705991958,15.54946417,1.490264495,1.413138875,1.59655951,2.297396131,2.29012176,1.848476836,2.178434237,1.991639939,1.456902525,1.920677472
317,2.09582135,30.59092708,2.095457518,1.135407072,1.305118624,1.226515765,1.665363248,0.612391551,0.856150592,1.604357554,1.95150037,1.652828604,1.882859118,-33.24218839,0.96967455,1.178918921,1.060665124,2.079513625,1.712990504,1.325279134,0.810648171,1.177413168,1.211968832,1.482847632
318,2.563991318,29.97077227,2.115503833,1.525702626,1.466024125,2.155236447,2.339403996,1.168573336,1.216981576,1.319129419,1.420465491,1.912521203,3.184805081,43.39473615,1.694252756,1.956454558,2.24920088,1.545809364,1.413673546,1.274568862,0.364888565,0.897981333,1.803985343,1.492363122
319,2.560037601,79.68764885,1.600680467,1.65987399,0.558717679,0.995540986,0.140661572,1.297048344,1.178364214,0.777074322,0.914732198,1.01386294,3.802848984,66.98429625,1.831499525,3.072759673,1.984831396,1.459507481,2.226902972,2.0124152,1.576158015,2.189976335,1.360474079,1.105850965
320,2.54965335,37.30114218,0.908322198,0.819551517,0.857260211,1.31894025,1.122276186,1.216204753,2.054246491,0.898426631,1.595814808,1.80981381,3.071569967,-65.67627359,1.596644959,1.177305403,1.888530256,2.201869634,1.840551192,1.955515924,1.50440157,1.66346202,1.738682631,0.747237918
321,2.804890226,60.71999635,1.555423844,0.840066712,0.707332752,1.478814142,1.220008841,1.51097964,0.807693321,0.91299011,1.718004882,1.700358385,2.147202234,77.1010378,0.838700726,1.855404679,0.925645974,1.390328549,1.579533826,0.682187821,0.913931312,1.98074522,1.304997705,1.813354957
322,2.288721733,46.8669903,1.958083677,1.710951974,1.132450531,1.163461503,1.079956442,0.99176331,0.991866175,1.481235074,1.165595174,1.764605037,1.957763013,45.24597764,1.977952377,1.08566918,1.573020623,1.883145096,1.749628092,1.386476482,0.899712551,1.003959644,1.194126622,1.477340908
323,2.557903836,91.35316588,2.030599713,1.913686312,1.197292627,0.908452586,0.813409201,0.603595919,0.628094052,0.75348246,0.801949411,1.106141576,2.797239267,85.08593343,1.180183121,1.723054453,1.460584853,1.367008843,1.096309124,1.043008507,0.759996535,1.484403199,1.468901544,1.542121307
324,3.399415018,87.21247681,1.390903813,1.878261309,1.248006396,1.915372625,1.34396136,1.676649918,2.292533166,1.649105781,1.211455813,1.020254847,2.936286445,53.35272493,2.098095586,1.67425513,1.853680989,1.915275076,1.83935712,1.108938738,1.857285991,1.91460491,1.259329171,1.522680014
325,2.030728436,18.20752242,2.548781837,1.369011756,1.504200976,1.361218692,1.361329936,2.077110041,1.967789147,1.657875209,1.241838814,2.342858688,2.461646522,51.58145195,1.478614511,1.563674428,1.272929213,1.178871829,1.382559991,1.029649723,1.149429922,1.455457161,0.902340216,1.112268426
326,2.838149799,56.11458012,2.279767375,1.394611528,0.973593498,1.448735457,1.216368617,1.955193726,2.362080669,1.991578965,2.172283867,1.616053944,2.498546976,81.28022555,1.138546715,1.113761457,1.741516558,1.693558571,2.104119927,1.537715491,1.709674978,1.918395436,1.15676394,1.895624497
327,3.411994321,-15.81155742,0.906799021,1.143900969,1.657521629,1.419978577,1.149437563,0.579154871,1.463130508,1.152651422,2.246643372,1.845527681,2.974122436,-11.14002893,1.391646277,1.309834435,0.775939609,1.25130004,1.471641799,1.853639102,1.208676618,1.336175927,1.733963263,0.630285009
328,1.594843775,60.68940866,0.64643094,1.618203766,1.467018936,0.57620981,1.427347625,1.003924082,1.154783403,0.764467728,0.056842762,0.524370277,1.326322451,93.29461207,1.159759356,0.065971671,0.99553694,1.413059009,1.057243392,1.71924278,0.95259086,0.230893893,0.442415018,1.43737162
329,2.863894475,72.12733946,1.953576626,1.221997311,1.790608851,1.935020992,1.913379578,1.151162582,1.630710468,0.708572602,1.640666432,1.566905894,2.890067901,124.6149372,1.612237453,1.268567149,1.886015244,1.677309314,1.573668461,1.526514197,1.298695653,2.00856328,1.184881762,1.950662234
