ID,w3-assessemnt-result,w3-reflection-length,w3-1,w3-2,w3-3,w3-4,w3-5,w3-6,w3-7,w3-8,w3-9,w3-10,w3-11,w4-assessemnt-result,w4-reflection-length,w4-1,w4-2,w4-3,w4-4,w4-5,w4-6,w4-7,w4-8,w4-9,w4-10,w4-11
259,0.04558104,32.76596726,0.766703683,0.84421157,0.913205819,1.214088376,0.45746333,0.020872366,-0.458125918,0.432706126,0.258826914,-0.087894723,-0.335874188,0.949555673,62.660655,0.839687268,0.492799785,1.234192562,0.141231103,0.920276114,0.359337679,0.414690085,-0.104067465,0.712975473,0.343409893,0.64387106
260,2.01241033,33.81179479,2.052834689,2.039479582,1.285560235,-0.116435663,1.924178239,2.322351038,1.674415911,1.37639141,1.461842581,1.177727351,1.605205108,1.894217671,45.77225356,1.825282001,1.917480334,1.073765679,2.086794362,0.965007258,1.35233755,0.714931083,1.163805038,0.753248887,1.633561141,0.805244
261,1.957266437,30.58356455,1.036293948,0.32728935,0.255269674,1.545459982,0.911871255,0.805811798,0.683594434,0.977556383,1.533633648,1.386075618,1.521377087,3.061888339,73.67934292,1.657890911,1.156259453,1.361464847,1.138435686,1.328175995,0.881544148,1.123262603,1.266159177,1.742307103,1.164520139,1.009785107
262,1.89426391,66.14925275,1.157257488,1.397210883,1.559173422,1.300540869,0.846092469,1.455678944,0.771064612,1.250315836,0.064927645,0.909553289,0.900438391,2.410747032,88.45014315,1.901293858,1.84595041,1.803458212,1.675424259,1.24861903,1.505026112,1.264881843,1.546475887,0.691768924,0.73390396,0.32747864
263,1.764330836,55.02393497,0.835874549,1.669119488,1.187234584,1.707221285,1.087260995,0.414000562,0.582311191,0.114040921,0.971102693,-0.274686428,-0.445715628,2.870980003,82.92545965,1.671296838,2.001345211,0.970289319,0.656596641,1.393313016,1.462939943,0.121364177,1.213992763,0.62611903,1.616279164,0.247424851
264,0.631560054,56.89585947,1.659316108,1.29097405,0.12200418,1.190985019,1.141875861,0.963842696,0.368474788,0.369373289,0.124467387,0.600899292,0.354600843,3.404389296,101.5116565,2.322088447,2.083644911,1.769746851,1.266633707,1.719571337,1.696133472,1.580863524,1.27696642,0.885091489,1.570057224,1.379532802
265,1.210501162,68.21288486,1.357043013,1.274800612,0.470948314,0.665079177,1.088817775,1.013229894,1.274743314,1.226348449,-1.582162337,1.272265363,-0.264641602,1.754668683,76.92311816,1.187226843,1.470578708,1.640016549,1.582182702,1.577893459,1.982958363,2.111868713,1.815516715,0.538156247,1.898642089,0.68532436
266,3.7488679,53.3932459,2.061072031,1.731399106,2.619829364,0.993241426,0.775904072,1.531011398,2.134345401,1.203838444,1.225252999,1.510138379,1.323682668,2.96713739,33.82038588,2.259692418,2.02796932,1.871238082,2.110433225,1.344112569,1.858924874,2.039088546,1.370650141,2.143063454,1.675341152,1.530252722
267,3.233850895,15.5633935,1.446044911,0.982990392,0.936977801,0.980702452,2.400038735,1.280469706,2.231984219,1.646518245,1.892953958,0.921739548,2.072626439,4.393789989,-19.17218316,2.07140872,1.28455166,1.006773788,0.697305092,1.810304934,2.341120057,1.792292272,2.560204985,2.601794043,1.755352135,2.122790694
268,1.274144882,64.33521514,1.449032279,0.959030571,1.087035194,1.504845815,1.135563194,0.348866053,0.657702177,1.911395057,0.288276483,0.408220863,-0.530174775,3.300400811,60.65035796,0.892618051,1.280704452,0.843937154,0.235650392,1.232026734,1.291244153,1.22054579,0.695005407,0.870426621,1.028785671,1.191361832
269,1.917569163,45.46454838,0.927983876,0.819395147,0.933627281,2.160850509,0.992194346,1.529308601,1.70720643,1.160974114,1.372919075,1.461453688,1.189893883,2.840668019,39.08658747,1.030969622,1.012771869,1.468655692,2.070226942,1.682098264,2.254762174,2.407681968,1.48119821,1.522360143,1.460402576,1.316250253
270,3.497438636,49.97793388,2.268196263,2.189251224,1.980650256,1.991317125,1.771211289,1.727055061,1.723877552,1.013858843,2.09635904,1.649389466,2.353146313,3.328013978,87.535152,1.533403531,2.006238914,1.618312006,1.9944623,1.511213696,1.562743198,1.548931099,1.548162027,1.62741341,1.901920676,1.716240909
271,2.509860787,19.39665308,1.80337176,1.184894812,1.601631316,1.748155064,1.840942123,1.728445922,1.963012021,2.166652893,1.077153659,1.1010549,0.264681756,2.429439926,55.42297199,1.229088935,1.23332642,0.935649775,0.940084762,1.190864227,1.679830181,1.04235935,0.648294721,0.650517936,1.160431424,1.139768564
272,1.99796198,60.08004217,0.935264161,0.564456794,0.774391501,2.893252938,0.827895924,1.099234441,0.835471538,0.920059863,0.898366067,1.589027039,0.406004391,1.649394994,64.52774502,0.880263175,0.307144543,0.451162628,1.554747007,1.603895179,1.413562997,0.917096776,1.621654556,0.68694095,0.48568666,0.344060532
273,1.930807863,56.48411301,1.882552945,0.723342841,0.826474567,0.851077885,1.695339872,1.349052524,1.186367181,1.199785877,0.71139941,1.517188169,1.495893153,2.842138932,87.80677733,1.512344975,1.535203184,1.235160698,1.321780374,1.551732493,1.483533867,2.032133724,1.312425192,0.298959112,1.684039127,1.377546661
274,1.223904417,85.53792365,1.730286091,1.396536964,0.909633584,1.37123483,0.910337788,1.295557861,1.038213132,-0.020080007,1.465059588,0.869857422,1.539721937,2.34761668,132.1595943,1.329242187,1.222305828,0.659702887,1.261914385,1.063823506,1.257302289,1.358524413,1.00820093,0.647363228,1.336252842,1.058388925
275,1.979139288,72.51539265,1.343886038,0.620290281,0.911717777,0.408952091,0.980697306,0.342540236,0.656917145,0.168069639,0.968320319,1.395802065,1.355141187,2.282557016,51.88142445,1.684835378,0.608453071,1.658190522,0.841671055,1.788201428,1.093642369,0.721394691,0.555208306,1.141115114,1.427482853,1.628946394
276,2.733150889,75.00861642,0.758820346,0.157578227,0.948896884,0.193058102,0.841745838,0.745423116,0.873290099,1.032115428,0.76605334,0.268336174,0.314491538,2.159278194,25.69621799,0.729562139,1.37143821,0.44339018,0.903334107,1.189251327,1.100235682,1.010066666,0.852090376,1.059159926,1.688669773,0.437547008
277,1.336269675,52.5039587,1.429109719,1.173611515,0.822785229,0.052079528,0.851199577,0.82893038,0.915918187,0.782812933,0.812107394,0.525321205,0.419201368,1.728297394,88.34973527,1.331858136,0.702111313,1.298510573,0.945608799,1.033584669,1.809284116,1.760774373,1.110285697,1.415213516,0.564150631,0.519759188
278,2.874050548,1.390986791,0.854925112,1.570570913,1.367624145,1.62801432,0.655497188,1.611816922,2.358794182,0.637184162,1.592324715,1.600504452,1.888636534,3.606135208,34.5284317,1.488843447,2.209811547,2.091707402,1.636717317,1.789797371,1.991844462,1.341734446,1.508425261,1.91824564,2.343721481,1.867343377
279,3.326956772,0.443491266,1.29470484,2.422540436,1.531030294,1.987436407,1.720078048,1.524724919,1.493048458,1.004699986,1.818332885,1.356726825,1.093124605,3.959830141,11.72051043,1.571690057,1.319750916,1.749586697,1.446481649,1.662837967,1.211501925,1.987545294,1.924052487,1.576056952,1.24186809,1.574822327
280,1.639767092,39.67248261,2.17942979,0.741252805,1.575369697,1.219826197,1.657915794,1.040801277,0.805789514,0.636972077,0.763119451,1.509284146,2.249094765,2.659660134,24.03693798,1.409008031,0.889304557,1.248746727,0.333177821,-0.038110905,0.377117425,1.256881728,1.372408423,1.614928595,1.227798939,1.821360197
281,2.935593537,28.78787348,1.367986054,1.714503125,1.409527074,2.184663167,1.238197105,1.447980552,2.032718694,2.167030744,1.808672554,0.747458706,0.910088739,2.461910845,28.42201451,1.456723397,2.130332792,1.477301312,0.880578841,1.459150676,1.442998108,0.681382387,0.892327633,1.274432183,1.533489355,0.857186112
282,3.021851219,57.24287418,1.23329445,1.157695664,1.155565595,1.473848866,0.847995637,1.196026357,1.230620652,0.429648804,0.87977173,1.644076372,0.835964669,2.5835044,-1.881381747,1.042361809,1.098300516,1.357173153,1.371002642,1.057908682,1.367750919,1.772521999,1.918876606,1.230565074,1.237439666,0.763573742
283,1.778783621,5.46703274,0.39830265,0.126727619,0.045276987,0.452266229,1.384591512,1.023702347,1.882055878,1.428404394,1.684266663,0.930886852,0.770025086,2.548639759,3.696339478,1.172190158,0.982203978,1.30888559,1.583457916,1.550727257,1.684877486,1.061161195,1.409789051,1.058996008,1.4831549,1.29448402
284,2.199277493,59.80352468,1.988269074,1.618583124,1.35458457,1.604241438,1.866362136,2.135306764,1.484367467,2.263789616,1.553214778,1.404800758,1.802096258,2.369560289,18.55482376,1.197614738,1.491753768,1.144500777,1.348701796,1.176661326,0.693601817,1.936764894,1.386301786,1.266438714,1.525431779,0.987840864
285,3.92186304,57.57916923,1.786701891,2.352671425,2.364325982,2.504908232,1.83668854,1.804867686,2.207687112,1.629054215,1.508297617,1.366620303,1.197714897,5.201020606,25.82900535,2.592746645,2.248049392,2.409874023,2.488349067,2.345130042,2.00134243,2.015522973,2.188843369,2.463955198,2.432864089,2.104314697
286,2.977374032,79.81013771,2.730851595,1.649268936,1.523445411,2.015314128,3.169208013,2.48067334,1.719376301,1.558332467,1.902634277,1.694914636,1.883950677,4.230175507,91.03190928,2.612490632,2.362807599,2.37367764,2.667545251,2.809367757,1.671093357,2.685731019,1.143132539,2.101256656,2.63176928,2.258320043
287,1.701803037,5.250193624,1.033937379,0.677071096,0.842508782,0.613953009,1.000980683,0.700718763,0.852367669,-0.359129956,2.066018828,1.083457215,2.152278494,2.091916182,23.62685185,1.207494172,1.108656914,1.311967144,0.702400591,0.919699545,1.552493805,1.393412496,0.56751084,1.437853843,0.98322027,1.665785703
288,1.294503585,46.60504313,1.736384411,1.54341887,1.115783746,0.184036309,0.967127432,1.605392922,1.340389952,1.225825256,0.656979912,1.43668328,1.046971526,1.17761367,29.78976651,1.134331612,1.078685712,0.931837837,-0.395862496,-0.035357455,0.497288318,-0.048124351,-0.006035908,0.150870611,0.201469158,0.399981412
289,2.84043221,30.22613227,1.929010534,2.707755208,2.518645054,1.647179125,1.902609418,1.208680341,1.525276299,0.651753479,2.444493717,1.53758501,1.441843557,3.189751204,88.0210759,1.760909868,1.59550932,1.587663156,0.558201866,1.140118798,0.925082043,0.722799285,0.895420527,0.990117504,1.530986304,1.502566978
290,3.135576149,81.01626761,1.596556702,1.148783357,1.896588091,0.615538908,1.804182749,1.86387289,2.267707135,0.73853502,2.069173742,2.231695407,1.964912488,3.082221126,84.85412737,1.638367789,1.661127463,1.106166487,1.256043835,2.123914589,1.525373132,1.659246229,1.504575458,1.839270607,1.594777215,2.049452971
291,3.021466017,67.65713046,1.966756946,1.670086554,1.884142095,0.730070487,1.348107611,1.845631342,1.837037449,1.661574283,1.434476681,2.116257885,2.808433694,4.061278908,83.21752917,2.291847286,2.082070069,2.606713889,1.805744895,1.429500427,1.605130502,1.968496894,1.768286967,1.957022158,2.660858238,2.169295697
292,2.639397947,20.65814443,0.965565345,-0.136592295,0.072034926,0.847373351,0.795986009,0.702754033,0.893801732,0.523272523,1.763354865,1.716812568,0.984296882,3.638620881,110.4933036,1.461875655,1.324706417,0.554010546,2.106044123,1.971058483,1.915722353,1.118204214,1.266314265,2.169888596,2.497575802,2.434381927
293,2.34034074,67.15779262,1.615729675,1.605020969,1.422353472,1.057303521,1.356002046,1.58289074,1.36664651,1.784776834,1.709258219,1.729316695,1.075550964,2.773953155,52.95849217,1.30259832,0.916258767,0.935391628,0.49682176,0.928529495,1.370558143,1.517952134,1.198181616,1.057337972,0.824504982,0.281959003
294,4.254776111,63.93344173,2.314730348,2.382448624,1.147594766,1.617315607,2.458499654,3.259708425,3.117168059,2.204841638,1.173877547,2.446275766,1.778841314,4.260884218,57.22409145,2.014477155,2.027209963,1.917812501,1.772351893,2.764087451,2.598371693,2.446659137,2.946339441,0.787557815,1.916487148,1.689076381
295,2.220382853,63.71084747,0.995669136,0.601974451,0.898773988,-0.088151222,0.91992777,0.319581415,0.612129022,0.857001157,1.027401421,0.798261705,0.838156329,1.896670938,91.43059451,1.036242844,0.546661404,0.506486558,0.998121693,1.758058467,1.105046891,0.67541662,1.276582797,1.843227449,1.692734253,1.220304981
296,3.914031361,28.78677645,1.423678998,2.086861884,1.108184785,1.251404051,1.950295332,1.475749075,1.871974171,1.482562147,1.344477311,1.573305289,1.163796781,3.495468827,16.0156613,1.582633219,1.278699374,1.455023479,1.330316833,2.130420815,2.118682279,1.10781699,1.492388318,1.797650519,2.073162761,1.175643503
297,2.936106942,71.20203854,1.821719811,0.688529789,0.774486344,1.326883493,1.525094993,1.542837921,2.091737351,1.111249013,1.924334672,1.345193652,1.650272402,3.317569213,34.60216312,1.749543203,1.679474312,1.739618234,1.611181748,1.469298036,1.435640006,2.103668938,2.026289132,2.073470559,1.371425847,2.080188148
298,3.173557078,55.7582538,2.026356935,2.723758114,1.88943372,2.76427169,1.572760428,2.533713131,1.544509272,1.421545539,1.868611494,2.653568937,1.272995864,3.345319491,83.87282088,2.20655251,2.057158152,1.751464584,1.702698231,2.17985398,1.766174167,1.782255737,2.118971872,0.97135937,1.863342841,0.48073668
299,2.294969298,-9.083969857,2.139927843,1.115722221,1.891623169,1.816790855,1.997635184,1.394232359,1.76256732,0.688900974,0.759477009,1.444415966,1.272938144,3.402847235,27.71838576,2.008321452,1.35217043,1.629129575,1.859538582,1.648929911,1.6393585,1.745450944,1.80270491,1.544900116,1.930666637,1.781838415
300,4.204792606,67.70472232,1.21726367,0.998080876,1.679353243,1.84404101,1.342484018,2.186451975,1.780025016,1.08332305,0.864289298,2.557803374,0.958697042,3.596155896,39.85357806,1.953795446,2.209093145,2.107002054,2.513008759,2.546547315,1.831282557,1.972708163,1.832191324,1.803988253,2.60594812,2.512891448
301,2.588983895,78.86339102,1.678889041,0.882377396,0.86001073,2.074779733,1.973806124,2.342534605,1.136436875,1.634125929,1.668588555,1.856843907,1.78922831,2.417998045,60.48949771,1.104644245,0.386995057,0.824791964,1.760507685,1.102576048,1.370038487,1.754547554,1.791081494,0.796544879,1.153029871,1.105896231
302,1.79978371,50.33280283,1.537975419,1.690105417,1.400970351,0.170133501,1.903128421,1.95122557,1.421164648,1.128204272,1.107442434,1.675841933,1.513298239,1.594857706,35.11297312,0.770283714,1.2756499,0.856502647,1.924967237,1.561568596,0.98250799,1.479006191,1.357655729,0.608539785,1.157927065,0.468569475
303,1.126628242,89.41784345,1.20342004,0.495405922,0.056354624,0.038265828,0.45279134,0.120309666,-0.541857669,0.084723958,0.350074752,0.213476267,0.681465984,2.735977386,61.36373772,0.627418273,0.600555511,0.906446022,0.322008886,0.310098856,1.48308089,1.336051973,0.897816402,0.881540656,0.401003151,0.857297035
304,1.393442671,86.63203071,1.014987468,-0.169094752,0.637108512,0.746942883,0.18835662,0.95442859,0.908876288,0.795787949,1.139535897,0.871337583,1.142291334,2.686131596,82.64414823,1.442167338,1.605507635,2.004686078,0.97593785,1.43569477,1.751929444,1.722466275,1.135941801,1.579633797,1.659014458,1.445917482
305,1.680557455,62.15013879,1.304872034,0.968162097,0.44920588,0.09333432,0.170407224,0.613898561,0.323337492,0.468787563,0.539346807,-0.177614841,0.899135429,2.535525329,81.39745302,1.186693241,1.348630607,1.449707198,2.11137541,1.245843132,1.45345483,2.253263676,1.552149415,1.010981347,1.224008774,0.747658718
306,1.560146627,59.51657582,1.047968693,1.144254837,1.025088677,1.016800211,0.94490525,1.581910662,1.696189278,1.439228945,0.587515806,0.822674995,1.045826342,2.173416177,11.47926027,1.481290037,0.672155832,0.421409008,0.179880222,0.221097013,0.931210101,0.260092038,0.5562601,0.365411973,-0.090742118,0.652349878
307,2.241576092,65.24914598,1.619288419,2.345192571,2.061121254,2.170317582,1.163965772,1.927245032,1.547257977,1.42277727,1.63195816,1.852059148,1.906707651,3.846443509,59.49113698,2.443182893,1.564949671,2.461381634,2.505951157,1.959291348,2.581341276,2.03352201,1.99160076,2.395702653,2.039600225,2.075939326
308,4.205420477,60.4095417,1.974039221,2.579773267,2.680430555,2.441861823,2.631855407,2.820757504,2.974208726,2.562654689,2.613384868,2.149808701,2.008785086,4.421790103,59.12803511,1.470213776,1.953266477,1.653518109,2.572510161,2.342320907,2.257898796,2.341155906,1.147370946,1.859094914,2.620257789,2.034208269
309,1.583552682,44.6024189,0.902902,1.472193014,0.893442684,1.368573141,1.14143539,1.394846506,0.10134445,0.704944015,1.657208009,0.230771057,1.182704414,4.209705737,54.01327233,2.0490666,2.164724875,1.950711082,2.394584874,2.860701275,2.145883102,2.169745229,1.399135993,1.801087868,1.810710979,1.915305638
310,2.607501467,42.98342462,1.677622944,1.70700453,1.313826538,2.812834501,1.326177386,2.093173102,1.514566714,1.505727846,0.992259271,1.17129045,0.827415744,4.188874137,53.54085691,2.004496044,2.130935994,1.643974219,2.382772352,1.972700979,2.07511704,1.529582651,1.792727394,1.458251041,2.11382947,1.677338743
311,2.195316109,11.16448384,0.967094482,0.807962378,1.213442157,1.42502729,1.18767933,1.266783687,1.347124677,0.769382659,2.533435128,1.889912396,2.811542659,3.315152173,27.22835704,2.062485653,1.425013379,2.014068258,2.260637869,1.377598465,1.435366986,2.223909873,2.473078304,2.623686474,1.540208386,2.113483291
312,1.794502351,29.77685533,1.771222315,1.967503337,1.470761073,1.778003761,1.982360213,2.119901507,1.949214913,1.943969747,1.293174233,1.6947704,0.628322709,1.470549208,14.76624686,1.504593869,0.824423875,0.764402335,0.449615306,0.342692272,0.611000346,0.607564432,0.677225573,0.090066746,0.091311009,0.712053145
313,2.268221711,75.19533718,0.996468291,0.877665461,1.098876935,0.930640339,1.00946508,0.742180602,0.588874616,0.725401899,0.185100419,1.460872199,0.596960584,2.430908583,36.66948632,0.505461063,0.661148542,0.242835659,0.777072368,1.768288152,0.918742078,1.152817934,0.605756993,0.43061038,1.27864234,0.656640445
314,2.937941996,100.7670722,1.857910841,1.311164671,0.497231398,1.553714922,0.694348538,1.734573312,1.287690534,0.824978459,0.991485011,1.56133196,1.187634212,2.254846249,101.8844941,1.533688891,1.268478241,1.369629131,1.571198184,2.03392706,1.609410967,1.437904401,1.168026677,0.722468028,1.74434731,1.511274473
315,2.663887501,31.0921048,1.671884879,1.210072605,1.486027661,2.270084633,2.322437077,1.966882198,2.117746818,2.389647316,1.826928046,1.649159915,1.479949313,1.705256651,71.98174741,1.408079778,2.171508684,1.414778908,1.621071794,1.443452672,1.364203119,1.149811314,1.915764128,1.151953803,1.376650991,0.734914514
316,3.139916342,57.43036942,1.228913792,1.464806001,1.604999073,1.313945646,1.083124668,1.49189063,1.796277648,0.597705257,1.540022692,1.506236874,1.528814391,4.387141909,65.6582259,1.630757379,1.026184425,1.560487513,2.072062599,1.981884072,2.431804328,2.448995598,1.366408605,1.267386431,2.081965732,1.506974189
317,1.090017421,59.63661853,1.00116253,0.154089273,1.260160134,1.374289216,1.247255569,1.253075175,1.513909007,1.618327883,1.615686451,1.767978027,1.235363359,2.948510399,48.38584761,1.169428722,0.874241535,1.587542229,1.282507897,1.706958269,2.462310779,2.32528145,1.341977242,1.993220141,1.881953391,1.934646067
318,3.785814835,19.61663011,2.253405835,2.576968587,2.2366857,0.736307066,0.982837976,1.805134309,2.181866223,1.433759996,2.024035512,1.916438997,1.581411642,2.673833827,-22.08200367,2.075837245,1.577180617,1.464197571,1.662871002,1.084705656,2.107566102,2.429116331,2.089788478,2.341023781,1.639337244,2.105944226
319,2.972796484,53.69154676,2.251902898,1.58299643,1.940576421,0.773949794,0.955208629,1.114452676,0.695451972,0.780056885,1.397958931,0.922541518,0.689596607,1.894991112,51.76113133,1.011624812,1.673198849,1.509628245,0.469951317,1.363020565,1.766501931,1.332925268,0.826045327,1.337605308,1.035971459,1.264869072
320,1.9204295,28.96219543,0.308324199,0.715973062,0.418647501,2.181179308,1.108276434,0.640350277,0.912451824,1.036022671,0.695956733,0.26805252,0.639777109,0.643097509,43.33610825,0.473689582,1.075199066,0.66566455,1.067318451,0.368997924,0.415981956,0.718653821,0.461480001,1.131425706,0.651108281,0.587248035
321,2.38001542,27.17868748,1.383708251,1.24150137,2.141542928,0.756366729,2.069114282,1.568703652,1.161958369,1.487948857,1.829501842,1.802676586,2.430675971,2.194343803,39.54927425,1.463282386,0.780438818,1.146835437,1.161664389,1.906220479,1.977564435,1.698453844,1.882681242,1.722386405,1.716340766,1.911549383
322,1.557211851,2.866947109,2.02615736,1.039756616,1.162063351,1.32320639,1.567852693,1.768927721,1.963428117,1.432680693,1.218508566,1.165963669,1.29807106,2.533946601,27.20637689,1.360701699,1.253545185,0.905404213,1.60042153,1.761615237,1.44717218,1.433939939,0.814145385,0.561276942,1.208557337,0.953157142
323,2.637960341,58.1028326,0.946576472,1.580678435,1.185332388,1.200237992,0.479838825,0.993080177,1.091193423,0.450797282,-0.040990444,1.011828977,0.042013326,2.345009593,52.48239474,1.479645933,0.965339108,1.570518305,2.018192617,1.363261435,1.63373001,1.505842345,1.761192675,1.597485346,1.281735242,1.070820311
324,1.292391362,65.32701363,1.025207401,1.19413309,1.175468522,0.84629724,0.079461629,1.318546915,0.751167126,0.082500116,1.217913066,0.261799134,0.992204153,2.315204619,68.61767879,0.601679694,0.821692135,0.892310421,1.360614613,1.263684871,1.396804373,1.457204094,0.910150526,0.912477128,1.181996075,1.325045957
325,2.534616046,16.86457636,1.938560279,1.033131004,1.000565846,1.595604289,0.6343723,1.411104758,1.317822664,0.899242002,0.425526559,1.217146211,0.829095691,3.520197554,87.28596463,1.094806856,0.919736671,1.638487569,0.978411536,0.813536859,1.738037033,1.768698188,1.721573301,-0.120128323,0.80183791,0.569527292
326,1.636403276,58.55200386,1.354289603,0.939193689,1.622913365,0.964838639,0.692300532,0.892686336,0.520733681,1.255671585,2.095459192,1.55232951,2.152542378,1.212359769,-12.28794327,1.275944056,0.749248335,1.681194503,0.672375804,0.750336431,1.073216512,1.089623902,1.110691579,1.151114647,0.793129461,0.97036073
327,2.852673591,27.50962137,1.996481223,1.601800127,1.470855547,0.794994211,2.425827477,1.198719759,1.569079307,1.981390155,2.478130669,1.561133948,1.75444165,3.229207156,34.87924413,1.26208615,0.849166687,1.019347883,1.253088755,1.065018193,1.590873836,1.413127748,1.593263347,1.93758036,1.533605023,1.041192781
328,3.241408523,38.67798546,0.939649185,-0.064499819,0.504161763,0.721415204,0.865719721,0.63502965,1.089445538,1.0739923,0.842723394,0.733366493,0.784782489,2.774710809,60.76673173,0.300431783,0.746404045,0.307233126,0.833344971,0.934458129,1.957481432,2.349717731,1.971902787,2.096202949,1.660944601,1.791343439
329,3.496649795,57.29147254,1.45999604,2.119087703,1.593391444,1.814103213,2.198264845,2.860816886,2.435484662,1.703633592,2.136625366,2.092880901,1.857080831,3.366087202,78.1919367,1.623860268,1.704736046,1.554888976,2.336343041,2.659162573,2.007628208,1.720529706,2.005109009,0.75747042,1.722971399,1.035706283
330,2.733619755,73.89934558,2.626581397,1.7783591,2.083823905,1.647906029,1.865217529,1.929320421,1.798612559,1.027767579,0.224790477,1.699532005,0.892641955,3.571639557,95.94295146,2.651273184,1.842227587,1.266987036,1.642671442,1.545297801,1.55985272,1.455670283,1.167606565,0.699733117,2.304877916,1.186527956
331,1.659516412,58.59344853,1.082626802,1.439164124,1.589930278,2.056978451,0.87141251,1.245599802,1.455655527,1.299681034,0.811610344,0.926795304,1.805620494,2.827198476,12.77794151,1.471557541,1.808144738,1.232841735,2.216181527,1.204854323,0.931932153,1.654962712,1.61250728,1.685989027,1.623937706,2.343779145
332,2.076855189,41.45136802,0.301371802,0.674544504,0.601732988,0.738432618,0.382218304,0.994159859,1.202966031,1.853212411,1.348433405,1.654148381,0.937416382,2.412949601,-7.123746409,0.880488078,0.429148568,0.892781413,1.544736878,1.563487645,1.445002099,1.432638285,1.860095415,1.29507737,1.160395614,0.561067804
333,2.827477309,38.52352368,2.445469573,2.109229203,2.030271697,2.220342347,1.85798589,2.320814434,1.552938352,2.086578837,2.091241786,1.456159454,1.381103959,3.048073007,19.17052326,1.335654198,1.394269797,1.427596195,1.308182104,1.330206132,1.496192432,1.741323836,1.59160206,0.989815456,0.690250386,1.326876314
334,2.862288516,37.99906041,1.405239316,1.390623268,1.134666474,0.763715174,1.319457133,2.110245464,1.43114338,0.91722512,1.17649098,1.453034386,1.613341998,2.728451819,42.28988235,1.907232213,1.298604588,1.515484785,1.828973119,0.946860299,1.45611663,1.749679778,1.668817622,1.362475419,1.436963405,1.815841401
335,2.436158175,32.49956339,0.622868726,0.829531651,0.193300324,0.474808589,1.543580134,1.42137199,0.984330139,1.726052947,0.097005027,1.476056233,1.10312828,1.865656478,51.58063255,0.815453875,0.30559635,0.821689765,1.575834268,0.77726302,1.36490358,1.656587302,1.906518102,1.648035667,0.895097509,0.888364807
336,2.602846082,90.7668906,2.166668565,2.362284407,1.614169515,1.379463835,1.299525805,2.095506224,1.286985141,1.396473058,1.875178415,1.657355031,1.489872985,3.235590728,101.8958624,2.668149621,2.182009439,1.430153504,1.340420778,1.451002241,1.55438341,1.608689318,1.45887849,1.63655673,1.23971251,0.927898674
337,2.584170215,82.7254093,2.194872346,1.898509138,1.231479887,1.520248661,2.21380617,1.880064482,1.667276655,1.382535767,1.740071153,1.448446368,1.985552763,3.876408813,31.17482131,2.225092775,1.755420371,1.979950947,1.873725332,1.313689463,1.324618242,1.731860327,1.908666413,1.733268022,2.37118575,1.717915048
338,1.91272426,26.22934032,1.52585873,1.717203208,1.632328793,2.415232815,1.382235195,2.205721411,2.582019219,2.612683629,1.582661937,2.008416425,2.134358956,3.855126832,23.48885688,1.784944078,2.125538932,1.947194406,1.813683249,1.556553589,1.959554835,2.38107173,1.748406517,2.640980702,2.317627321,2.255154346
339,3.11368099,66.26173596,2.144715209,0.881723102,1.77733101,0.5325067,1.065402505,1.619070528,2.175295744,1.106598675,1.5023997,1.292701808,1.464672368,3.436808546,57.6452448,1.715861299,1.793980653,1.431736414,1.552273997,1.422522005,1.965642151,2.231284368,1.960441229,2.394792421,2.245097745,0.871504642
340,0.585423377,67.02993373,1.752606747,0.277971601,1.282495316,-0.000193561,0.960021742,0.914988959,0.523276597,0.508644075,-0.755580212,0.566351246,-0.126941965,1.415534031,109.4798128,1.35033341,1.704251509,0.758967139,0.634064667,0.55444811,0.771362125,1.049348071,0.238707794,0.233174626,1.009364688,0.233247084
341,1.725199875,53.98303002,0.921149698,1.128555682,1.269336373,1.116224745,1.173390587,1.529831256,1.335404869,1.223033889,1.605706779,0.353892168,0.337745015,2.11227425,-4.420033667,1.266129999,1.091264869,0.728265536,1.31447257,0.847823409,1.05561181,1.016826083,1.352822188,1.656761283,1.06030068,0.731085381
342,2.006172711,72.84746792,1.822232657,1.294487044,1.474206908,1.865032576,1.179960144,1.999886995,1.889967277,1.351089802,0.690091905,1.152331415,0.340066695,3.283441564,53.8623601,2.042397776,1.581079937,1.355677156,1.586798122,1.928988009,1.990055153,1.502973271,1.450332164,0.753804425,0.9714316,0.41477947
343,2.093555264,104.1297105,1.746332085,1.323342431,1.034067595,2.325590029,1.792762676,2.571992623,2.008113532,0.426782381,0.290699253,1.83216285,1.658637705,2.493230495,109.9942268,1.51777643,1.176982013,0.893762794,1.747740739,1.327777843,1.358037532,1.466375965,0.598216253,0.29331593,1.052955013,0.852580978
344,2.759607624,30.58524393,1.636258738,1.061564137,0.497320075,1.324958293,0.925605806,0.73781723,1.103047358,1.032261204,2.134859664,1.770260003,1.164953226,3.019037214,26.38276488,1.148553873,1.276217931,1.148829459,1.385886708,2.059189677,2.090328778,1.441516255,0.906088467,1.802085979,1.553864169,2.377649156
345,4.867020096,113.9750478,1.995592756,2.292304509,2.8606464,2.455437711,2.445163082,2.916050266,3.370495315,2.238482775,1.893874555,1.773203738,2.351403234,3.745621403,83.97974617,1.700955236,2.126487521,1.883873434,2.653808356,1.781595706,1.720974282,2.122692981,1.405204423,1.916274216,2.655795633,2.726001913
