ID,w3-assessemnt-result,w3-reflection-length,w3-1,w3-2,w3-3,w3-4,w3-5,w3-6,w3-7,w3-8,w4-assessemnt-result,w4-reflection-length,w4-1,w4-2,w4-3,w4-4,w4-5,w4-6,w4-7,w4-8
113,4.64184683,8.97271133,2.400178479,1.669943735,1.931948422,2.885333938,2.662939817,2.366814631,1.815009941,2.063486076,2.725631659,-10.42795644,1.16358252,1.819109828,1.388184843,1.397368274,1.05696062,2.228853448,0.893240817,1.612522113
114,3.053526799,57.0404866,1.332156727,1.153807787,1.267944611,1.223051161,1.604560317,1.457130976,0.66647007,0.586985746,4.216720197,34.70333702,2.228690398,1.795179689,1.856969995,2.667311902,2.521349793,2.26451493,1.366952677,1.428962588
115,1.998878369,75.51750623,1.180256068,1.472031425,0.281916827,0.816886824,0.9214935,0.537077855,0.735220233,0.929928071,1.295425764,-4.651782183,0.802584565,1.253292597,0.606294871,0.400364587,0.411069697,0.840346339,1.120629718,1.222277292
116,3.310618358,3.425903596,1.4251256,1.669813995,1.435764716,0.808533277,0.914907526,1.435274624,1.68248884,0.444515312,2.416046847,4.249742322,1.162789151,1.433244375,0.641813685,1.074928982,1.257921392,-0.007905308,1.263864733,0.391187859
117,2.519531901,35.49103271,2.027525784,1.347870813,1.826491218,1.665515404,1.869774547,0.086216525,2.237164837,1.049512978,2.530093965,-3.070618979,2.850917512,2.388524326,1.969494547,1.498572054,2.234428252,1.543091315,1.655953422,1.686411447
118,3.108683622,66.22130373,1.82751231,1.672706016,1.59468454,2.532371495,1.546103755,2.018063792,1.376643724,1.172430819,2.812683637,73.93149732,1.848733615,1.624987894,1.972173439,1.618434936,0.808450255,1.372196234,2.25208278,1.376875764
119,2.551561577,80.09687547,1.079737661,1.772477874,0.401618932,1.2470659,1.469616123,1.980546039,1.39713273,0.779418161,3.490298796,36.21623759,1.321272231,1.501223574,1.311398521,1.958333604,1.344091329,1.700890169,1.39253641,1.1011669
120,2.142405606,63.43306321,0.86284225,2.190713981,1.544092527,0.997006856,1.097824798,1.807369937,2.294610003,1.301846669,3.645150738,73.48814178,2.144900359,2.191690528,1.158834566,2.399904852,1.421227655,2.721474395,2.488461776,2.78212132
121,4.182107239,38.1845719,2.170879303,2.184467439,1.599379051,1.625269774,0.971554893,1.637457411,2.094178079,2.430487217,3.282374235,38.55839855,1.543695134,1.160017016,1.639785428,2.149991676,1.08851478,1.578751552,1.90637453,1.113516473
122,1.925795089,55.25323697,1.088772584,1.182375284,-0.725588386,0.109848844,-0.115673705,0.746791473,1.178235109,0.331985613,3.247872182,56.50034857,1.761994576,1.588660445,0.414610772,1.745471016,1.355323745,2.239825678,1.498820089,1.552237673
123,2.657702717,58.59587022,1.616113456,1.43698216,1.380555358,2.267997694,2.003736892,0.791670302,1.193051685,0.684045214,3.337032802,62.67886921,1.984929425,1.368481959,1.67548546,1.767440497,1.462779332,1.861314566,1.813636142,1.695681604
124,2.409488447,63.06626756,1.090034001,2.262383252,0.779187738,1.876703425,1.66678226,1.11468173,1.231052843,1.506870841,3.272331293,61.330686,1.361261585,1.418534321,1.362678832,1.087203181,1.078858294,1.943140524,1.703774769,1.597018646
125,1.352019918,35.21065109,0.216928432,-0.330031025,0.364714639,0.604300646,0.46585755,0.704423081,1.242980272,0.421105444,1.665904197,29.43713885,0.896852513,-0.808334165,0.014862443,0.701229204,0.627288639,0.579339241,1.499534398,1.196884545
126,1.977439597,75.21535535,1.002587589,1.224147334,0.755091299,1.376456441,1.8067717,1.883012281,2.54928544,1.347887648,2.850760218,49.08225747,1.418538639,1.842001474,1.542145878,1.878243321,0.646554636,1.070095377,1.804588199,1.495381693
127,1.134244123,30.78247553,0.482759055,1.233051949,0.9153863,0.513379505,0.081488229,0.143404298,0.630030062,0.066328245,1.664928351,18.24400769,0.505270778,0.468942721,0.827665039,0.707797677,0.906507803,0.408602598,0.787130963,0.588929606
128,1.474263202,69.51046518,1.256914814,0.83740994,0.869927173,2.339695425,1.713165165,0.682271295,0.839827383,1.044915614,2.80228741,108.1149876,1.604738164,1.197308919,0.827446292,1.579973694,0.745812134,1.076126118,1.718179879,0.773496289
129,0.118102629,57.8064858,0.469416456,0.383891884,0.094252434,1.784798545,0.215032001,-0.23532282,0.368642819,0.772284558,1.618025348,55.69178808,0.506483625,0.662936952,0.584117819,0.474504492,1.535397984,1.142286773,1.295582351,0.640494929
130,2.315359155,75.23570285,0.748436487,1.109792895,0.604635437,0.414838785,0.757911854,1.273229043,1.490395506,0.566000602,3.073913985,81.79111058,1.497764637,2.083744923,1.725277979,1.25162105,2.104293724,1.478011782,1.057940362,1.543646438
