ID,w3-assessemnt-result,w3-reflection-length,w3-1,w3-2,w3-3,w3-4,w3-5,w3-6,w3-7,w3-8,w3-9,w3-10,w3-11,w4-assessemnt-result,w4-reflection-length,w4-1,w4-2,w4-3,w4-4,w4-5,w4-6,w4-7,w4-8,w4-9,w4-10,w4-11
87,2.226084211,45.13005839,2.191698222,1.833147852,1.445353006,1.044632413,1.141834149,0.732826229,0.753135922,1.363560934,1.143400422,1.068691932,0.781057881,4.131804155,97.13314489,1.990255075,1.485088226,2.309815598,0.368483887,1.491694801,2.20336528,1.87254725,1.644153221,1.413838531,1.44021327,1.384056028
88,3.286109446,49.24256766,1.363310502,1.87366357,2.876014318,2.138289846,2.214454292,1.986738098,3.109782467,1.254232737,1.446861375,1.303433455,0.827500276,2.302840376,25.09204134,0.995504507,1.276529492,1.28865694,1.718991291,1.839944647,1.672105159,0.960104042,1.096797666,1.055770029,1.534536924,0.746471896
89,1.55631174,89.37500953,1.383808498,1.425730468,1.30099963,2.563506283,0.864104293,1.075360929,0.686560693,1.167373442,1.421301446,1.303174378,1.025358781,2.871987895,50.08567713,1.633363904,1.432686103,1.939262489,1.677007239,1.025705565,1.518951084,1.503952502,1.672068895,1.270231118,1.659154948,1.230150467
90,1.506441175,93.91663844,1.983527776,0.841385996,1.033015055,0.477772855,1.289188407,1.955073157,1.260099001,1.652040026,0.718777286,0.744805102,0.531516706,2.793759017,85.9402393,2.116131798,1.588372967,1.261716456,1.431988784,2.046478847,1.918444407,1.946647884,1.205057449,0.764912647,1.869296394,1.536148335
91,0.907280231,65.10513936,1.182912013,1.477157755,1.064990072,1.395793792,0.894475726,1.800013918,1.139813599,1.355851957,0.782190882,1.727452233,1.259648314,3.297509061,134.6728453,1.228409696,1.867461862,1.521204276,1.69201558,1.583013411,1.559094653,1.618025008,1.005473964,1.882428186,2.263659839,2.660071765
92,2.392811181,65.58394881,1.585014166,2.288207115,1.444140172,0.9740144,1.425492258,1.61253162,0.873614434,1.020454666,1.009984613,0.512372959,0.93849238,2.583079304,64.05027665,1.378780812,1.120774271,0.520097018,1.157883852,1.359006759,0.889645579,1.493549967,1.437827209,0.089482536,0.602079245,0.976476027
93,2.769513334,3.811429771,1.21284149,1.313144528,1.586895521,1.265464444,1.465081566,0.916129657,1.970854934,1.398292136,1.269783191,0.373699982,1.426349956,3.973308614,58.39411224,1.908097301,0.651187389,1.721770911,2.094186399,1.31382262,2.396867076,1.955981631,1.509598219,2.066449366,1.621202727,1.724064377
94,2.972726356,90.78416134,1.596671917,1.066631225,1.355319158,1.518071774,2.050466164,2.860930482,2.899432227,1.815105862,2.281208315,3.140187473,2.47065853,3.332112453,26.10048319,1.766559725,1.463999914,1.00336461,1.749880955,1.743787363,1.74800707,2.202982133,1.926422357,1.427637948,1.609940345,1.895354488
95,1.626446232,12.82373522,0.505670091,0.515430126,-0.565787954,0.219086159,0.954505287,1.430458801,1.169882564,1.024683487,-0.53061477,0.638051775,0.082860303,0.942444291,28.42306132,0.272960103,0.08274563,0.472313611,-0.063570218,0.019321959,0.576390193,0.702495633,1.106285467,-0.61756385,0.520801584,0.23958882
96,3.165397659,69.75086297,1.8691059,2.468884892,1.830974074,1.99450328,2.027966707,1.639644925,2.056465732,0.915958913,1.056364897,1.963649573,1.548569079,3.712492516,83.65259448,2.087273313,2.421196222,1.567881868,1.769488254,1.378227841,2.347683964,1.975090568,1.953720068,1.620535591,2.288351535,2.278126332
97,2.905082135,97.23083675,1.417543476,1.160550178,0.932426325,0.041145743,1.462590989,1.996303336,0.897715538,1.170767857,1.366553594,1.376283667,2.253340601,3.548421331,69.5214767,2.482629586,1.851776668,2.405593645,0.329878069,1.779108199,1.446210791,1.515975077,1.339596305,0.944590162,1.716088369,1.122074382
98,2.825730424,19.34207915,1.308520864,0.510890345,0.800014708,1.693536635,1.173496213,1.39846811,1.226721469,0.985033735,1.791044165,2.223264573,2.141574324,3.145167118,-19.6915122,1.583477205,0.746452018,1.319124941,2.295359095,1.224506193,1.741939814,2.012815119,1.519094756,1.833699458,1.401022231,1.850443431
99,1.413611792,28.29412137,1.894897842,0.530644538,0.861127475,1.985531387,1.160680717,1.584121251,1.704173129,1.913380105,2.002043838,1.436976921,1.864602904,1.867031847,-8.956904315,1.301055189,1.406607883,0.835808803,0.612141842,0.382964861,0.880140756,0.748983422,0.825720372,1.602898266,1.656866815,1.437910707
100,3.520384556,43.2714475,2.317291765,1.957733746,1.574494166,2.379706157,2.136751085,1.88793415,2.152468437,1.888596193,1.84856605,2.951295063,1.740881428,3.323945858,23.13007856,2.502025102,2.432179778,2.601416034,2.251392729,2.852718843,1.491640451,1.713993154,2.444377702,1.616012578,2.831682066,1.44914142
101,1.151850611,46.60320868,1.645605711,0.932361532,0.994458265,2.308032496,0.774617279,0.485056277,1.041001495,1.121573676,1.144796688,0.737602312,1.224224006,2.814835689,60.18890297,1.47061729,1.798797226,1.26580848,1.420212364,1.39409397,1.004051223,0.839924432,0.585378686,0.848178043,1.233365952,0.799641274
102,1.868346262,54.49737169,0.959441072,1.127026776,1.537376452,0.510664256,0.479033898,0.831088373,0.693027732,-0.393993184,0.712708563,0.707232264,0.158167036,2.072852938,84.64352086,1.040531023,1.255707307,1.498980014,0.204432061,1.38215999,1.196970672,0.98558894,0.039239127,0.868504104,0.773435631,0.839269122
103,1.477060544,48.08820878,0.925369,1.979978417,1.640218824,0.834717151,1.19172701,0.815408722,0.806086435,0.726938762,0.792258197,1.276450048,1.276960904,2.172949082,45.8215777,1.247081066,0.45060802,1.326829223,0.965153578,1.399242305,1.121605233,1.509906611,1.039270449,0.832223951,0.728285176,1.297602746
104,1.877986612,60.8208114,0.784407347,0.608250883,0.551397822,2.318983298,1.149674851,1.63538971,1.232134103,1.371854931,1.570006495,0.853516878,0.73873631,2.359259436,59.32857238,1.549539139,1.82399185,1.036256368,2.05268136,1.872348656,1.318775251,1.357206062,1.632103735,1.2794706,0.498672102,1.267791514
105,1.657232687,41.78135399,1.791773152,1.227038442,2.387999408,1.097991305,1.365023251,1.216814842,1.371694325,0.745865466,1.153508559,1.697461593,1.447706517,2.632822068,57.86247022,1.441732007,1.696971519,1.209001773,2.031684132,1.244630173,1.260066314,1.653072726,1.87665525,1.690098962,2.153585261,2.020617163
106,2.192540359,73.30279571,0.455456911,0.606866069,0.882300077,0.153074334,1.416487263,1.710979405,1.452988981,1.204913206,1.186801442,1.550955661,0.809035232,1.686865954,33.44075379,1.55353136,1.029138818,1.479871563,2.510615335,2.335955466,2.171267268,2.348379504,2.260339636,2.170841359,2.035097239,1.567355199
107,3.844455894,40.78623206,1.501759087,1.631858419,1.144631369,2.382986788,1.149060664,1.858323864,1.467526724,1.13791786,1.047029257,2.514065186,1.731851881,3.408461752,4.260570019,2.368693965,1.752621004,2.225656265,2.006149885,1.856311419,1.312210954,1.723884273,1.355584999,0.625149888,1.444986504,1.66850029
108,2.305114935,39.57987593,0.9992173,0.461434603,1.144520889,1.327827936,-0.304678343,0.957006919,0.501730367,-0.478768998,0.735624741,1.186151649,0.466317288,1.903595961,64.42427496,1.475416581,0.340126098,1.207435121,1.475552544,1.396725015,1.188613232,0.829488368,0.944819267,0.331933729,0.457341941,1.127834733
109,1.898709592,78.19142182,0.601181346,0.792277351,0.488497374,0.423648712,1.14061301,0.580776862,0.59187339,0.831999645,-0.744314974,0.421699989,0.117569823,3.088753881,6.706605967,1.476502025,1.203065163,1.171748876,1.30603071,1.440225092,1.268634077,1.601828469,1.861972316,1.824207066,1.575518507,1.078835169
110,2.484422367,24.69029547,1.579789389,1.17965152,1.710847198,1.115047843,1.308208659,1.925938034,1.710063762,1.339490274,0.46536261,1.611727706,1.157838219,1.793264155,45.82479669,1.184717208,0.514590394,1.241291627,1.319587669,0.624666418,0.262644501,0.904052257,1.277916448,0.232717094,0.176605501,0.387586462
111,3.340014356,72.37608911,1.486045252,1.413334385,1.419249523,2.12453921,1.651037592,1.610490935,1.586375435,1.73548917,2.392312102,1.718197368,1.342610369,3.04770336,22.06794386,1.343723733,1.097887083,1.425975212,1.345960478,1.737981478,1.212497789,1.004440048,1.63773259,1.576670078,0.950024362,0.64074899
112,2.322123379,70.82806999,0.90793332,1.552959201,0.488978665,1.851186862,0.615646181,1.116818538,1.445608868,0.106641295,1.576519162,0.932193793,0.927974903,2.217888696,23.2496456,0.234234221,0.000797502,-0.064779938,0.599759873,0.618481354,1.09822835,1.356749092,0.992376679,0.962284045,1.091448722,1.714391016
113,1.55406183,15.88465083,0.278728495,0.876183603,1.33945954,0.476976938,0.659152527,1.360142928,0.943563701,1.942771603,1.023127187,0.60385467,0.673359231,2.344813007,40.15688479,1.638694417,1.590599907,1.684409634,1.625030011,0.720963512,1.76669915,1.587904563,1.751795019,0.98666607,1.479120369,0.58278999
114,1.815251632,5.765091879,1.083369863,1.21470282,0.96001308,1.19617662,1.470770663,1.096774697,1.724857782,0.871324291,1.857211599,2.085492414,2.243655102,2.484269116,13.74666077,0.85097463,0.510930439,0.410181316,0.77404776,0.918143864,0.508969845,0.72317818,1.368329908,1.807163681,1.360470367,0.915111125
115,0.647838785,8.165547074,0.778713267,0.784133809,0.921897618,0.670995828,0.354266023,0.867483022,0.24109243,0.779545877,0.922782272,0.863925694,0.087944821,1.992735237,17.96273145,1.673619783,1.290378671,1.465507413,0.943256906,0.978085859,0.921150238,1.137421797,0.797074814,1.009835647,0.14902933,0.100043102
116,1.052658925,24.49885164,1.364272967,0.657249416,0.98651851,0.677894673,1.337413701,0.838686896,0.718683696,1.008694593,-0.055226488,0.313866451,-0.120224193,2.811643904,9.538405563,2.110955956,2.189421632,1.453573624,1.03391603,1.727957584,1.368231009,1.415909451,0.886655764,0.559800285,1.710571697,1.487517998
117,1.437124919,88.61825969,1.748366312,1.872265241,1.872976004,0.409040659,1.480088505,1.545631799,1.31334622,0.693674737,1.468636798,1.127034319,1.777984814,2.225702066,39.0539943,2.058574184,1.634063267,1.381652113,1.698123905,1.042258667,1.124631086,0.874886242,0.642648299,1.613461544,1.315184762,0.996239517
118,1.530096657,-12.90479022,1.500835032,1.203194208,1.14920709,0.858429539,1.42019689,0.514698666,0.783675368,0.519641594,1.855192258,0.996708988,1.105436337,2.505981363,5.835298702,0.910831941,1.255044477,0.979830536,1.157132583,0.854676764,1.261577619,0.95544227,1.589378701,0.24657068,-0.103704282,0.529001539
119,1.659903646,61.77792252,2.344164169,1.98129,1.26299744,0.999367287,0.966488703,1.699639871,0.972521424,0.74404374,0.929262929,1.647376724,0.868972366,2.985879299,50.42047651,1.868942232,1.268215861,1.650279091,0.709612218,1.665000136,1.373506564,1.208544367,1.314936505,1.228094121,0.837473991,1.054713723
120,3.399255986,128.9165377,2.235333729,2.105941844,2.243711273,1.255066692,1.057638506,2.735904911,2.381848736,1.619273616,0.564645416,2.202647497,1.513000952,2.637924991,81.98400321,2.116322728,2.336960574,1.537511346,1.588151546,1.157125873,1.966257594,1.968015061,1.888760025,1.078281833,1.993026187,0.743720193
121,1.91794881,60.64579989,1.248757972,1.018885728,-0.023114365,1.793614009,1.91159937,1.959391647,1.352121059,2.099535006,1.431147305,0.965029507,1.499687243,2.460806836,13.72499492,1.62242983,1.215839246,1.779945287,2.26073433,1.479519129,1.308168982,1.434281005,1.327456122,1.197900709,1.212418976,1.856477073
122,3.483301689,47.93106215,1.855408498,1.542547671,1.532233263,1.173758287,0.827643381,1.329275067,1.424192309,1.002553564,2.065638041,1.979260209,2.21878183,4.233113081,39.53279578,2.004920703,1.692360401,1.434798744,2.969897488,1.700260225,2.152953619,2.549571396,2.938684385,2.071076013,2.840739728,2.309392733
123,2.957848348,60.70162922,1.689331249,2.424160382,2.161901832,1.664465482,1.272186489,1.336219811,1.136966883,0.142603974,0.302581626,1.038413438,0.616549212,2.991847656,75.95453839,2.108111782,2.44454308,1.944674583,1.980316304,1.905649701,0.777037563,1.258627882,0.763305659,1.113549476,1.787726229,1.095074132
124,1.321633055,69.55259493,0.990280391,1.268460357,0.494771435,1.288768063,0.367557022,1.224277755,1.482827308,0.672548721,0.323207155,-0.164564363,1.14127466,2.662825615,103.9474725,2.464127753,1.657374093,1.456637162,1.404160975,1.105371441,2.335979994,1.479122923,1.211628582,1.14600811,1.14224998,1.250700556
125,3.416259568,67.31946366,1.250768218,1.074111813,1.949494176,1.22719405,1.174214828,1.808044249,2.050043266,2.376141608,2.09966306,1.446468193,1.945567895,3.99729906,21.71891625,1.401833785,1.799689619,1.258136479,1.397203629,1.355567851,1.742117205,2.348240528,2.009031062,1.979241651,2.369002419,1.683713698
126,2.803678476,13.12925016,1.101301509,0.816444343,1.412838936,0.816119404,1.457948787,2.24490283,2.187829557,1.383936235,2.294232339,2.020729256,1.649902778,2.810596752,23.35209884,1.331660045,0.515978833,1.082121408,2.186585653,1.183077234,1.916470848,1.221167502,1.599253283,0.875304894,1.23043542,0.898895342
127,0.019540472,55.11057735,1.541415352,1.36884575,1.487116758,1.164849368,1.387009022,1.421602382,1.276877043,1.372693042,0.295636802,0.421527363,0.280682664,1.217059231,61.26827542,0.733926749,0.92013237,0.350363222,1.187973562,0.693796361,1.305916377,2.013056562,1.126729157,-0.240486284,-0.161384785,0.291303719
128,2.229089753,16.83198849,1.059477567,0.450368952,0.771239119,-0.21790692,0.308290307,0.404237129,1.351248394,0.612196719,0.689881392,0.848530443,0.784122006,2.28381597,-2.866367832,2.006933183,1.602352393,1.30955642,1.285360465,1.237722071,0.836446148,1.236824369,1.181741184,1.459692514,0.878542971,1.283215855
129,2.224017032,75.67959533,1.484211288,1.718843807,1.719677798,0.269317707,1.209899546,0.929996651,1.040298402,1.480966211,1.209022916,0.726792689,0.891732578,0.922065643,86.64463312,1.274161714,0.962017297,0.745302294,-0.090241091,0.255838196,0.269379363,0.205171256,0.49105098,0.834895837,1.140598613,0.227350157
130,1.809898692,58.97492943,1.004008086,0.965758877,0.677191045,1.727665095,0.385097335,0.464440991,1.211427662,1.018614769,1.231270818,0.921557829,0.261741082,1.990096553,22.47014165,1.030416783,0.929625318,1.006351452,0.742248208,1.138686153,1.851112293,1.37514863,1.369376805,0.75050369,0.757518643,1.064198346
