ID,w3-assessemnt-result,w3-reflection-length,w3-1,w3-2,w3-3,w3-4,w3-5,w3-6,w3-7,w3-8,w3-9,w3-10,w3-11,w3-12,w3-13,w3-14,w3-15,w3-16,w3-17,w3-18,w3-19,w3-20,w3-21,w3-22,w3-23,w3-24,w3-25,w3-26,w3-27,w3-28,w3-29,w3-30,w3-31,w3-32,w3-33,w3-34,w3-35,w4-assessemnt-result,w4-reflection-length,w4-1,w4-2,w4-3,w4-4,w4-5,w4-6,w4-7,w4-8,w4-9,w4-10,w4-11,w4-12,w4-13,w4-14,w4-15,w4-16,w4-17,w4-18,w4-19,w4-20,w4-21,w4-22,w4-23,w4-24,w4-25,w4-26,w4-27,w4-28,w4-29,w4-30,w4-31,w4-32,w4-33,w4-34,w4-35
30,3.125729055,10.01382598,1.543775497,2.287600327,1.429620266,1.585617728,0.773899191,1.955665742,2.187465889,2.295517541,2.407360546,1.736620582,1.758808148,0.448658756,0.727542706,0.918249858,1.54679914,0.880638281,0.923585512,2.019140806,2.204988292,1.427239953,1.770665693,1.061023083,1.092029015,1.811838718,1.378391776,1.102215201,0.775649658,1.45504617,1.047121989,1.493151615,1.53827219,1.028327939,1.134703193,1.741823051,2.683988652,4.408041559,97.23218071,2.273646274,2.732020996,2.4216785,2.140004964,1.709087709,1.659114023,2.533700711,2.279383899,2.655546407,2.576073594,2.265196561,1.575172443,1.068915244,1.431067934,1.935481322,1.925156293,2.304577154,1.885791059,2.167776292,2.386184504,1.967726183,2.410385929,2.180006267,1.921012371,1.99137492,1.727733762,2.062889562,2.321875119,2.390601507,2.585438375,2.608455049,2.540086511,1.877912566,2.071807393,1.942175482
31,1.505579855,40.24996069,0.82374002,0.598865938,1.190058134,0.842682663,0.692801901,1.297757743,0.703433946,-0.168095249,1.078862807,1.119655498,0.78017486,0.991132449,1.800690131,1.997576445,1.10808007,1.693055595,1.19800076,1.580178839,0.709309982,1.574960831,1.928315507,1.153374752,0.435804295,0.766931232,1.098262852,0.808701839,0.949261514,-0.398250228,0.132756145,0.27296065,0.739443367,0.423070033,1.02429932,1.221925456,0.976418872,1.654828471,9.135171009,0.481361776,0.671996322,1.107119566,0.733791732,0.269361838,1.003496294,1.20604087,0.026809809,0.847178195,1.107582586,0.773289098,1.4028349,0.616641602,1.993793876,1.8558036,1.877417198,2.635458297,1.234500692,1.78524264,1.425764109,2.111723211,1.022672313,1.012459079,1.448763854,1.306648994,0.751338688,1.582697476,1.163476095,1.000527825,1.866294666,1.308628172,1.260007441,1.489314831,1.536736589,1.455582476
32,2.263583211,48.07704047,2.206788676,1.029991839,1.32368675,0.550220524,1.36468217,1.274542614,1.067710196,0.800230035,1.030042762,1.240888687,-0.075779654,1.60991802,0.661552968,1.466568624,0.960256271,0.723450359,1.28850717,0.870996716,1.188301031,1.170752103,0.377946722,1.560797443,1.851746372,1.741084734,1.817761182,1.423265975,0.962912094,1.703546412,1.324139685,1.025612871,1.617302226,1.535557739,1.687259939,0.128484844,0.29840736,2.311272364,93.12952763,1.179566987,0.474611206,0.89884365,0.883304857,1.069242915,0.617658123,0.767665359,0.75280746,0.84019329,0.844412708,0.662428195,1.36215226,0.464117927,1.115748458,0.273636227,0.66287077,1.417378459,0.797152797,0.430620753,0.463540164,0.956163912,1.326466624,1.803933779,1.980759005,1.207229527,1.290360039,1.293418549,1.610882822,1.69425535,1.550263346,2.091496399,1.639276521,1.271705548,0.968224368,0.753907115
33,3.621442662,57.48083346,1.487351075,1.21673341,1.772251343,2.551087624,2.07517855,1.309285595,1.113300279,1.272663153,1.439114689,0.718529784,-0.015243252,1.344483398,1.387209889,1.505524894,1.714175623,2.120470327,2.088870746,1.441226379,2.671394137,0.802905571,0.778809232,1.588235552,1.784023364,2.15906168,1.816732215,1.28254781,0.744762843,1.604915587,1.395365868,1.429919075,0.937308668,1.098603528,1.638820831,1.583568313,1.690872631,2.72802383,15.39484637,1.356008013,1.044356458,1.447168583,1.759945881,1.747829479,1.030254241,1.098033204,0.766424768,1.46989172,1.231758888,0.766237493,1.786271555,0.803914126,0.966274784,1.961715601,0.837253622,1.31959483,1.495470431,1.224619378,0.712566375,1.601400402,1.925571606,2.04762006,2.479124804,1.480378594,1.746386187,1.598527741,1.77676053,2.057272201,1.946731853,1.845720509,1.77747537,1.839756827,1.347992316,0.926315388
34,2.810625068,46.80007538,1.05267761,1.869017644,1.960900667,1.217142755,1.942563244,1.605989579,1.59461611,1.802392484,1.34294778,1.869497601,1.25948145,1.54411392,1.481399862,1.036475887,1.577048977,2.572443718,2.378219338,2.492388479,2.081461958,2.026780045,2.089401505,1.959320035,2.480460928,1.739718055,2.164098856,2.154062794,1.456124707,1.383992201,1.670874651,1.80922573,1.546985503,0.768860775,1.645652203,2.436654708,1.767860171,3.045669139,14.8527705,1.56995844,0.882167819,0.853337326,1.114452017,1.165208846,0.479187273,0.782607779,1.329553103,1.127673003,0.718829895,0.85554639,1.854243205,1.112018785,0.459719258,0.581144169,0.721237635,1.442106888,1.237175524,1.998687261,1.180137589,1.305711549,1.445808928,1.169214086,1.43375976,1.339367016,1.618199412,1.61966865,1.041372257,0.899124837,0.565520754,1.36084436,0.996463611,1.563519519,1.114234001,1.226130493
35,2.43404964,27.27348933,0.790687661,1.749023352,1.090765919,1.50235552,0.811784376,0.984648698,0.854134792,0.934348917,0.6242399,0.899442853,0.601080086,1.799990162,1.284811024,0.988666468,2.358835865,2.309333144,1.557123387,1.515606267,1.82400018,1.67027392,1.360252405,2.009740475,2.557237587,1.486412596,1.390828519,1.216522923,1.747004801,1.489155003,0.801253237,0.942258452,0.796540037,1.349594922,1.979175707,2.545689952,1.338393842,2.796518137,-29.21044482,0.531495252,0.959406382,0.397576802,1.332831893,0.641780546,0.799677328,0.744503459,0.227950173,1.249299707,1.277864856,0.923816942,1.470285579,1.521307261,1.850603129,1.266780787,1.173811973,1.591191621,1.619872693,0.700388804,1.027841157,1.165045817,1.479862954,1.434386209,1.37320935,1.559902478,1.02110346,1.317655269,0.699172195,1.388072241,1.527128033,0.900285225,0.732654836,1.273019447,1.95255561,1.148212126
36,1.080137245,19.60967945,1.056005791,1.375681948,1.34963753,1.873618611,1.180078936,0.577289913,1.225129028,1.01714383,1.037277164,1.269340913,0.748901471,0.889127262,1.119741159,0.571731734,1.275491089,-0.029022489,0.495215793,1.013007946,0.633199536,0.956541347,0.760715523,0.015467859,0.471867416,0.913390662,0.862632474,0.244700918,0.664863534,0.0943928,0.421889935,0.500066036,0.540083733,-0.054264132,0.949245396,1.324488746,-0.015877096,2.413338551,30.74638166,0.697327605,1.579136916,0.787793708,1.373517462,0.813880581,0.861709671,0.319428717,0.926534622,1.502917368,1.40303985,1.038422248,1.262467295,1.226529805,1.654945856,2.451254235,1.930647352,1.228342823,1.248704296,1.131279059,1.705123328,1.156637421,1.939153142,2.079143772,2.206412109,1.677709422,1.702586826,1.968574052,2.232830186,2.220878744,1.845801761,2.060197856,1.735697309,2.050177627,1.767025663,1.111161361
37,2.800536685,-0.857694481,1.349105638,1.497979846,1.323792115,1.116627133,1.331105024,1.439584661,1.17895028,1.377421,0.343139205,1.526063909,0.479328656,2.048074292,1.631790602,1.386281157,1.665265592,1.7616856,1.661806357,1.637873958,1.421861177,1.378107422,2.270447849,2.560446669,2.18425668,1.963577414,2.266494374,2.205402155,2.233634672,2.569254271,2.366297648,2.636461241,2.514904257,2.019130731,2.192028759,1.170693039,1.216928939,4.55715971,-16.54764052,2.593622945,1.766490708,1.890568549,1.836266517,2.113215752,2.120603192,1.646542121,1.649623737,2.099869456,1.660502536,2.631220794,1.829209646,1.778634385,1.248611732,1.873706089,1.790748804,1.459484054,1.967943539,1.256426953,2.117018725,2.629170755,1.786713368,1.801246456,1.772587434,1.63232759,2.112700508,1.605540123,1.411702471,1.22872451,1.356659919,1.280103028,1.519046422,1.371961839,1.451081686,1.67355381
38,3.877935974,-30.67347241,2.058214641,1.412042061,2.740561153,1.524653171,2.510346598,2.398299962,1.570617202,2.088257962,2.555121019,1.586017595,0.730674391,1.925554439,2.307648539,2.231048273,1.707500073,1.432528295,2.748693528,1.145757698,2.542533734,2.219410877,1.661118359,1.977281068,0.964418217,1.821776392,1.249141574,1.114315121,1.450779517,2.347699396,1.468507094,1.634662597,1.721165892,1.984879774,2.347644308,2.245942497,2.742599563,3.841737275,-12.41003492,2.359567431,2.303716319,1.704374379,2.164950834,2.373460309,1.521911027,1.702962763,2.167115577,2.170676359,2.209743333,1.58097742,2.844353422,1.732197128,2.336710944,2.572437001,2.072032313,2.772050304,2.031060506,2.423151444,2.299976185,0.992984766,2.113477493,2.296402821,2.276880909,2.058441175,2.252794987,2.564911651,2.358780775,2.383176178,2.264624825,1.747707486,2.068513167,2.302123906,2.255221974,2.429283993
39,2.944113728,9.208689346,1.735200238,1.391750972,1.652639197,1.852370113,1.753399684,1.107235894,1.986391014,1.633485406,2.076178705,1.057440867,1.605978016,1.419311454,1.613397766,1.990311127,1.433146472,1.262367617,1.434268691,1.01278628,0.717994348,1.182798138,1.034220367,1.466198095,1.516642112,1.919588066,1.706528676,1.506248781,1.152020544,2.307917763,1.152313188,1.134093498,1.01593327,1.570438577,1.329322867,1.730862656,1.570292758,3.980975702,-25.6777873,1.832071047,2.312004709,2.126288209,2.245871352,2.156462649,1.865946202,2.32890066,2.51155071,1.809002435,2.069191355,1.706471194,1.734722712,2.29404897,2.153365863,2.36685396,2.437924686,2.473914106,2.816926777,2.376456498,2.35079261,2.505055642,2.059763269,2.065289343,2.090775629,2.011515748,2.241894104,2.162049799,2.190762482,2.399340806,2.439849548,1.701827737,2.103280308,1.804442532,2.249509927,1.743494505
40,3.597495126,48.82712534,2.037368514,2.075136839,0.368854801,0.994756761,1.310465236,2.444609163,1.364847851,1.317003557,1.071759496,0.93806364,1.420810946,2.810256648,2.05101619,2.579684448,1.7102474,0.931592054,1.908500877,2.015646573,2.383646165,1.723107092,1.679939317,2.509588311,2.408258816,2.321047452,1.370946403,2.245736549,1.34248514,1.347121581,1.642015279,2.20037251,1.736271405,1.585046465,2.001521125,2.307947404,1.828875397,3.079201199,44.95002322,1.483822449,1.536229054,1.409180685,1.871284931,1.105586314,0.962978948,1.295124201,1.478448798,1.232715427,1.703022687,1.329973438,1.680141117,1.693638694,1.241702234,1.86628402,1.60377436,2.200807359,1.870694805,1.717900506,1.246819826,1.445571975,1.580163166,1.696903205,1.986113896,1.735613345,1.843076966,2.021884732,2.017677402,1.807401559,1.802538392,1.8146321,1.371712738,1.729841345,2.436786009,2.09595027
41,1.298866658,57.90405048,1.13394131,1.06851483,1.321789298,1.74368254,2.160019874,1.917836392,1.818337868,1.623535986,2.175346905,0.773178007,1.112394286,0.908656551,0.93210846,0.673879271,1.742560662,1.089806095,1.504332521,1.530393195,1.851409021,1.080150661,1.299887972,0.878603334,1.536225901,1.134413867,1.263156248,1.403323442,1.751390457,1.500434789,1.982030911,1.480165649,1.560405101,1.62157311,1.65220186,1.479380774,2.140189747,2.560777956,96.72843287,0.685683765,1.289214457,0.846524225,1.217808425,0.542333613,1.468631725,1.24173712,0.827192424,0.677080617,0.594902637,0.659527336,0.792734573,1.336664083,1.399993711,0.665533391,0.913490651,1.328038527,1.801341119,0.868393055,1.427183479,0.592143373,1.254104639,1.401849702,1.160450163,1.043867313,1.306856574,1.279809784,1.165778369,1.101903222,1.209307253,1.091583767,0.737607119,1.431782738,1.499518607,1.204984312
42,3.705817127,49.97707392,1.759563145,1.893813801,1.467639191,1.479551861,1.547603984,0.917760741,1.616518503,1.697992463,1.35327183,2.112826855,1.31958597,2.514874154,1.537604782,1.74899793,2.429001048,2.291757891,2.029830228,1.513961179,1.094463215,1.798641799,1.553855539,1.432780491,1.259789269,1.481587301,1.90928015,1.916846687,1.799319789,1.572687119,2.059855393,2.270649194,1.765784437,1.50425066,2.01617739,2.12541081,2.347638305,3.229552399,17.23433883,1.425824127,2.461891273,2.391582045,0.635202032,1.170334164,1.855263643,1.853293012,2.024346119,1.748595983,1.860321534,2.17601008,1.651433686,2.346130821,1.799359018,1.191005828,2.280016674,1.962405646,1.961847377,1.61125612,2.004828978,2.469002817,1.926508395,1.725917184,1.969994265,1.860860127,1.655691359,2.261032168,2.206285057,2.356780972,2.446259324,2.335341347,2.323037759,2.314521665,1.863810984,1.877753308
43,4.092373545,59.39294279,2.526900335,2.568324142,2.280522613,2.15175945,2.284570793,1.309933333,1.580126297,1.77832107,1.368154068,1.158115315,1.205934025,2.240746084,2.507504191,2.087794481,2.798084955,2.435665971,2.159361909,0.927650224,0.625599164,1.135436143,1.032748269,1.64203892,1.75490191,2.592917968,2.122823495,1.975233714,2.038456852,2.409270329,1.569234322,1.100232266,1.846397839,1.883373888,2.338104689,1.641035702,1.758216915,3.843457625,67.15527977,2.284657784,1.957563518,1.868462229,2.01159166,1.85605653,2.754647813,1.737078084,2.196239232,2.126868885,1.721080372,1.492813351,1.864123917,2.063514919,1.994481862,1.762726787,1.266916846,1.423574981,1.714695865,1.235428748,1.415644386,1.104412399,1.955273884,2.245517132,2.19274125,2.043790862,2.559937802,1.972592144,2.432327183,2.70654457,2.189323924,2.424241503,2.329705652,1.32257416,1.566569932,2.020408705
44,1.762510009,72.92540452,1.176385207,1.434857368,0.828137205,1.862821962,1.410831895,1.393643537,0.817956873,1.558845735,1.252729251,1.713476132,1.455402253,1.343212294,1.50426646,1.927915057,1.875712062,1.625683133,1.969888507,1.440766812,0.134445282,0.714143507,0.730306468,1.579662814,1.997725625,2.059335563,1.395987735,2.92810954,0.727224167,1.720144058,1.550851536,1.815434078,2.084323638,1.953072066,1.629119628,1.743702171,1.604857723,3.77726222,-13.30620353,1.819132383,2.032139421,2.262073002,2.253301819,1.724213705,1.866648648,1.641594307,1.995325868,1.579827492,3.024384161,1.946130813,2.020545857,2.005140648,2.33123237,2.687409834,1.987317118,2.080366074,3.082284983,1.555094963,2.505740872,1.780460871,2.411782355,2.154483021,2.285954287,2.048052453,2.250947507,1.96449209,2.469993484,2.45641453,2.219295978,2.219139137,2.570933149,2.555609487,2.791391416,2.673547508
45,2.842940198,51.88500237,2.160188239,2.05871849,2.229077259,1.805531075,1.266895215,2.635806898,1.899313359,1.839157084,1.69147752,2.538400643,2.036874428,1.79773992,2.154838077,1.409250645,1.523061594,1.896332082,1.383488536,1.861643508,0.424847772,3.086085371,1.806896656,1.92024408,2.052501647,1.610395851,1.83670133,2.054388797,2.338096661,2.275251594,2.321725635,2.851470125,2.038740132,2.409582305,1.992847821,2.39354976,1.65177957,3.889493167,42.68987357,2.130796848,2.32769132,2.465065995,1.964517116,2.009906487,2.137680321,1.953729516,2.417693951,1.872691686,2.628577334,1.758508164,1.618822729,1.744770342,1.480195253,1.658302873,1.524619209,2.352356395,2.479553378,1.573986302,2.015614279,1.827437994,1.996143205,2.029118326,2.002760821,1.949404253,2.257362966,2.616738163,1.93328725,1.393175694,2.177992313,2.184870172,1.667778358,2.252475541,2.426519694,1.723566968
46,1.563349174,90.25484656,1.373705692,1.818363449,0.724915021,2.071326247,0.916184294,1.941399916,0.712036299,1.235403172,1.22584753,1.072444381,1.196346669,2.26622604,2.065627994,2.276057438,2.033051983,1.268290899,0.897556235,1.855386158,0.433061267,2.022363818,-0.233370205,2.545085101,2.224178908,1.31319402,0.977326512,1.357773453,1.29226726,0.955641261,1.487754882,1.055686446,1.087816991,1.690313423,1.415388447,2.684312763,1.382757174,3.873183603,42.81177924,1.384394382,1.680810598,1.725599731,1.378239697,1.579006303,1.564749249,2.210802568,1.5939838,1.425020004,1.429756439,1.083604239,1.171991572,0.884388763,0.663518317,0.842874122,1.336730914,0.766963772,1.299572948,0.825510594,1.338791973,1.272929936,1.678101353,1.381256294,1.660628635,1.236615476,1.301569175,0.999644941,1.267902523,1.226992806,1.382285951,1.425514057,1.169334987,1.183317084,1.828327222,1.924164746
47,2.562309949,60.67876628,1.471877022,2.07642338,1.643393458,1.855316296,1.204031923,1.719558542,2.079052323,2.005186373,2.262982052,2.085534375,1.342283359,1.152763944,0.922831517,1.797376198,1.938117328,1.249411501,1.545995477,2.058864636,0.913155566,1.006133057,1.549938883,2.338901852,2.376926802,2.296477103,2.175599337,1.798303154,1.670647373,1.852185706,1.523066472,2.399469331,1.731207763,2.037186532,1.572324607,1.306144424,2.451278837,3.402153331,105.458232,1.306559646,1.759467469,1.953107517,0.810598334,1.285873931,1.644209842,1.655257424,1.744880341,0.912330191,1.640350077,1.687701824,1.142751053,1.325832588,1.633354158,1.191818945,1.219554711,1.045590128,1.535821588,1.803566435,1.927329151,1.205497627,1.467711513,1.595881911,1.179480227,1.643592399,1.445242014,1.663683885,1.758822245,1.525708713,1.496799511,2.0027085,1.840738776,1.695283438,0.816348639,1.018873448
48,1.663719314,64.91926427,2.072874365,1.414298841,0.48090318,1.521500351,0.773138757,1.043978977,0.847568185,0.732138603,0.496573606,1.068103514,-0.390665608,1.756163363,1.445080382,1.83569363,2.501606195,0.913392207,1.251550496,0.874704781,0.857936784,1.034788125,0.667676138,1.660354557,0.943522997,1.035475804,0.667863014,0.690635508,0.838909455,0.784394623,1.203343015,1.186074496,1.790384001,1.390340503,1.80760499,0.504539248,0.924897599,2.477254803,78.15345469,1.167121598,1.614325149,1.857164476,0.850888492,0.427548621,1.225743113,1.247668669,0.969391892,0.807205397,1.442764625,0.674563699,1.833484936,1.796338208,1.895023057,1.293218509,1.785231789,1.684735007,1.215304872,1.369661925,1.647628191,0.272046366,1.558663398,2.103907327,1.696504809,2.040273025,2.089565146,1.532062587,2.088385696,1.499137529,1.645935288,1.793965574,1.539932185,2.144200555,1.216709127,0.75950831
49,2.562455609,76.63194363,1.849632104,2.172236073,1.529718474,2.013036535,2.107359468,1.445340914,1.341282529,1.21736696,1.84739953,1.614918473,1.234638836,1.351145395,1.260280411,1.014378377,1.842535793,1.620553099,1.6381479,2.243680392,0.903198031,1.444742698,1.521564279,2.09964114,1.353801623,2.355826844,2.108934395,2.030384989,2.185839782,1.541548976,1.665073507,2.024851051,2.529580402,1.602904558,2.40725088,1.620084912,2.267709842,4.120207577,59.13324956,2.193087235,2.758275648,1.858926511,2.44224633,2.471159851,2.640276177,2.366386754,1.972517425,2.718322363,1.834824999,1.34755996,2.215072449,1.803266976,1.923289384,1.586661306,1.246597136,1.902910721,2.345539673,0.986988702,2.394051593,2.456118781,2.754181094,2.319831009,2.341064196,2.54221817,2.032268582,2.306304373,2.134878216,2.245663301,2.362430042,2.541256323,2.429690023,2.833110107,2.734832164,2.264996258
50,3.810855837,20.96566348,1.891585217,1.720839135,2.475943382,2.119329674,1.963925224,1.797282223,1.621260832,1.285084907,0.708156869,1.426979482,1.64943633,1.979558401,1.161056761,1.985052575,1.058226755,1.975481067,1.821413077,1.952284115,1.722198913,2.20650488,0.847959671,1.719626468,0.884245651,1.205544494,1.027377939,1.239851324,1.933865098,1.525591323,0.623814827,1.095514315,1.07836602,1.817028617,1.183927272,1.989975046,1.313452666,2.913672447,48.59924572,0.676040265,0.523658184,1.362692209,1.109285526,0.737843648,1.108456315,0.731111811,1.342715007,0.688520742,1.657896782,1.638491658,1.316055092,0.935060659,1.263872451,1.071023111,1.331900633,0.858556778,1.371797242,1.74851162,1.440019955,1.741831694,1.155264119,0.877695465,1.052271139,0.598806675,0.488785864,1.14104521,1.534189931,1.045536402,0.750172231,1.074739259,1.160707571,1.010251608,1.323430849,1.733140596
51,2.594203128,41.00620348,1.718494401,1.958237503,0.825434382,1.337626571,1.546669088,1.297440713,1.521382668,1.4399028,1.596350753,1.492714653,0.292445994,1.961991294,0.323222352,1.519377948,1.698564128,1.924601282,0.607377436,1.642897998,0.36328329,1.308385441,0.689811148,2.064178882,2.08817975,1.518632451,1.402337306,1.56763283,1.059282026,1.284824577,1.098999338,1.447193439,1.03567911,1.546199733,1.504152657,2.206997695,1.324567065,2.740933971,47.28664144,0.915647832,1.140905803,1.178026843,1.314863629,0.816371296,0.791087489,0.79650926,0.884400376,0.552851791,1.459934602,1.024813451,0.945970347,1.741585318,1.230440263,1.403117041,1.099819596,1.711779241,1.772440842,1.725923174,1.607005908,1.280368854,1.674210403,1.447326609,1.294904158,1.370330527,1.338006269,1.567579354,1.524012868,1.450015477,1.365515166,1.802808456,1.343953559,1.13492255,1.227991139,0.861157252
52,2.916479561,49.80667605,1.447817374,2.003189683,1.41000817,2.222699813,1.623264816,1.560506835,1.478421007,1.654768606,1.556153966,1.849981777,1.386387422,2.26573249,1.603845153,1.22328861,1.744148811,2.190137047,1.513881806,2.043955909,1.803021154,1.504537228,1.463711526,1.714490538,2.486315652,2.650264359,2.599032488,1.773598283,1.332462367,2.452776692,2.046729491,1.988474134,1.89081255,2.459454439,2.206977764,1.81536558,1.236064764,2.818961114,86.45741431,0.993023922,1.137902397,1.501878382,1.344800608,1.695965208,1.602061743,2.184882363,2.004205085,1.980592098,1.903523405,1.60674978,1.068980677,0.675541036,1.14614011,1.187408443,1.190222542,1.176637818,0.797552878,1.406049474,1.841551392,0.982320535,2.121945967,1.887634008,1.711804532,2.066113645,1.40586941,0.80866077,1.947666891,1.782146862,1.860913716,1.926346649,1.997924001,2.454817372,0.95098501,1.089392104
53,4.38695575,86.59815043,2.244895758,2.9427387,1.344605579,2.107449674,1.431580512,1.403761681,1.835396009,2.084754896,1.307232416,1.21190574,0.856348016,2.987241729,2.11126773,2.52683314,3.116324366,1.619448684,2.137092505,1.84932317,1.669863658,2.017557321,1.707468972,2.914090214,1.942781335,2.553546274,1.994504829,2.175508685,2.826832529,3.149084668,1.529350607,1.616785626,1.964163235,2.730238399,2.392895376,1.540938209,1.878060722,4.6723253,42.0463746,2.161680908,2.094368095,2.387322916,2.054176305,1.625060477,1.780114222,2.193037811,1.616729194,2.339983727,2.222521962,2.182390857,2.197740819,1.923195136,2.039767036,1.840413341,1.552471231,0.959440121,1.601758817,1.841678057,1.694435696,1.958792619,2.398771842,2.090872614,2.195433595,2.261304478,2.249352314,1.092297749,1.987836626,2.411535656,2.525565026,2.17724839,1.978968605,2.170719938,2.018355769,1.856718633
54,1.537663949,66.22761868,2.02372695,1.707867455,2.102704894,-0.050084742,0.332931586,1.685510918,1.310403812,1.613815532,1.442783548,0.897357797,0.267516488,0.901151386,0.945907663,0.57402945,0.64241655,0.895481913,0.093574198,2.005017503,0.114297465,0.545679031,1.354164734,1.718785489,1.54493333,1.411309785,1.5432362,1.29920769,1.17007384,1.647848806,2.335566957,1.119905019,1.542281909,0.742862973,1.473226177,0.903888503,0.572825173,2.483933644,8.63418726,1.47610338,2.062400647,1.123306678,1.390046561,1.834962119,1.172074903,1.853856311,2.124087993,0.6772154,1.448935615,1.36089317,1.581586561,1.204093316,1.107679188,1.304243741,1.574107141,0.978843258,1.202069915,0.322463855,1.643537018,1.484216859,1.806771116,1.261882709,1.634286896,1.83742156,1.696883781,0.752993697,0.954644743,1.23731135,0.501074779,1.326978606,0.982803115,1.176522267,1.049591678,1.202223902
55,3.63942645,92.35121732,2.779929917,2.203293419,2.05561092,2.035766874,1.172540712,1.88653388,2.059696492,1.856222031,1.389410764,1.464372955,1.356728931,2.836345287,1.834719334,2.350232062,1.178792816,1.197066271,1.680358103,1.691548216,0.39044327,1.117604425,1.578972082,2.115494311,0.900437745,1.558875864,2.293078222,1.684091939,1.653836566,2.167558618,1.992654737,2.321414908,2.20269206,2.12410983,2.375952921,1.646239248,1.410636474,2.364318395,119.9772191,1.597593766,0.998950225,0.360878895,1.547199503,1.448124662,1.314979457,0.501652361,0.906748742,0.205069928,0.400819647,0.620355863,1.653811689,0.868737495,0.991314137,0.447395647,0.793067732,0.69230515,0.48830885,0.858575322,1.29862977,0.85033387,1.470757865,1.582227033,1.497987139,0.889293617,1.137061091,1.275314026,1.249272822,1.197321241,0.978407046,1.527962561,1.504180357,1.020693945,0.720821522,1.0892412
56,2.948241023,107.6131968,2.544766257,2.643410843,2.918576465,2.400389001,1.633019442,2.691067843,2.270141956,2.437621456,1.739286406,2.116360756,1.106510062,1.575003513,1.809211691,1.65601165,1.96617862,1.410233494,1.978332761,2.124206563,0.937887249,1.824797152,1.696614509,1.615194155,2.004882691,1.818218629,1.861746703,2.359052975,2.365091282,2.606060084,2.084679549,1.853498692,2.074205577,1.692828997,2.48415069,2.087557514,1.278705423,4.032241854,109.4926359,2.243900866,2.221071376,1.477657399,2.506390216,2.122971493,2.809845035,1.896170588,1.754270151,2.018960901,2.211018898,1.148523978,1.757211745,1.908450569,1.704811455,1.943205831,2.14355868,1.670504958,1.998775786,0.788104207,2.48437592,1.840982674,2.02117131,1.964117528,2.136948269,2.427361036,1.930478689,1.800079149,1.699987305,1.749429841,1.899661891,1.727585558,1.437804345,2.098215613,1.757137045,1.467791976
57,2.26955686,83.55707829,2.041281737,1.981356277,1.558545475,2.300918919,1.069228688,1.28527165,1.128306158,1.538386057,1.154343529,1.933677987,0.709163232,1.572513805,1.89374494,1.701327567,1.102380535,1.235668157,2.425851378,0.962458807,0.387986132,0.907927936,1.689771036,1.7176799,1.1211411,1.677172779,1.195617536,0.776877977,2.432174702,1.756107329,2.623634844,2.45537381,2.022268587,2.262275152,1.308590336,1.54893598,2.11438009,2.716838246,26.29026543,1.652161385,1.620101262,1.918541608,1.805569715,1.552579321,1.552022637,1.537927773,1.176505466,1.47262099,2.047337632,1.267066164,1.84705234,1.320973303,2.084828388,1.751086326,2.249731215,1.45510884,2.132101487,1.376188289,1.791649031,1.700604229,2.404147885,2.049303736,2.434837825,2.013548707,1.60892164,2.110702547,1.732350716,2.381345118,2.202119654,2.307908378,1.753440801,1.957681912,1.934812571,2.674840481
58,3.282588103,84.92173024,1.987320734,2.16834996,1.976786183,1.983425798,1.495287181,1.581095479,1.523469201,2.151344832,2.227398279,1.751515336,1.032489379,2.048587274,0.606338108,2.238321428,2.314125888,1.987208188,1.383266814,1.37992862,1.370642989,1.884978085,1.62623986,2.755980573,2.135054482,2.400036366,2.217282062,2.805424403,1.481208437,1.860408268,1.970356367,2.560358808,2.255127744,2.23506733,2.174002647,1.665726948,1.409298689,2.491572505,48.24963086,1.187084488,2.06244892,1.632311284,1.710403516,1.964290194,2.306583021,2.212833395,2.288086258,2.062300953,1.921968824,1.328776817,1.304427888,1.050520774,1.426327091,0.85922235,1.179203399,1.902433696,1.278704522,0.041248608,1.699000288,1.362400513,1.388654537,1.349784767,1.573973217,2.018997749,1.847690708,1.838158327,1.781807761,1.498270821,1.604147971,1.561866498,1.623428785,1.032668181,1.780552081,1.249843704
59,2.325091028,13.9084599,1.600966935,1.226167402,1.774174861,1.376097249,1.877750005,1.144085061,1.188987302,1.474993554,1.161247252,1.250629656,1.292204875,0.897927523,1.285328182,0.698998576,0.966658559,1.728084177,1.176815214,1.724838906,1.204695699,1.200516028,1.352161033,0.870965607,0.980789543,1.011607599,0.957770242,0.937328611,1.682812548,1.485893957,0.963598914,1.175585985,0.830709002,1.521374244,1.608633805,1.593993293,1.517765469,3.143702457,-12.02739987,1.870059357,1.631652528,2.140972901,2.208039659,1.975612473,1.588722754,1.622370147,1.215029856,1.718326724,1.128764247,2.07223577,2.361345368,1.656387048,1.905335258,2.582537669,2.221791674,1.798042765,1.854577313,2.152621224,2.207769285,1.841952723,2.061667117,1.695044388,1.97405116,1.737818422,1.809671503,2.09654765,2.098746086,2.031490278,1.860215747,1.368041515,1.755024359,1.657381826,1.56921354,1.564612643
