ID,w3-assessemnt-result,w3-reflection-length,w3-1,w3-2,w3-3,w3-4,w3-5,w3-6,w3-7,w3-8,w3-9,w3-10,w4-assessemnt-result,w4-reflection-length,w4-1,w4-2,w4-3,w4-4,w4-5,w4-6,w4-7,w4-8,w4-9,w4-10
94,2.294886598,76.13024784,1.607538314,2.071504541,1.92621242,2.508146193,2.437111044,2.473056677,2.676927518,0.990603632,1.676335042,0.596744355,3.338621781,-3.218227058,1.955834485,2.587689149,2.064412603,2.214628,2.098715804,1.687709151,1.426861653,1.130516527,1.813433905,0.87740328
95,0.971609694,89.2958306,-0.376953766,0.533183338,0.765729264,1.325901986,1.63721723,1.171896249,0.187686757,-0.104010444,0.363574659,0.428570736,2.350308788,26.80171445,0.900771178,0.236115089,0.650249172,1.238461523,0.839521489,0.404240331,-0.232925321,-0.042844026,0.613756508,0.545839299
96,3.734453673,49.87534668,2.187169919,2.068968291,2.329732481,1.425012747,1.907464547,2.000882435,1.952844054,2.27833358,1.850722834,1.986236943,3.55338332,-1.033822724,2.780141649,2.337632722,1.844045359,2.166642275,2.510320062,1.813503084,2.069882042,2.633545667,2.133929922,2.024355224
97,3.42736118,52.53736184,1.486363605,1.278154696,1.340140456,2.28964441,1.751421479,2.396626748,1.229265884,1.683307469,1.853951922,2.195133398,3.466400624,45.3969964,1.501438146,1.383037808,2.30749375,2.298236509,2.087459025,1.939274532,1.847110406,2.328420195,1.725970428,2.201110764
98,3.385733371,30.04265952,2.054147568,1.717800934,1.780822546,1.609603053,1.613991392,1.85966344,1.856623413,1.075701992,1.200977269,1.48836466,2.655777432,-23.08297085,2.128137016,1.133532801,1.399694206,1.707732021,1.610408259,1.17471639,1.464583671,1.569102358,1.488979473,0.429600164
99,3.26845158,32.98138984,2.022161298,1.891834406,1.823950255,2.061756257,1.411444561,2.920081059,1.594898506,2.366247458,1.355654032,2.0157702,2.549176432,69.89130673,0.953393235,0.599152891,1.532848541,1.299692112,1.147032886,1.015989199,0.6039251,0.610130971,1.42007788,1.457712783
100,2.492940774,56.12133409,1.296876094,1.625239159,1.211492684,0.812272463,0.973273547,1.461189568,1.305766866,0.788293712,1.429510298,0.585682997,3.371379086,-7.798067497,2.110796421,1.772870556,1.80812383,1.677856876,2.636295374,2.15991234,2.020372054,1.871041259,1.644635773,0.986236207
101,2.944223804,52.69194698,0.980174692,0.777715207,1.294573614,1.695230341,1.025064721,1.538995497,1.897953537,1.259761926,1.608374532,2.134404529,2.602160733,16.62160318,1.240048433,1.713996413,1.837728193,1.124423402,1.655320466,1.137424939,1.345013089,1.231780936,1.859815061,1.163103547
102,2.745955903,14.61659529,0.547085716,0.603990161,1.314977526,1.029571019,1.305689802,1.093339826,0.812128587,1.029580671,0.60803188,1.016463706,1.633018874,36.86785742,-0.043559496,0.618145558,1.33757196,1.226090469,1.160696353,1.052902863,0.86005063,1.01605074,0.461785895,1.07423901
103,3.021572336,67.23286769,0.750025048,0.822079832,1.563067717,1.917727317,1.447734562,1.451946455,0.892953611,1.560592007,1.383443173,0.662299315,2.053912808,86.04861627,1.249562168,0.596842302,1.536444632,1.858971766,1.482129453,1.314357537,1.795275849,1.425675745,1.374580473,1.403360753
104,3.059035527,40.50547286,2.308008085,2.08778633,1.543747162,2.104549657,1.732715461,1.773508841,1.751298455,1.52094866,0.722126592,1.118869169,3.020439068,33.11523117,2.080202406,1.344445077,1.246890593,0.957450933,1.339215832,0.461993749,1.459987862,0.835428644,1.271053102,2.111241316
105,2.25781377,49.80699964,1.580899068,1.38506144,1.523336317,1.305693886,0.920614649,0.65069574,1.075123184,0.845107037,0.067392661,0.225241107,1.796334814,139.3174935,1.131092985,1.017446313,2.056013486,2.041017401,1.061628555,1.493617731,1.367245603,0.942738338,1.082716645,1.380508276
106,3.302380032,74.43284457,2.77677237,1.734163894,1.217543821,1.187670647,1.295393664,1.018395064,1.173212711,1.538027585,1.514139562,2.530762015,2.984684023,64.24896819,2.494675884,1.593423744,1.520160115,1.442730838,1.340805528,1.905858648,1.478844414,2.147549853,1.12070694,1.293241693
107,3.16636037,37.79908938,1.239011276,1.756594388,1.997707273,2.52990323,1.704781943,2.275238132,1.995853922,1.362790008,1.203828169,1.894359216,3.005468936,31.802479,0.803108949,1.088293073,1.615437965,1.044768217,1.496915522,1.373893786,1.836755906,1.635244499,1.567224082,2.015372901
108,3.24179817,103.3604418,2.499303678,0.945775368,2.303307723,2.252180917,2.244289884,1.539048156,2.064396537,1.979839054,1.836443984,1.669129613,3.121758189,54.3566294,1.742683112,1.685593782,2.266387737,2.268467029,1.58963159,2.170981298,1.778445381,2.825114789,1.155698084,1.439772618
109,2.664951652,-5.062637893,0.749661933,1.329321194,1.388136763,1.310781639,1.51685897,0.978485531,1.200101288,1.653823872,1.101905944,1.411264109,3.871413735,15.01634449,1.25089667,1.379227944,1.285847319,1.243218997,1.69366707,1.757047607,0.953253795,1.899627056,1.70635855,1.400921932
110,2.493860586,35.34944212,1.415592999,1.292011961,1.730562512,2.880377557,2.130260123,1.764430021,2.233937941,2.290487087,1.401428184,1.970058232,3.10625981,39.93670636,1.795420036,1.012408465,2.012816424,2.180538511,2.620361509,2.273757721,2.195788494,1.927473896,1.527869867,2.082980469
111,1.552218707,44.83754335,-0.233601195,0.369323064,0.940093267,1.353478435,1.083409376,1.294398443,1.100458127,1.066143241,0.34785167,-0.178678809,3.06117506,40.7103562,1.031150118,0.97045618,1.970202863,2.292610095,2.026908906,1.874548552,1.258774867,0.823010067,1.3001648,1.386200589
112,2.302639131,3.565198305,1.711356352,0.815253886,1.849595193,0.86491135,0.782775434,0.741519324,0.726101352,1.037122258,0.64824665,0.589127435,1.687035551,80.32450795,0.81108833,0.787827158,0.954721547,0.696830836,0.728826427,0.460932168,0.76613844,-0.072287667,0.092143545,0.530696748
113,2.607301494,96.87755695,1.19617976,1.819020214,1.675184249,1.426387549,2.008854169,2.141235886,1.613922584,1.222034009,0.678000942,0.823302354,2.227802208,55.94597897,0.77867412,0.891244491,1.710853166,1.996248367,1.920708963,1.695516393,2.136755568,1.918700518,1.345439518,1.008307205
114,2.3855767,54.75817869,1.287698869,1.457242291,1.732432995,1.352999556,1.709579259,0.881874652,1.357920112,1.114104669,0.503177374,1.145222955,2.272458431,70.66629932,0.873868282,1.263296712,1.613824546,1.674800666,1.45731931,2.02378475,2.359514055,2.484034841,0.825532356,1.058175312
115,4.603888282,76.06748779,2.114820521,2.035945206,2.555834715,2.698384418,2.962202502,2.8056098,2.799522029,2.368987964,1.415931928,2.504629663,4.121650231,11.78145703,2.599174464,1.482564743,1.75041784,2.355349952,2.101294903,2.210414972,2.30786626,1.74724153,2.289940955,2.183636542
116,2.769355865,26.7656243,1.189833661,1.04820911,1.461954128,0.660752098,0.723934445,0.36522416,1.056212609,0.709124878,0.279940864,1.005928964,2.6210814,15.62384426,1.930493055,1.483105814,1.155195588,1.527336896,1.093247319,2.211388201,1.240186808,1.083027695,1.243998748,1.007239491
117,2.677350856,40.66921468,-0.260673931,0.449807669,0.850700974,1.411438562,0.92518852,1.039458461,1.163469146,0.821530379,0.759602193,0.79586954,3.143524029,33.80347033,0.618914399,0.257960407,1.798983424,1.822495091,1.658734347,1.743231207,1.938553813,0.898971678,0.819759087,1.283342181
118,2.030496345,-10.60501424,-0.549888823,0.449047072,1.500113642,1.230912144,1.096377527,1.016846958,0.74058106,0.260501652,0.584959683,0.426887189,1.865335863,15.80128281,0.900201604,0.871738462,1.178141928,2.421253682,1.846891263,2.087516142,1.528552284,0.901241825,0.928425614,1.638218791
119,3.164104566,15.13227767,1.153823945,1.448078917,1.708163851,1.79432679,1.016654504,1.883416585,1.505314707,0.911713206,1.536547773,1.043173202,4.151074878,-28.1687191,1.80050322,2.321584588,2.121105398,2.038581203,1.817000569,2.265020224,2.094301016,1.712208369,1.189853666,0.93527164
120,2.198106923,59.02146554,0.22906569,0.24674527,1.791534487,1.36028998,1.288019688,1.856871744,1.088858989,0.751882045,1.123533692,0.967284229,2.210586875,108.4238624,1.397013108,1.20166914,1.695337972,1.779212894,1.696295298,2.098411739,1.614616314,1.51564588,1.608250298,1.393146728
121,1.375014288,51.63007229,0.864965157,0.330052076,1.20774085,0.708514695,1.832157044,0.743667996,0.32369909,1.470310637,-0.093528582,0.169039856,1.303804448,37.71337862,0.37524249,-0.103704789,0.964778646,1.401505915,1.579955542,1.010467037,0.867766842,0.63961494,0.136384828,0.704894724
122,2.800629198,61.64105846,0.53591835,1.438469846,1.278778296,0.397021183,1.115440657,0.692807731,1.16112198,2.538454134,1.426462352,1.584487737,4.199259955,10.87795487,1.25823992,1.942295835,0.965191993,1.179033729,1.095344731,1.684722202,1.148697345,1.228174253,1.369838627,1.72396795
123,2.613277857,39.3531109,1.426440809,1.524195376,1.046255987,1.560456755,0.831342422,0.836548641,1.135682173,1.299300898,0.967754547,1.194179422,3.22975109,25.51180207,1.103268622,1.088119919,1.698404078,1.470287599,1.77167259,1.401548511,2.165229652,0.642602583,0.898965111,1.132695706
124,1.609694304,83.06550647,0.089886217,0.189673403,0.880497696,1.285899517,1.324164697,1.041992528,0.995947214,0.081008967,1.072274218,0.190912805,2.1655889,22.56255564,0.382753947,0.805951587,1.508224561,1.812611317,1.70432627,1.674531489,1.278664317,0.904825814,0.842591048,0.924836938
125,3.650274129,31.51330634,1.957175341,1.543841446,2.478709494,1.648633532,1.969073327,1.813794915,1.770911223,2.368004067,2.902004018,2.191764107,2.952023542,14.52737755,0.556274221,1.326520982,1.544709752,1.551018896,1.652596087,1.954202997,1.738709003,1.242995375,1.384843928,1.348555645
126,5.531398507,64.495046,2.650116998,3.166142526,3.157486023,2.590364613,2.454152711,2.278895983,3.199118477,2.618488087,2.008123458,3.644901779,4.740443869,-3.39471794,2.958748571,2.27687744,2.31534537,3.064258487,2.951357063,2.450934364,2.512153557,1.966546843,2.881535834,2.552724226
127,2.3906745,70.6258857,1.496785118,0.885030038,2.409111942,2.022621531,1.936522285,1.065581727,1.179440916,0.994135844,1.445790094,1.876949991,0.975298155,30.14238797,1.085818905,1.207124342,2.231894357,1.662700412,1.871672702,1.160206665,1.309376126,0.844319805,0.945748477,1.31341273
128,4.133683716,97.87869554,2.275839345,1.868349801,2.163558607,2.824100098,2.298910846,2.879717259,1.814801063,1.460237434,2.113968856,2.346533976,5.041154466,137.5031751,2.528329571,2.213948198,2.200481472,2.169300949,2.20503087,2.142093788,2.208559999,2.209123527,2.142779619,2.564125995
129,2.641589246,76.94308033,1.313823887,1.406081734,2.026935876,1.5627709,2.255103736,1.339534706,1.64972725,0.847886558,1.447633951,1.323002619,3.45348619,65.26413117,1.893123482,1.779160197,1.369619617,2.103898161,1.784974736,2.141331307,1.659293617,1.906250216,2.237215506,2.704074769
130,0.946206889,72.18702051,0.661427564,0.622046734,1.122533941,1.49178488,1.294649751,1.309070488,0.855343461,1.320775278,0.913719267,0.743663046,1.395019857,78.96067819,1.413142396,1.110025596,0.874379878,1.514572516,1.367137461,0.906081498,1.360951096,1.111807414,1.294985975,0.78628353
