ID,w3-assessemnt-result,w3-reflection-length,w3-1,w3-2,w3-3,w3-4,w3-5,w3-6,w3-7,w3-8,w3-9,w3-10,w3-11,w3-12,w3-13,w3-14,w3-15,w3-16,w3-17,w3-18,w3-19,w3-20,w3-21,w3-22,w3-23,w3-24,w3-25,w3-26,w4-assessemnt-result,w4-reflection-length,w4-1,w4-2,w4-3,w4-4,w4-5,w4-6,w4-7,w4-8,w4-9,w4-10,w4-11,w4-12,w4-13,w4-14,w4-15,w4-16,w4-17,w4-18,w4-19,w4-20,w4-21,w4-22,w4-23,w4-24,w4-25,w4-26
40,3.152517315,33.45176646,2.026252898,1.758834477,1.298745104,2.453928671,1.743512033,1.638030706,1.953978816,1.848563321,2.080156693,1.108950747,2.092615179,1.054178131,1.192394001,1.383853204,1.180111539,1.863452429,0.868942596,1.324732363,2.239123727,2.135716743,0.540975906,2.244820401,1.098569823,1.074036724,0.929700793,1.835585047,3.550622721,58.93883468,1.463375199,1.298943262,1.315179694,1.618876971,1.45883557,1.398851541,1.383591085,1.28932329,1.070759533,1.476975654,1.584187202,2.041414092,1.697504641,1.393769098,0.577950554,0.900614789,1.044848655,1.307869242,1.403061774,1.212184205,0.825626523,0.526270139,1.692168197,1.582116285,1.253051448,1.814655416
41,1.806469201,73.81711519,0.777991399,1.071649211,2.178753756,2.023521809,0.879788508,1.287099151,1.401190986,1.267947106,0.965292618,0.885129286,1.441505603,1.925245829,2.035490656,1.101731005,1.191285465,1.676260001,0.781026847,0.859489175,0.704399027,0.974330388,0.551155045,1.141239219,0.903262088,0.861205299,1.614697887,0.601323599,2.251003234,137.289529,2.02902611,1.506558114,2.025901758,1.85122683,1.578922746,1.888550128,1.82962908,2.39736593,1.414140234,1.335578628,1.634146855,1.205986781,1.465549666,1.174382687,2.066841308,1.81686943,0.324935794,0.612633176,0.564336653,0.515323752,0.478875364,0.944029552,0.269292945,0.502230033,1.565347999,1.276885729
42,2.586443063,36.61585387,2.050944686,1.502527223,1.523907481,1.863690338,1.69080258,2.233353361,2.172922376,1.773456483,2.191427697,2.587995904,1.46322828,2.133150176,1.247145465,1.797334978,1.581862659,1.372160372,1.19934498,1.968920077,2.376719968,1.853828975,1.532801881,1.037639372,1.477796334,1.948254109,1.123024876,1.470574134,2.459722936,17.29905087,2.115749968,1.43770515,2.824629516,1.92246859,2.224789831,2.329236024,2.188265677,2.063972864,1.804455204,1.713406792,1.643152386,2.4306022,1.805813824,2.126736977,1.911573157,1.611880168,1.311832765,1.980084449,2.287168562,1.653744182,1.17062587,2.037275298,1.792021075,2.168012202,1.994580803,1.868257632
43,1.777352137,17.74176927,1.31583355,0.884028609,0.839951216,1.092106372,0.270543996,1.749162544,1.542746697,1.702673783,1.747659548,1.958393792,1.456687729,1.573778965,1.074238163,1.433791587,1.863836569,0.710206747,0.256118387,1.249061609,1.341458059,0.622392031,1.345059817,1.493282766,1.382590273,0.517931051,0.786012244,0.73056119,3.052586049,92.93127453,1.670457948,1.388757271,1.654531425,1.589150578,0.781372598,1.756924374,1.829957879,1.876993691,2.195733097,1.449166786,1.053404545,1.404894284,1.893687814,2.095552235,1.64186891,1.175410858,1.373405024,1.537044669,1.556462813,1.406284331,1.433667185,2.228752168,0.743354823,0.615003309,1.786817762,1.745275762
44,1.959524341,48.73500722,1.770202204,0.353050641,1.140515632,0.667233167,1.188069079,1.992959654,1.601671658,2.172771582,1.379815395,1.174651623,1.230199711,1.03553038,0.978477542,1.297368254,1.65515945,1.88028299,0.434772179,0.474498466,0.886277143,0.784039408,0.669189888,0.102157386,-0.26629593,-0.223963449,-0.031681054,-0.540682454,1.42436353,18.24117143,1.426136809,1.696202806,1.904400579,1.662412058,1.831932046,1.937811989,2.122555838,1.848367916,1.33270761,1.156695195,1.637895702,0.991498346,0.829148577,1.357977975,1.671897629,1.921094285,0.446154548,1.575178357,1.35488165,1.57393812,1.3086978,-0.261172428,-0.028818714,0.717906257,0.434463542,0.767595469
45,2.743813471,79.37553385,0.83799232,0.282253738,0.90117163,0.702767122,1.126387522,1.569366728,1.669882624,1.437504272,1.290117631,2.150601514,1.698908548,1.000636559,1.255315307,0.572998508,1.8820712,0.761729758,1.611363193,0.716336935,1.274405323,1.579231235,0.650909428,1.316047601,0.627434081,1.532027077,1.717010176,1.221985351,2.499561493,60.47335736,0.670056405,-0.00331049,0.147672402,0.343398909,0.595904706,1.108012289,1.133185523,0.724044688,0.244512851,0.673257319,0.907285567,0.879546074,0.809473603,1.129094853,0.253666634,0.450217061,0.492256779,0.726608602,0.531413593,0.397097599,0.39507262,0.182088504,1.667841377,1.314775993,0.209137429,-0.360056239
46,1.688035469,42.34869351,1.22833453,0.096342768,-0.192376885,1.189910985,1.221769606,1.576943727,1.705109843,2.017740244,0.88434983,1.34493874,0.909618282,1.533004998,0.816140317,1.272812597,0.830068806,0.402700863,1.234046881,1.157020374,1.200513862,0.944708398,1.591853034,1.034198181,0.133090524,0.572689336,0.502165809,0.563199099,3.255707778,49.079035,1.376410298,1.652363062,1.397503324,1.400434203,1.478887131,1.87885142,2.011127093,1.554803217,1.632385029,1.630974811,1.414077802,1.473624023,1.305504108,1.670401125,1.633537832,1.695109397,1.780084988,1.551747914,1.514705031,1.672205292,1.433435742,1.406364611,1.389672027,1.350135167,0.955537854,1.283196566
47,1.603186884,16.89199614,0.522950185,1.169487288,0.028426119,1.347384832,0.897686822,1.837106199,1.542001226,1.585956701,0.971178881,1.778326829,0.746873697,1.656280517,1.485829543,1.988332445,1.155216183,0.629512033,0.517739425,0.541454993,0.48207269,0.354197649,0.452167824,1.296037775,0.596113674,0.085167948,0.676247593,1.202841067,2.171461618,-19.0945543,1.226350831,1.303050069,1.485385145,0.973126847,1.286000151,1.506415225,1.501637142,1.80371948,1.542501128,0.994153219,1.498496626,0.686906339,1.021480316,1.250420363,1.148453802,0.916304385,1.354828348,1.696034674,1.359508613,1.442973033,0.536380364,1.644884486,0.299881599,0.962772848,1.410503903,0.558242055
48,2.959232946,-15.66063068,0.892877253,-0.025502155,1.589421348,1.386566153,1.157687891,2.374192334,2.254201608,1.931415108,2.534543707,1.042346677,0.799046823,0.529471234,0.86270134,1.503078789,1.37015062,1.915970102,1.545986334,0.876594935,1.052553753,0.973991388,1.088861881,0.910711081,0.516912437,0.912479791,0.582925543,0.852513708,3.422006269,15.61132611,1.746776219,1.37327623,1.286005915,1.807656264,1.458285514,2.295674317,2.505251691,2.55721071,2.504251717,1.964493607,2.816225031,2.021380397,2.214935772,2.49478569,1.377381356,1.553999756,1.221486495,0.580735731,1.238531752,0.997984478,0.788297786,1.261136088,1.362819833,1.844798153,1.407843408,1.176974921
49,2.76550649,108.3308964,1.033640815,0.782838091,1.384528262,1.847226295,2.099377045,1.885698302,2.169894503,1.862049701,2.033174144,1.390606196,1.146871798,1.446334486,2.131305379,2.132055045,1.691407951,1.602219441,1.128157015,1.226683984,2.015937159,1.167115334,1.490102401,1.093619658,2.012369873,1.412863922,2.455614823,2.11926268,2.621341156,53.66932986,1.314171295,1.113370968,0.846668406,1.358595829,1.076088621,1.947117128,1.932990603,1.648605201,1.527681794,1.82091687,1.876076056,1.971435281,2.222377829,1.521233184,1.339231072,1.622430872,0.878368757,0.674794436,1.499899514,1.458809263,1.139215516,1.396502169,1.559156859,1.331960886,1.657138555,1.446115294
50,3.633446877,87.42941204,2.488725,2.49501191,2.088030311,2.459636409,2.870841863,2.125690193,1.94189513,2.334799812,2.011034505,1.925464652,2.958302446,2.242788421,2.322013503,1.634129723,1.60546829,1.095756518,1.952882135,1.675086155,1.474466324,1.497342141,1.50445397,1.797343724,1.10151961,1.337600573,1.311892464,1.486081352,3.132917161,108.4316722,1.381799496,1.333442775,1.182141833,1.281629945,1.763025603,2.065507634,2.097589021,1.724700865,1.380043632,1.854434535,2.055995885,1.787464547,1.357401831,2.147184553,1.431154868,1.62179328,0.928148736,2.158953789,1.086700281,0.728391328,1.491127659,0.732079044,0.695863093,1.2031789,1.533992301,1.619236847
51,2.910297161,91.69844381,1.005363273,1.525299747,1.453902549,1.634492092,1.654300858,1.374125931,1.982666096,1.691186822,2.328282081,1.357671089,1.441774378,1.620903215,2.015159118,2.067381185,1.313406255,1.063873585,1.278971301,0.146570941,1.426032955,1.131610547,1.297028299,0.626076576,1.83809457,1.786160438,2.493310655,2.381673638,2.241467284,150.2631424,1.277811512,0.546684435,1.539266895,1.740037004,1.616136318,1.867030798,1.67916107,1.207923132,0.896375188,1.148970168,1.098512339,1.092803482,1.472338031,1.627927034,1.735014201,1.701813209,0.195825248,1.134544233,0.236571934,0.831852946,0.698878696,0.9555989,0.483211866,1.14968818,1.117280106,1.262286693
52,2.719192185,78.54329462,1.439979321,0.617674792,0.955133643,1.658462994,1.367458542,1.711465089,1.748023665,2.100013396,1.574221934,1.215215317,0.560579463,1.088959343,1.39944556,1.965213991,1.514571292,1.046831046,0.705023543,0.116390326,0.882095222,0.956051483,1.165873438,1.750308414,1.621636887,0.699121079,1.476867996,1.216665981,2.481694364,-3.461771669,0.948724108,0.680448973,1.562356827,1.652989413,1.704563142,1.292361114,1.178031054,1.333449197,0.917906237,1.379735905,1.341308569,1.77454663,0.929337627,0.966122443,1.243046674,1.213202487,1.098114299,1.129300147,1.360394936,1.142122457,1.180701667,1.681303026,1.79763395,1.45450959,1.856614544,1.697750974
53,2.836300314,20.74484194,1.473123092,1.794253118,2.088651476,1.376327389,1.438322123,1.474564608,1.753694617,1.492989607,1.03478052,1.640389342,1.598105814,1.369265896,1.431504361,1.700522389,1.580429294,1.348291057,1.013698807,1.586635955,0.461356109,1.295711779,0.626193003,0.531139513,0.391810603,0.714058685,1.278355558,1.458941767,2.179174264,11.99236839,0.691199819,0.905286636,0.762319084,1.080514124,1.079162497,1.497682118,1.420407564,1.443053626,1.395131682,1.256500959,0.852249665,1.168706306,1.395492419,1.217404952,0.801210898,0.739645704,0.636685344,0.899731788,1.819817063,1.675595055,0.859871899,1.394347912,1.585035303,1.339730971,1.631784841,1.046312167
54,1.710407177,-3.303207883,1.378080541,0.470314099,1.102704388,1.38859766,1.339247444,2.076806828,2.211399032,1.933544079,2.029679035,1.751582553,1.615257588,1.6846884,2.26744635,1.088761877,0.92946948,1.920957418,1.480139412,1.42768222,0.779383535,1.207669164,1.16355098,1.369723726,0.579115357,0.84498587,1.184355875,1.569386089,2.449638114,25.52338006,0.616741888,1.013669376,1.200970005,0.771887899,1.694391692,1.778157597,1.885774464,1.066053956,0.976246457,0.193762776,1.207541027,1.016958548,0.786731081,1.215613216,1.526287897,1.257034522,0.310798699,0.601549431,0.407356588,0.605991644,0.475149891,0.665868092,0.863878706,1.305946383,0.59020834,0.275370049
55,1.73559201,81.79221846,1.218634342,1.987842522,0.691026823,1.32824201,1.101981665,1.627866308,1.637318808,1.794587994,1.274299603,1.09348254,1.481701649,0.593976792,2.082446615,1.09079069,1.30773312,0.877733208,0.28479222,1.212970411,1.078849581,-0.442693705,0.505193972,-0.77800996,1.261836617,0.407254837,1.148417122,1.035940289,2.545571948,31.94520254,1.177282736,1.573189824,1.469417214,1.577833903,1.708946261,1.622827675,1.65715737,1.583673339,1.432511095,1.597809459,1.574261237,0.656281413,1.33522005,1.28125943,1.288617907,2.065880924,2.016234406,1.171388625,0.297147968,0.599660029,0.240883159,1.150951449,0.838156039,1.738636553,0.671043292,0.477433228
56,3.170232383,88.27478828,1.819579542,1.424188484,0.776638806,1.952247695,1.026564401,2.366266532,2.50405757,1.729469202,2.357134018,1.964599723,1.700649777,2.344454635,1.78040295,1.763325269,1.808485302,1.890576716,-0.491502951,0.84404251,1.449763033,1.073872156,0.332479306,0.863846069,1.527035235,2.120978578,1.186133518,1.21046003,2.32442131,91.47708248,1.238776364,1.156255384,1.661573083,0.983301552,1.298765849,1.700571195,1.775745254,1.648074111,1.814477609,1.69035732,1.088127983,1.085020655,1.504357169,1.069717872,1.621827798,1.201553175,0.071041248,0.913180792,1.029039163,1.172544331,1.022469483,1.185853286,1.491259954,0.943316265,1.007009232,0.373448056
57,3.397608594,130.977977,1.89996429,1.773515644,1.647546355,1.446701069,1.742224914,1.629949909,1.822731981,1.265143094,1.803448027,1.057102987,1.206936283,1.066903788,1.157825631,1.039540089,1.933453382,1.463320807,1.317811897,0.719905275,1.941330749,1.160625473,1.023517345,0.747127168,1.905316291,1.738306451,2.012038624,1.959260149,3.184549165,85.79206468,1.371285019,0.922792267,1.610310288,1.098736783,1.212003981,1.62095742,1.502852678,1.600687409,1.291395067,1.925289697,1.673548169,0.81263032,1.028156628,1.596747445,1.811371362,0.510717021,1.460459258,0.5994493,1.203342346,0.934051408,1.65078667,1.673722047,2.482088505,1.883896265,1.777256873,1.577130522
58,1.136917072,51.93638494,0.434268792,1.311365753,-0.198965635,1.374204651,1.511836462,2.120285352,1.924274856,2.160180031,0.664451937,1.279929285,1.04016841,0.727275257,1.200255438,1.109906439,1.723936736,1.369933474,0.900304636,-0.080957941,0.081819668,0.133085447,0.437979129,0.392103877,1.94882045,1.595852043,1.000965455,0.308863691,1.324017462,101.0538886,0.999236368,0.902979238,1.39688003,0.9284836,0.990318175,2.006921716,1.962253811,1.500090637,0.798873023,1.450241034,1.311949522,1.651385001,1.310955544,1.492615458,1.435149604,1.299345857,1.028328555,0.926082331,0.794229908,0.660333653,1.29441263,0.567263687,0.733438979,0.36710601,0.939748718,1.105265115
59,2.050693742,67.81123631,0.312175306,0.397862434,0.730457733,0.810741848,0.712165721,2.031041649,1.722031515,2.03202533,1.477335714,1.641887383,0.714394556,0.929221945,1.491990194,1.706040563,1.471178052,1.494062723,0.72570952,0.971438205,1.2540506,1.515309835,1.285507597,-0.322745348,0.473977845,-0.048530533,0.424110463,0.758387161,3.563538824,25.13421412,1.310441034,1.100062154,1.168466095,1.016147029,1.408686781,1.847746291,1.725528614,1.44284552,1.527463274,1.329095323,1.318292842,1.65653618,1.611239397,1.875192302,1.53827439,1.361676939,1.359347278,1.443395842,1.148136348,1.094376408,1.78792111,1.228125671,1.44566301,1.25507705,1.224412866,0.839573186
60,2.111774895,67.18223478,0.674077326,1.564565165,1.237930885,0.548345378,1.049598502,1.620942884,1.607473586,1.093357314,0.630930041,0.984477282,0.748249416,1.383077715,1.022569513,1.350190234,1.303705861,1.157203713,0.69624828,0.497053513,1.388307179,1.428351104,1.25584213,0.983090401,0.203560041,0.525645865,0.966903107,1.162076722,2.570723414,23.85362213,1.094312577,0.839546451,1.208931592,1.498934693,1.085202045,1.926927292,1.789863226,1.763110139,1.105141768,0.699731598,0.74395685,1.484116882,0.931471267,0.928493672,1.15204119,0.757382919,1.249169243,1.625337319,1.06378557,1.128817491,1.191095028,0.835061291,1.080682649,1.014097891,1.403441846,0.965076176
61,2.339683011,12.50681837,1.368334583,1.044219568,1.541044903,1.594182023,1.595947823,1.381800086,1.389813393,1.654421423,1.37141455,2.214453899,1.771657423,1.624060121,1.316756472,1.547457727,1.32118987,1.337409812,0.710257651,0.549702675,0.334111711,1.204519523,0.777440357,0.427517316,0.55688854,0.938637418,-0.07722206,-0.395127675,2.773396423,36.78493737,1.235085527,1.444513559,1.091689673,1.016765538,1.168420629,1.105992516,1.149510787,1.381154521,1.345186894,1.654492288,1.391484486,0.839284989,1.269082714,1.33237042,1.054262039,0.823528358,0.547469661,1.167641272,0.484568069,0.771972666,1.579486123,0.925463057,0.248660305,0.185869741,0.680811224,0.596464938
62,3.276448568,90.63036618,2.142893711,2.24813119,2.343405091,1.391797174,1.679599249,1.852517144,2.032735276,2.273220415,2.120460772,1.753443743,2.365185772,2.251582687,2.524712671,2.184892563,2.051249192,2.430122419,1.169287881,2.076882781,1.791514504,1.750063218,1.505262655,1.58551551,1.247185905,0.823062202,0.632921922,1.259483948,4.083778029,6.915338895,2.24358658,2.376305383,1.970236863,1.935771256,1.209774735,1.837032446,1.7623804,1.712532009,1.671289652,1.642210588,2.300013681,2.52825766,2.040606598,1.818559687,1.919142821,2.303474714,2.665942858,2.792472723,2.646453651,2.820667793,2.010907928,2.658018017,0.838495576,1.696008612,1.811536084,1.680112789
63,2.3350597,58.48594113,1.733313201,0.497457409,1.531082956,2.152859167,0.874810995,1.436254198,1.21457453,0.90888577,1.726309171,0.516337589,1.536365349,0.425567218,1.232630587,1.025131505,1.331997693,1.221667105,1.618440304,1.30770964,2.287026394,0.677925849,1.917290793,2.072293609,1.880838486,1.311790707,2.000977258,1.857724312,3.196039829,49.71845359,1.261632396,0.795610365,1.304508423,0.810879633,0.35791628,1.351157162,1.304163,0.954541574,1.268914249,1.301820509,1.513478501,1.32229181,0.394525984,0.999860962,1.339010758,1.181113361,1.032099103,0.931732914,1.257275278,0.900445188,2.713427963,2.080822217,1.914412149,1.718717611,1.688316855,1.499761592
64,2.270616362,41.81822334,2.145708237,1.27645602,2.391885619,1.747253913,1.35724198,2.024344101,2.304440834,1.74940261,1.694048809,1.662880478,1.601499111,1.616974793,1.62453948,1.940098744,1.728882497,1.546051035,-0.0854587,0.108387355,0.963457215,1.513164505,1.072208473,0.050082518,1.763998862,1.372512228,1.223358048,0.463594065,4.113726966,87.16441471,1.653185087,2.593992172,1.529290973,2.215192548,1.429138242,2.223167941,2.197669469,1.894932937,1.652763064,2.534024682,1.83019853,1.869504599,1.746454384,2.139823342,1.768396347,1.77827951,1.443328984,1.938636913,0.966900054,2.129748158,1.102459701,1.89273598,1.614332501,1.754965046,1.174848295,2.332398588
65,2.486418886,97.56174237,1.271977785,1.388086644,0.338783698,1.962139043,1.069676661,1.563242924,1.33507757,1.745847365,1.844889511,1.187586281,1.789895724,0.912379662,1.223770681,1.036353444,1.223028317,1.357979785,1.157407555,1.896567279,-0.028376809,0.27802068,1.125692781,0.660935514,0.156916967,0.681166245,0.381261086,0.057258907,3.307005003,66.57795383,1.339026922,2.23204305,1.617405816,1.570423164,1.983511046,1.757072449,1.732391265,1.517448316,1.076350152,1.476213946,1.122273052,1.392384777,1.185640464,1.698706374,1.015556475,1.499348321,2.064423497,1.596006895,0.917764633,1.085664221,1.142669655,1.39385608,0.919797539,0.976560556,0.95021987,0.660452595
66,1.642565891,57.81966474,1.081593014,0.53788704,1.6903333,1.694740448,2.123606709,1.703193307,1.360155882,2.081484942,1.536421329,0.495666237,1.673418903,1.145894882,1.588059381,0.736593378,0.617586078,1.674636439,0.774520964,1.112081934,1.026055369,0.665495533,1.2190641,0.34104198,-0.05168514,0.749503485,0.208370679,0.741833327,1.516603254,68.18454352,1.041750978,0.646414766,0.949513967,1.705167001,0.805347376,1.566381202,1.450736679,1.764478309,1.524326578,1.39968617,2.13134528,1.791712106,1.770001339,1.660014311,0.515314219,0.411024461,0.959310998,0.494705422,0.393435503,0.371727291,-0.06329123,0.008324841,0.176071752,0.615414673,0.590500798,0.825888054
67,1.644243227,86.81472949,0.828080733,0.655509676,0.895700388,0.746910036,0.432826971,1.465166417,1.321109574,1.542895421,1.090074457,0.696549978,1.707166013,1.818136196,1.994825077,1.986157869,1.639776596,1.593529361,0.926703776,2.019294426,2.834673275,2.065604473,2.059522822,0.38915434,2.253289714,0.872983807,1.153643101,1.546681322,3.446127481,10.01331932,2.038674856,1.146717961,2.02444634,1.783989712,1.709858169,1.776225318,1.817836236,2.217139954,2.197931321,1.571801352,1.594808465,2.293109563,2.17851879,1.997518056,2.40302239,1.862540969,1.849327189,2.237623004,2.016732316,2.74075778,2.179921062,1.600545637,2.142329202,2.106108947,1.865408792,2.826861169
68,2.195895297,83.73537387,2.203848107,1.490824564,1.019352509,1.599006464,1.700371893,1.713687681,1.953244674,1.339830436,2.243593897,0.862991445,1.369037283,1.678957785,1.802712126,0.918690337,0.904711973,2.189990381,0.048805893,0.41868104,-0.327223671,0.659479115,0.069891717,-1.042158979,-0.134586214,-0.047180222,-0.051251678,-0.237679338,3.211137249,58.76692759,1.547772545,1.638849715,1.189606256,1.141431925,1.359946774,2.002933316,2.042050816,1.695955282,1.211890453,1.475746345,1.055339685,1.351482031,0.871827171,1.916489015,2.080877565,1.518145004,0.472706476,1.68901384,0.690792245,0.585149083,0.471259763,0.207498264,0.116281315,0.169260489,0.356444838,0.814805721
69,2.102821619,34.19888684,0.776429077,2.094730317,1.105720478,0.713616762,0.182684837,1.706743814,1.755970582,1.162244472,1.76670635,0.783928348,0.92482149,0.690777089,1.540172359,0.880004829,-0.340784437,1.057894486,0.373254095,0.118339702,1.257575249,1.527832296,1.525217446,0.396345476,0.842354558,0.579453623,1.080171314,0.391996224,2.898834118,51.46679873,0.973143149,1.037330615,1.290179026,1.448581409,2.27669763,1.431437688,1.298125022,1.237820035,1.765034344,1.620600773,1.68578939,1.521024009,1.770840535,1.224038428,0.866696744,1.428493464,2.463730234,1.670864732,1.920344336,2.027723411,1.763892452,1.38926255,1.463270918,1.830888321,2.124249853,1.796864478
70,3.294802778,63.2093818,1.206751717,1.600491842,1.62966883,0.762535049,1.033761673,1.594592147,1.976613193,1.766476596,2.484945741,2.205017966,1.620662728,1.938998134,1.424254724,1.306721236,2.208907611,1.439280344,1.445373105,1.818656394,1.003522858,1.845087985,2.418865286,1.896394035,0.49969946,0.27961308,0.918024939,1.090829191,3.201212135,27.58247455,1.828301467,1.05846695,2.04486945,1.216772397,1.231368464,1.217693372,1.222583335,1.034270992,1.076907931,1.325499901,1.448296811,1.408726513,0.807718826,1.125024232,1.378155623,1.377807396,1.981205634,1.413183113,1.697709042,1.743766159,2.280147551,1.382900163,1.207800963,2.021495854,1.702519913,1.928570339
71,2.945110685,31.28369761,2.10024674,1.796778881,1.600499828,1.501460946,1.744811023,1.562862364,1.903558243,1.501111405,1.374039763,1.957293091,1.983693062,1.14595471,0.834979163,1.307593284,2.196388809,2.353640591,1.082351345,1.828095986,0.816958486,2.241779985,2.479920279,1.717602071,1.578548291,1.302464535,1.925813191,2.017388682,3.172704995,-0.345125819,1.753821975,1.631427472,1.575325586,2.105203268,1.727747957,1.679780295,1.82862178,1.626962001,2.064257069,1.207433565,1.128599737,1.309276348,1.187746975,1.553814436,2.023636502,2.312861814,0.521182663,1.007827555,1.668345104,1.464888255,1.81585344,1.136130326,1.38349279,1.209275526,2.224162985,2.14054832
72,2.426068342,13.51563022,1.173931106,0.862371153,1.057521988,0.822447014,0.706689606,1.783478727,1.682209897,1.455439002,1.24248432,1.542633995,1.292704847,0.785142473,1.691552069,2.264038446,1.235684421,1.332693988,1.017445205,0.627899181,0.582111168,1.356196616,1.291065424,1.360916364,0.518750995,0.630891081,1.010737696,0.591782312,1.965312127,-25.10797526,1.187193866,0.801144427,1.450024303,1.448969956,1.545460265,1.768301404,1.880616652,1.516383166,1.949798604,2.038924951,1.944840092,1.739733747,1.793915619,2.151948581,1.890083413,1.230417236,1.389086318,1.566333736,0.640864921,1.616309378,1.232924307,1.135984305,1.124462587,1.637382281,0.522389331,1.134594475
73,3.373614188,44.05511068,1.006652814,0.461178219,1.476944055,1.439369392,1.428936816,1.522509062,1.482553406,1.942467957,2.642839113,1.845210398,1.130112914,1.410687039,1.481686344,1.786676345,1.786861657,1.342795922,1.81872976,1.665287874,2.430837695,1.575098156,1.594213032,2.278362639,1.495611332,1.111359862,0.878313889,0.94487958,4.158203109,4.553037129,1.282222062,0.923491438,1.706699879,1.437838285,1.869422133,1.486226834,1.569798398,1.584867355,1.164464737,1.203805225,1.247056434,1.748945185,1.39640355,1.2228017,2.321082854,1.863949429,1.664009918,2.062721609,1.536651918,1.957827707,1.147090167,1.664980813,1.779173244,2.290367889,2.02007163,2.364845105
74,2.173210684,84.8994255,1.524571117,1.269492365,1.703081223,1.39555549,2.196712664,1.421685348,2.007149934,1.54084856,1.454726205,1.345846444,1.713105333,0.973729831,1.997524805,1.513097463,0.653835765,1.336795074,2.600889368,1.470136601,1.593733893,1.593610652,0.593163982,1.263066391,1.427082224,1.258880456,0.913881837,1.28464996,2.909308443,-8.499323916,2.190713549,1.351070653,1.579903348,1.53755786,2.025350902,1.484035441,1.369041212,1.135168355,1.099745688,1.22411362,1.766031736,1.189914823,0.920837428,1.358634234,1.71315573,2.359137469,2.161761321,2.060691973,2.098524059,2.532364108,1.995703645,2.048028951,1.648563251,1.760469879,1.89316324,1.621039803
75,1.090140672,41.1465194,0.834537195,1.314084072,0.987565715,1.177750386,1.634096379,1.891149925,1.718925985,1.458958074,1.114730898,0.959756639,1.512729524,0.806388957,1.508247644,1.141032588,1.533900296,0.694106912,0.1037486,0.747623264,0.148180666,0.602679409,0.941700402,0.211169124,-0.094718156,-0.188307982,0.45304195,0.162580526,1.509622635,77.42688027,1.489278093,0.903927935,1.378365319,1.352226703,1.20312915,1.303973969,1.168978669,1.149324874,0.881333278,1.259407457,1.357924208,1.380653305,0.531523828,0.947093819,0.770508456,0.03401484,-0.142263202,0.573052309,0.537178738,0.609018027,-0.140741925,-0.014278143,-0.052629285,0.138083282,0.710739374,1.102887104
76,2.647883064,80.98540752,1.614890076,1.70373478,2.183464228,1.712955999,1.691912045,2.011489316,1.881531587,2.368379664,1.912937159,1.574719376,0.608065956,2.066361841,1.727326535,1.689095303,2.000469982,1.61475002,2.281189444,1.46575022,0.226154557,1.300864586,0.168686653,0.226021185,0.297226424,0.193610844,0.737583931,0.339500531,2.558898376,42.65440723,-0.261145117,0.339127569,0.532417144,0.6212065,0.328819832,1.33593274,1.342797438,0.890666796,0.181113018,0.817774238,0.497068961,1.308061851,0.960732738,1.173312837,1.413657138,1.597201363,0.686829207,1.376786094,0.631315926,0.903841918,0.09167746,0.627443857,0.67925829,0.747150646,0.985505118,0.486390927
77,3.37248031,91.70369625,1.711019124,0.99478405,0.980757966,1.239210728,1.085317503,2.086927045,1.730530958,1.882509985,2.070041615,1.537639303,1.615736741,1.650855015,1.465535738,1.592486687,2.366613782,1.410609474,2.208186136,1.539829755,2.377280862,1.799720228,1.62821082,0.837425301,0.129575774,1.174147856,1.728706496,1.803227762,2.20246136,-0.363672925,1.369085052,1.239438103,1.455352292,1.986193127,1.426005448,2.040279719,1.979680219,1.70414229,0.943135994,1.621442313,1.183327403,1.900434685,1.072769129,1.644484113,2.277585013,1.594140326,0.004750764,2.108261142,1.114616896,0.778347591,1.051523587,0.05804242,0.887972372,-0.019893424,0.865697003,0.825631616
78,3.110783448,37.27208205,1.489981618,1.118715714,1.40766801,1.416697499,1.103982452,1.716173982,2.06729821,2.444913395,1.632609817,2.270819893,1.697069151,2.584475403,1.6570953,1.075602991,1.325339956,2.308986044,0.908897304,1.52546827,2.103995956,1.10567933,0.754481524,0.262003351,0.531670013,0.901657777,1.030886557,0.694424604,4.363639948,5.501164508,2.288548017,2.084858973,2.583705839,2.209095482,2.132443062,2.121318262,2.182839169,1.92837886,2.007681409,2.082223299,1.693066493,1.715692508,1.858684784,1.936897215,2.035420316,2.301632983,1.664070666,1.530920427,1.767844533,1.888747689,1.352986194,1.526249811,1.457081134,1.656695257,2.485861933,2.033734517
79,2.046999865,65.12527623,2.13228918,2.684626717,1.570726402,1.82379113,1.617789784,2.442786904,1.71839867,1.871659951,1.340231666,2.197155806,0.919361507,1.913251769,1.114378623,2.147843076,1.793922149,2.316176658,1.115462504,1.322199628,0.599506828,1.531352345,2.248717635,0.840849942,1.580046575,1.581162604,1.423442537,1.360297305,3.089103892,65.61648866,2.050855927,1.735446102,1.914607119,1.600656618,2.153579555,1.747700327,1.849700973,1.72752054,1.158095612,1.505953303,1.385555301,1.753969081,1.128319463,1.886662411,1.510389095,1.409863566,1.512282121,0.149286215,0.660979001,1.067825493,1.31039524,0.912801649,1.288002067,1.762719617,0.799158498,1.259524429
