ID,w3-assessemnt-result,w3-reflection-length,w3-1,w3-2,w3-3,w3-4,w3-5,w3-6,w3-7,w3-8,w3-9,w3-10,w3-11,w3-12,w3-13,w3-14,w3-15,w3-16,w3-17,w3-18,w4-assessemnt-result,w4-reflection-length,w4-1,w4-2,w4-3,w4-4,w4-5,w4-6,w4-7,w4-8,w4-9,w4-10,w4-11,w4-12,w4-13,w4-14,w4-15,w4-16,w4-17,w4-18
56,3.086643376,38.426907,1.280071938,1.71349933,2.124701203,1.394105898,1.335342806,1.226855169,1.991774371,2.360117764,0.781457001,2.076327861,1.510016781,0.93157222,2.228279717,0.901425565,1.479523749,1.864513094,1.733810004,1.537818886,4.275932837,24.8522874,1.751151721,1.887936046,2.056760175,1.961517,2.300113827,1.321054089,1.799216746,2.103834712,1.846104561,2.079420255,1.673359954,1.575956235,2.067627141,1.064193421,2.200130658,1.897919247,1.851251034,1.981203585
57,3.097580832,76.47061552,2.62620498,1.860633713,1.935869826,2.097877047,2.269223387,1.969510668,1.745210278,1.414269756,1.527858897,1.129565537,1.152365999,1.522357907,1.525031663,1.514496846,1.168957081,1.458849041,1.313328467,1.203655312,3.283037538,57.23069981,2.520680573,1.061710708,1.80673506,2.199263528,1.881876607,1.80381841,1.94547505,2.012799258,2.20228258,2.052876715,2.159396514,2.834378465,2.747886319,2.509686357,2.407793475,0.775686882,1.296047751,0.96216412
58,2.35370522,65.83020772,0.877751383,1.148738098,0.875542995,1.950245841,1.039338389,1.243662815,0.781656039,1.479971387,0.666400073,-0.209845193,0.674661478,0.489073257,0.630506517,0.55967546,0.526004674,1.04126907,0.075055603,0.452993564,3.355520977,42.45872504,1.558232136,1.655087112,1.817220394,2.304593387,1.027349682,1.595089747,2.498432221,2.148505561,2.096431271,0.909604336,1.434350722,2.131049736,2.054438998,1.173740206,1.068479266,0.945997186,1.80013079,1.20827572
59,1.548990011,72.59088848,1.285466753,1.278198055,1.543034383,0.956849732,0.715853095,0.456663843,0.542363303,1.331446607,0.766932329,1.554490844,0.885301407,1.275938448,1.514853719,1.732857,1.817756708,1.09932999,1.329258832,1.50822339,3.003245724,54.21652102,1.780201276,1.419853056,1.663566775,1.478768416,1.265733574,1.498072383,1.185141898,2.146162475,1.012361957,1.477592013,1.715577394,1.932304066,2.171998539,1.515662106,1.38746943,1.211749627,2.040124611,1.525119748
60,1.435957934,5.923257723,0.738103408,0.917540115,-0.08282943,0.582693865,1.324178069,-0.091972084,0.296943308,0.583186632,1.022736413,0.090865043,0.789010745,0.558661597,0.868710285,0.897741957,0.793865039,1.489848623,1.576349821,0.691142911,1.526376596,-0.468700099,1.07887426,0.131993695,0.185166021,0.115455475,1.217785048,0.843718588,0.658810589,0.403774275,0.731696105,0.567675467,0.192741531,0.867929167,1.247180529,0.6604829,0.661093443,1.288459723,1.147808325,1.138363425
61,2.860951007,45.26773088,1.152883313,0.92561445,0.80029995,1.207977153,1.312759284,1.480188402,1.458583838,1.150823559,0.826769949,0.783876521,1.310186772,1.261714809,1.274602495,0.807413433,1.809606877,2.19944623,1.212428877,0.938120695,3.381938767,78.65127662,0.935653806,0.829671034,1.147582713,0.485025436,0.912227606,1.537539138,1.387615752,1.553228051,0.999696914,0.955002924,1.639022147,1.527273377,1.889773411,1.817756609,0.998851991,0.747994941,1.088113392,1.014153534
62,2.291790052,41.52108651,0.535450113,1.169056831,0.845635998,2.289596114,1.702876201,1.114850597,0.842872388,1.637099428,1.428612069,1.270005863,1.249678821,1.647289923,1.534427711,0.982765903,1.316197548,0.823886115,0.524139585,1.126390338,2.703250251,60.00475172,0.228027325,0.818986594,0.051106631,0.540426411,0.678541902,0.752213757,1.177004482,0.983794124,1.457291049,0.933894286,1.068965594,1.074067568,0.308294175,0.454908052,0.84291593,0.201876876,0.195412783,0.132260439
63,1.383009277,56.86037988,1.506379279,1.1168818,1.080679385,0.805888279,0.714336026,1.230210431,1.109671688,1.457492389,1.389689646,1.208941226,0.972963471,0.671889661,1.145776206,1.525552074,0.933427777,0.654754621,2.391495893,1.274684794,3.370968564,52.57961893,1.602834315,0.859399472,0.703257189,1.739359456,1.494653118,1.203835114,1.130231901,0.645723254,0.690109081,0.084438672,1.37280113,1.723079062,0.811656747,1.445584522,1.788163333,1.043312451,2.099053357,1.24138188
64,1.086167406,37.18600814,0.575816615,0.484289019,-0.064421848,2.176008247,1.37197949,0.315258341,0.156876015,1.042784236,0.125754793,-0.115096547,1.053195988,0.669047432,0.23430264,0.390438622,1.222627332,0.585771907,0.098641833,-0.334640576,2.305229275,53.14305136,0.832635098,1.113570782,1.373001687,0.810988251,1.229670657,1.906567677,1.662532959,1.114404267,0.950558756,1.234850064,1.311758493,1.151285029,0.759895385,1.064370779,1.242095409,0.868125207,0.767814795,1.029787548
65,2.246308393,114.6017107,2.095577905,1.222284301,0.537615826,1.733664276,1.109593148,1.394122461,0.848496453,1.46058799,0.527730193,-0.104606686,2.211512979,1.542718598,1.639499019,0.649531373,1.838600173,2.187199245,1.707747864,1.391385463,3.256855771,49.51292056,2.19070775,1.90756617,2.008417188,1.969889568,1.761606307,1.051238986,1.331949348,2.802350522,1.12634763,1.667505336,2.169624104,2.059903927,2.134014499,1.393012892,2.781250926,2.776922948,1.119689113,2.622461148
66,3.738834784,58.19529969,1.848551806,1.793959653,2.810296106,2.073512491,2.046856644,1.122486539,1.698084932,2.356481244,0.911017779,0.475207201,1.798413892,2.135977045,2.565061756,1.06626274,1.99497655,2.21585606,1.844395416,1.644384722,2.640555734,34.17472071,1.465412805,1.124270182,1.632261865,1.540063733,1.07120007,1.620807327,0.659094671,1.898485432,1.99699663,1.338787893,2.004157615,1.538275711,1.381472085,1.08782969,1.199581457,1.670369391,1.362768743,1.153322325
67,2.089265741,29.07144042,1.59221159,1.326858608,1.564211159,1.37712652,1.415197011,0.572778619,1.077379838,1.398104527,1.212160812,1.216289319,1.04091282,1.478270801,0.805560506,1.169859468,1.85841435,1.168798119,2.050752236,0.462308901,3.015519566,3.917614431,1.361981208,0.91983065,0.967985062,1.026589273,1.08935664,1.365998423,1.218564384,1.403998813,1.773212527,0.734825976,1.200933956,1.427124438,0.857202724,1.605042944,1.482733312,1.048786361,2.117975162,1.511077788
68,1.383154025,1.950802386,0.413576217,0.530037102,1.037032854,1.372308302,0.987706487,1.479732702,0.217916226,0.89381822,1.410288598,0.515974206,1.208209951,1.398007737,1.019659627,1.833542727,1.44179197,1.285625574,1.590184555,0.943206738,3.299430842,24.63063212,1.393034538,1.958859179,2.041662341,1.601199247,1.235891048,1.455033917,1.799206696,1.142779941,2.179006618,1.524995999,0.913767327,1.052883913,1.988118972,1.936754529,1.190048277,0.895417406,1.334399938,1.338868824
69,3.241447231,43.66390108,1.919343655,1.696006856,0.903917503,1.947928694,1.320579262,1.433904577,0.729255536,2.109738221,1.668188241,1.046468261,1.751766424,1.043154711,2.298136274,2.52804739,1.968538697,1.426277365,1.791604632,2.738424815,3.645653771,107.5594923,2.219536026,1.562196657,1.107758472,2.179015511,1.937974538,0.994205565,1.05613794,2.001389779,1.258233118,1.936938262,1.978474797,1.924953277,1.357959168,1.9886767,2.725332733,1.129406694,1.724687716,1.371079944
70,1.7985083,99.74670014,1.398714827,0.645388702,1.106409794,1.093025788,0.300125848,0.509793221,0.889476846,0.878078483,1.064683507,1.113581099,0.869885902,0.718134383,1.758848033,1.173999327,1.827595166,1.729700707,2.37040103,1.699479768,2.716444006,47.34508841,0.599990577,0.69905553,0.464076651,0.701969147,0.96316163,0.964710066,0.784029451,0.610580243,1.167438434,1.124902128,0.02415767,0.7957374,0.814998007,0.685945423,0.911962592,0.940590003,0.183803123,0.571737526
71,2.161803478,71.27877404,0.644498301,0.417943951,0.565685986,0.760656381,0.509521333,0.619718859,0.222507631,1.429858487,1.151968641,1.262910433,1.391602455,1.060974846,0.750281997,1.04557549,1.610808844,-0.270315252,0.902323082,0.806116482,4.25498694,62.06882605,2.176183594,1.558656069,1.488537466,1.493078189,1.425410125,1.375547298,1.692041926,1.444194504,1.673707587,1.237981354,1.62050089,1.81219075,1.107935141,1.705399602,1.784644956,1.452904567,1.563999129,1.55568582
72,2.334511026,77.22672128,1.215490091,0.778964951,0.626151244,0.852822096,1.574245307,1.39917824,0.829988125,1.463600933,0.621626077,-0.054263612,0.567638059,1.395290251,1.640530258,0.907675443,1.550592653,0.97103531,0.771272042,0.825490911,2.569875554,81.22900886,1.353174685,1.527068903,1.157304278,1.994082093,0.916714529,0.330890232,0.861311225,1.804952536,1.105798165,1.646537232,1.121247712,1.36599471,1.520124227,1.995231959,1.783348611,0.784557697,1.045074136,0.780052875
73,2.603304208,58.93045608,1.868653644,0.77112167,1.25693628,2.05825837,1.697472284,1.147120317,1.586599826,2.214485469,0.964427312,1.872409867,1.729711345,1.709665904,1.806883069,1.746016224,1.917311034,1.273989663,0.823564697,1.771360882,2.324464899,90.44406425,0.861838618,1.172562981,0.672480679,1.308094558,1.52701571,1.324407228,0.783826824,1.286803906,0.620918064,1.49176751,0.208903584,0.673115829,0.938291258,1.413618616,2.214124447,0.704230756,1.037423525,1.705158482
74,1.672397534,-2.289091734,1.984764455,1.335109673,1.395114038,0.754633841,0.774128264,0.818281806,-0.027310524,0.904507236,0.718343556,-0.055456547,1.444303826,1.700204009,0.998226773,1.548869725,0.303256077,0.576417379,0.560595266,0.648073573,3.128347836,15.66076103,1.62168581,0.932656261,1.514815505,1.219886323,1.286276826,1.284570828,1.08265639,1.377566382,1.284315169,1.541751615,1.176959214,0.830469669,1.426600361,1.135121081,1.557865321,1.274845803,1.368134639,1.187487989
75,1.925813115,22.54713936,1.72553602,1.139852553,0.844690244,0.998137263,1.811506748,2.007809828,0.662287403,1.637345445,0.236334135,0.083207478,0.694799357,0.25282133,1.32204621,1.547771246,1.018467073,0.481665582,0.896234098,1.509390171,2.401838396,47.51809918,0.921236256,0.825724255,0.535369601,1.555736185,1.444875833,0.98094141,1.207405105,1.243087654,0.494258954,0.533861522,0.617773939,0.882453242,0.972944409,0.996101272,1.692033648,2.170342203,1.559398639,1.241473324
76,2.676038277,41.56216249,2.086936132,1.433850977,1.4761729,2.652710208,2.700933322,1.948941529,1.653493674,2.360545005,2.221384061,1.42123333,1.491127671,0.976882429,1.398377797,1.993395065,1.500196378,1.776808054,2.21981374,1.55523784,3.838029701,-2.890076519,1.502935568,1.892760701,1.948490042,1.82623855,2.497532427,1.748463748,2.15920756,2.094664954,2.499605192,1.597719308,1.355218701,1.672188133,1.812523695,1.921887421,1.451737059,2.051595303,2.608363507,2.006714369
77,3.33553738,99.58772632,1.96099785,2.572591803,1.64034069,2.361433791,2.303890335,1.627614679,2.16709768,2.897408283,2.632620547,2.539469551,2.708296842,2.186072072,1.561379731,1.513718488,2.770663367,2.886795089,1.736448575,2.28561104,4.208731585,65.84654056,1.683355614,1.954014388,1.300221612,2.316972362,1.244620818,2.092144681,1.57764621,2.097716872,1.780309548,1.747676008,2.064209061,1.94805196,1.529946743,1.198238805,1.919405887,1.51411941,1.642354535,1.781002476
78,1.681433911,73.38366813,1.605634377,1.140960789,1.188797447,1.577079616,1.483309205,1.228225477,0.982471893,1.659088826,0.564088866,0.606444198,1.800696119,0.927226062,1.968690559,2.58524682,1.834343945,0.941707075,0.979048171,0.729830826,2.569718003,153.3797424,1.339691011,1.865846913,1.09882082,1.305168445,1.975798986,1.100068534,0.703152975,1.373151784,0.372605045,0.456976736,0.785174592,1.009268241,1.464290513,0.63621074,1.658892023,0.961739185,0.465645241,0.487344176
79,1.895252556,58.7077534,1.417397592,1.36663379,1.189812532,0.813390412,1.281629185,0.592289704,0.368802251,1.773023039,0.76504098,-0.538665243,0.558874866,0.691554835,1.212787446,0.318779014,2.449845234,1.719361074,0.788909536,1.771168323,1.538210062,112.1806087,1.067234227,1.236258583,0.913706036,0.379253407,0.830733885,0.486164991,-0.209473621,0.991907775,0.230609035,0.437723938,0.804266129,0.526905312,1.252455225,1.108787702,1.823000013,1.257421239,-0.359928429,0.395289006
80,2.537696719,93.36099346,1.808896113,1.688344647,1.258360215,1.6582184,1.69861852,1.983132502,1.507601313,2.185192026,1.78389559,1.241269292,1.778020845,1.090856117,1.828899742,1.302784874,2.373325722,1.521869517,1.372165552,1.488965144,3.44603034,34.16602605,1.620314895,1.617255164,1.886642926,1.724562477,2.476152964,1.022274414,1.581224138,2.11907454,1.203705949,1.297579778,1.919117595,1.701372594,2.189946644,2.183621481,1.926236173,1.628501936,1.95054332,1.966173469
81,2.261265053,76.41274263,1.664074975,2.218767359,0.660760636,1.432624465,1.480527544,0.436344426,0.366507812,1.680875705,0.836855546,1.575664018,1.791779655,1.351000073,1.299178386,0.504933508,1.993427271,0.818881723,0.831709938,1.304827136,2.001215176,76.16073204,1.703295767,1.278664003,0.691288222,2.102351317,1.283418442,1.648018634,1.289079889,2.056737022,0.548091603,0.493877168,1.111337521,1.039344428,1.687465349,1.436319371,1.812113134,1.129181825,0.765281012,0.989560375
82,2.906106894,61.54120727,1.295785733,1.857297699,1.647755798,1.475618486,1.362528475,1.401580211,1.019629224,1.788204649,0.710911534,1.343070126,2.386656463,2.425348078,2.219354091,2.521274581,2.569128996,2.03189209,1.242366693,2.337739023,3.29675331,14.44087678,1.659348977,2.062342992,1.550686191,2.831750757,1.971105294,2.696515068,1.132001565,2.262161858,2.353415375,1.589531276,1.960027603,2.445018255,0.819291716,1.649493233,2.361497794,1.505911184,2.413749244,2.212420258
83,3.213374927,38.37665737,1.578746234,1.874723082,2.350746627,1.075372267,1.096583691,1.276286082,1.763279775,1.312181436,0.641166404,0.936498066,1.291736164,2.364190639,0.061376688,1.208221073,1.498853247,1.052249152,1.63596905,0.991645573,2.650198614,60.53039248,1.052430997,1.220788867,1.380123937,1.571141829,0.322533802,1.071237415,1.276357383,1.349685717,0.339810874,1.571049102,1.127258055,0.708492151,1.187872943,1.770706713,1.066155439,0.146063456,0.984012615,1.39102132
84,3.409371903,25.6475635,0.594566241,0.038701723,0.793947877,1.082814103,1.73249071,2.216251033,1.135358876,0.99229074,1.21414086,1.022206957,0.890009566,1.096828493,1.10855417,0.887638109,1.409606492,1.200797539,0.634893007,1.156851021,3.672098366,-12.64845234,1.080302596,1.993851197,2.257202145,2.116566034,1.959622001,2.445847133,2.173762381,1.687080567,1.548301603,2.025408353,2.473667141,1.818148774,2.427792586,2.016152101,1.701741051,1.69346438,1.996328455,2.134453746
85,2.462976263,58.26811173,1.980562215,1.246779502,2.265181058,2.124276238,1.425428997,1.027557779,1.109387695,1.698265278,1.388912843,0.496781897,1.418881857,0.628425337,1.001744209,0.913234863,0.75950658,0.920618562,1.609296474,1.361032128,2.837336168,88.61056966,1.450250441,1.79104754,1.388223566,0.9488603,1.034090022,0.576040021,0.910477814,1.372323423,0.719771571,1.367485889,0.926622048,1.262764137,1.316103463,1.137756783,2.587125876,1.010106831,0.951892063,1.841462618
86,1.855750138,112.2233826,1.952832715,1.071534894,1.056036314,2.117771092,1.811095583,1.507026804,1.300310078,1.217991355,0.376375694,1.466427986,1.618802625,0.796539013,2.11519168,1.478231385,2.440039891,0.908319277,0.410442838,0.962986105,2.498056313,69.01455676,1.754047295,1.839836384,1.553624551,1.695017531,0.925562966,1.480501817,0.881616474,2.574156158,1.150661242,1.425915284,1.356020913,1.643344714,1.463316623,1.48041749,2.3317103,1.70568438,2.507632048,1.853767556
87,2.544023989,93.95537404,1.838646471,2.587430052,1.850408287,2.736056823,2.124663625,1.683500637,1.419151206,2.401883328,2.185216548,0.748476574,2.11673714,1.651153379,1.436086391,1.799132313,1.996428807,1.416360663,1.076678812,1.020225551,3.03523583,70.53537246,2.005811039,1.271957872,2.157626116,1.962419487,2.253966996,1.952922014,1.07238659,1.872305243,1.638112228,1.241875063,1.409447516,1.469771261,2.127199865,1.728469616,1.737306616,1.8698286,2.200672675,1.407503865
88,3.111164988,37.57780937,1.085663854,2.183537578,1.131174308,1.265654496,1.097421111,1.559321624,1.403206257,1.219897867,1.437245035,1.509500625,1.409454942,1.497867787,1.209738244,1.162055603,1.432378308,1.42227186,1.831588051,1.503528796,3.412323518,88.5176843,1.413003352,1.378967099,1.48019997,2.419833922,2.009403434,2.053065832,1.189421042,1.791636175,1.854199133,1.225886627,1.390115776,1.692618222,1.616321697,2.105449259,2.522785151,2.364902896,1.696213274,2.320832305
89,2.879798269,48.76560142,0.879362115,0.642599819,0.900525557,1.418516899,1.010075384,1.18676164,1.571843272,1.051702678,0.998221419,1.198050248,0.929383172,1.410601488,0.770123667,1.623661287,2.485196764,1.197712382,1.524343013,1.103131688,3.788838761,-66.408238,1.835039016,1.312659716,1.960681726,1.980843885,2.097127343,2.110689016,1.261557387,1.858576559,2.57493168,2.401349773,2.394811658,1.96154689,1.232166233,1.584013375,2.637047127,2.972361881,2.222607164,2.098897834
90,3.001467365,37.50956196,1.458319613,1.857373973,1.313403016,1.248986881,1.131707067,0.762010512,1.384843483,1.120506159,0.774349812,0.766472942,1.482028405,1.273270041,1.275686208,1.073623945,1.170878636,1.05745969,0.346820311,0.666921008,3.29823478,46.56149884,1.358316898,1.317378688,1.591941743,1.315460023,1.074435363,0.528758438,1.502531669,1.585272708,0.922570903,1.314240389,1.23603564,1.419422627,0.942364462,0.893298526,1.42067294,0.533850346,0.699570655,0.723306824
91,2.577808237,56.88126581,1.288169284,0.744587887,1.095413602,1.639670608,1.229565254,1.989472556,1.815093907,1.771613014,1.091403817,1.304893185,1.508345312,0.523065632,1.716521836,1.292146104,1.814907108,1.864359635,1.208013524,1.862354847,2.47376237,-34.07520429,0.997068843,0.942116205,1.344299192,1.163553184,1.189292244,0.726150013,1.139480008,0.841972243,0.798465241,1.754089464,1.875959583,0.834138915,0.722201895,0.925268506,1.266979799,0.488374043,1.491708602,1.39756964
92,2.76990837,25.38400881,2.208194298,2.25579303,1.342509838,1.260877512,0.965980998,0.521854392,1.695220731,2.07277862,1.438018888,1.71217828,1.787271883,1.606310302,0.631710509,0.857979305,1.858517068,1.189650554,1.38009722,1.445736507,3.71115422,2.672286802,1.319804314,0.900341677,1.179760924,1.516405814,1.028595165,1.50384409,1.249541658,2.286612197,0.529591718,1.635079847,0.920145922,1.229216874,1.273653438,0.706500364,1.955990656,2.24690372,1.376989497,2.128278457
93,1.379027694,98.55570029,0.923669074,0.564226655,0.860122015,1.596153056,0.585879854,0.682546708,0.8744904,1.174816311,0.497721444,0.227772199,0.462014457,0.505915721,0.731137714,0.934553506,1.17517393,-0.40287827,-0.133767982,-0.261048947,2.034229433,91.67338087,0.562316211,1.000419892,0.986217275,0.8502439,0.673393018,0.856149368,0.567392038,0.980191566,0.923523891,0.758888179,0.845072232,0.9404549,0.499275208,0.605242102,1.144215313,0.27080294,-0.194369633,0.457798283
94,2.150834767,75.79230614,1.374951983,1.03870978,1.902986143,1.744362236,1.661334997,1.38020348,1.362267924,1.837652886,0.83862963,1.282939944,1.435872987,0.873178864,1.654687353,2.016366106,1.744648551,0.78149069,2.045931645,1.416771163,3.021236068,64.88634027,1.914701923,2.063928718,2.469331611,1.716134167,1.174208936,1.325552157,1.937471227,2.641497571,1.665579746,1.406570228,2.057373523,1.623015805,2.701863598,1.864397208,1.449101754,2.226577071,1.239684854,1.949710224
95,2.634621626,51.15403447,1.486423034,1.781116532,1.31835717,1.680838023,1.300000336,1.318968521,0.95606131,1.183114593,1.69828751,1.468247976,1.857696506,2.636889518,2.070326065,1.142513302,1.302006303,2.428431561,1.569308416,1.441405541,2.858780304,48.261622,1.644697345,1.429004696,1.423002181,1.497093952,1.171344214,1.75366583,1.466515838,1.356877876,1.978559844,1.763441829,1.825715599,1.477726173,1.319229367,1.657251968,1.334467801,1.754101055,1.557419651,1.661855039
96,3.315076213,72.59343963,1.113757906,2.247312864,1.788096979,1.655984057,2.093729116,1.675402852,1.474826863,2.144474797,1.841543333,1.39798508,1.187950749,1.008065782,1.669195618,1.834096621,1.245546203,1.306917055,1.869007483,1.411356461,3.199387283,126.8568626,1.335351904,2.30330134,1.66399259,2.43947566,1.872708287,2.104011983,1.715473754,1.986861395,0.786201412,1.935898605,1.938815123,1.900020252,1.409239764,1.550502587,1.657794711,1.134569112,1.610058711,1.426672855
97,2.95063065,75.88523668,1.620027377,1.577854199,0.578432652,2.062776484,0.90616067,1.414107553,0.072675387,1.503687579,1.52858409,1.121387976,0.826045299,0.577559133,0.705686072,1.395218246,2.195275659,3.300047672,1.475775056,1.397529307,2.665820872,76.35535202,1.803561079,1.738166517,1.064429518,1.978435739,1.645406725,0.914061094,1.0106632,1.70706012,1.499074186,1.182927438,1.501879983,1.785716829,1.160104236,1.442789744,2.127540425,2.309975517,2.227311708,1.957530793
98,1.722426883,-11.77808896,1.962711073,1.581104923,1.459732264,1.558505837,1.159252887,0.844465289,0.585753343,1.916848118,0.914530476,1.173471589,2.051957553,1.639598708,1.645121649,1.632107776,1.545027415,0.877700798,0.613338903,0.047408628,2.42013536,-22.93185222,1.808346011,2.418228209,2.095441548,1.38946409,2.385942273,1.275096356,0.999498626,2.04020673,0.89097605,1.756541036,1.629756282,1.544251266,2.113097595,2.072656712,2.68400161,1.204148119,0.935460365,1.329580408
99,2.176787871,-1.676493526,1.721692048,1.384605903,0.907769035,1.306046651,1.089817421,0.896019877,1.471377386,1.573919876,0.729512644,1.844545305,2.001388366,1.692092872,0.836016863,1.542898753,2.302201341,1.988642009,2.325280196,1.063728457,2.295693178,46.14976249,0.798222199,1.092825631,1.213699981,1.485890983,0.819354355,0.917112767,0.906477855,1.355879516,-0.254852374,0.909827948,0.741826749,0.508044789,1.167109175,1.049800979,1.873321472,1.033819443,2.25438596,1.386729443
100,3.102208209,106.6287317,0.756010154,1.395517409,1.184852455,1.00008202,0.524288467,0.744812744,0.141804992,1.324969149,0.342606804,1.358037379,1.552543057,1.517819807,1.256734051,1.601432069,1.089250792,1.360824399,1.182982348,1.929085885,1.86002113,50.77725353,1.39895138,1.223793825,1.184407394,0.88308643,0.497415687,1.153789606,0.859643504,1.224772712,0.534160371,0.254985672,1.071851692,1.391879028,0.498097894,0.422108797,0.67817852,1.561870836,1.190888731,1.01371948
101,2.330949113,1.80058607,0.184901937,0.572558193,0.9318652,1.493893847,1.036799468,1.285228677,1.519590649,0.936985814,1.187030038,1.501065808,0.994328087,1.389353722,1.203655636,0.577979545,1.529179562,-0.687265679,0.7335626,0.258269833,2.40378655,62.20593015,1.180595846,1.276260091,1.180132358,1.35802792,0.937021253,1.249026285,1.38210231,1.40671807,1.264990187,1.463139559,1.300751065,1.013587364,0.846659624,1.657248848,1.712985531,0.668116354,0.646448872,0.879978022
102,2.409556716,10.10168725,1.519615709,0.937832725,-0.255632441,1.478111979,1.275138774,0.750243152,0.688423036,1.141286875,0.3174336,0.081174181,0.344887108,0.714436929,1.886328206,0.357939765,1.517045674,1.476299893,1.422683906,1.061907848,1.501119143,19.28100384,1.575082316,0.80509606,0.785637751,0.85077199,0.787398943,0.601014717,0.719315292,1.454262169,1.023022075,1.208927527,0.391947003,1.410865277,1.616266406,0.511551846,1.838054018,0.80426124,1.446045319,0.841300721
103,2.773424906,57.91074075,2.396536715,1.317575511,1.013165686,2.081506623,1.167354984,0.348533783,0.74815519,2.243624789,1.591435162,1.581798361,2.121102945,1.262321944,1.356199158,1.320091645,1.398534852,2.15797528,2.118623947,1.000354711,1.96781529,88.01756775,1.591514876,1.338468804,0.774770716,2.026240958,1.466553095,1.544701035,1.307972421,1.342346614,1.655592223,1.322387859,1.486126624,1.801036922,1.090600547,0.913499305,1.015562637,1.01211712,1.2144828,0.314431554
104,3.511267019,24.55075851,1.829417077,1.428861176,1.142569495,1.915461268,0.672135989,0.349671431,1.486673548,1.026893956,0.294485423,1.374806082,1.007467884,1.580606788,1.402392304,0.579139028,3.032341468,1.444765952,2.417433688,1.291605421,2.377865289,12.7119289,-0.136410303,0.389624263,0.547154009,0.4590806,0.256041813,0.34811986,-0.362618972,1.004441733,0.473649808,0.646895658,0.161648676,0.31425892,1.125500805,1.758479598,0.950334494,0.8767236,0.737368769,1.369907911
105,2.69918046,98.97690851,1.506439076,2.267508497,2.020531035,1.137611878,1.456882175,0.728761533,1.547622477,1.732982876,1.43282916,0.907835336,1.325426268,1.252737075,1.132548979,1.672540941,1.257172783,2.12529585,0.388954146,1.175262246,2.991972243,75.89200999,2.026259132,1.685459811,1.355211166,1.259015769,2.489061574,1.567236966,1.741898421,2.135139996,1.502305921,1.165644467,1.874154979,1.989107497,1.173099453,1.017828404,2.157332477,1.263881962,1.564002514,1.31402576
106,3.265962172,71.22533909,1.278115963,0.558811748,1.613081521,1.360166251,1.144511235,1.935319551,1.442074296,1.585668331,1.066083842,1.696173719,0.930685918,1.335082771,0.662357178,0.787651029,1.286241396,1.131149793,0.201786793,0.980005129,3.415458231,-6.601385887,1.370403784,0.91228661,1.547641975,2.203077825,1.98346089,1.606380491,1.563253985,1.646427079,1.439301322,1.89970173,1.696107004,1.24123229,2.039461327,2.164597734,1.447879528,1.97647689,0.654404955,1.674971389
107,2.776586084,80.90171816,1.983465988,1.009288003,0.733317542,0.932294614,1.356365375,0.896881868,0.532518265,1.542575649,0.75622007,1.284124017,1.471965193,1.644518947,0.520806275,0.833530786,1.978932143,1.39388302,2.028222566,1.537008171,2.77478919,91.3732435,1.848902732,2.072777848,0.855923681,1.759440866,1.603214613,1.247790025,0.941020866,2.019485069,0.871243751,1.143466261,1.220931151,1.348213509,0.523288115,1.61739042,2.186275289,1.716223466,1.876136237,1.267779765
108,2.569160641,56.0311533,2.678629347,1.747224959,1.383295091,1.658394506,0.739044432,0.588804988,1.056976184,1.965561347,0.94571382,1.203110773,1.681179098,2.001732962,0.326098501,0.852108508,1.186154431,0.403215548,1.517536549,1.137897742,3.446474102,-52.07893817,1.751803668,1.456276286,1.730208328,1.641918653,1.002439452,1.39159317,1.034323472,0.981964018,1.810745644,0.847977211,1.315936269,1.503153316,1.478058571,1.595265421,0.711314496,2.155467219,1.679576572,1.276396966
109,2.803191588,90.5750449,0.655583259,0.927762652,1.197712624,0.536768196,1.283377828,0.88497598,0.264673749,0.932588564,1.307523291,0.644375466,0.361792928,1.328574156,1.673462771,-0.214646201,0.805820645,1.768662206,0.81698372,1.608255307,3.057009504,40.83872292,1.198419315,1.17431687,1.494913338,2.109447371,1.854438567,2.444969328,1.844388074,1.977435099,2.183335936,1.958536436,2.096325887,1.564063154,2.223524241,1.875397186,1.868260252,1.819677609,2.320742678,2.189666491
110,2.952573131,61.69676473,1.228492573,1.835042801,1.271421657,1.85404138,1.774814928,0.936485263,0.74033347,1.460536995,0.097591589,1.165228686,1.685344157,1.58147059,2.028927155,1.248221837,2.048625802,0.93238548,1.243850468,1.481925302,2.810821227,99.83035324,1.341945222,1.371456146,0.895212081,1.885717235,1.725765568,1.381696715,1.483107097,1.82970475,1.083987952,1.143047151,1.749403506,1.476486861,1.521588098,0.750868568,1.350291823,2.392175908,1.875824784,1.268250603
111,0.410105485,12.84533595,0.685180948,0.590481885,0.608318447,-0.29573304,-0.332696923,-0.45524001,0.562136214,0.834946177,-0.275182642,0.679999437,1.029072575,1.136028632,0.470198768,0.798699365,1.328566374,0.516108719,1.272339276,1.033549568,0.39375746,-25.70125388,0.949357435,0.492328732,0.85758929,0.123565222,0.288959569,-0.557093823,0.641744544,0.853003956,0.336241995,0.29808422,0.014888188,0.893000181,0.451790238,-0.196550759,1.097226,0.813746389,0.847664041,0.775049018
